x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
-0.068924,-0.983627,2.520813,2.71491,59078.74603,2001-01-01 16:24:38.746 +0000,,,,-5.211454,-0.384066,-4.244058,6.731923,59073.91136,2001-01-01 16:24:33.911 +0000
0.007782,-0.849838,2.456284,2.60141,59078.73623,2001-01-01 16:24:38.736 +0000,,,,-5.271176,-0.687985,-4.352623,6.870513,59073.90135,2001-01-01 16:24:33.901 +0000
0.074661,-0.673096,2.22879,2.332914,59078.72644,2001-01-01 16:24:38.726 +0000,,,,-5.165233,-0.974519,-4.373568,6.83794,59073.89137,2001-01-01 16:24:33.891 +0000
0.173355,-0.411453,1.850037,1.903441,59078.71664,2001-01-01 16:24:38.717 +0000,,,,-5.020493,-1.01366,-4.306237,6.691527,59073.88139,2001-01-01 16:24:33.881 +0000
0.303497,-0.120361,1.397552,1.406762,59078.70684,2001-01-01 16:24:38.707 +0000,,,,-5.002736,-0.731933,-4.113483,6.517962,59073.87138,2001-01-01 16:24:33.871 +0000
0.342194,-0.047943,1.026627,1.028328,59078.69702,2001-01-01 16:24:38.697 +0000,,,,-5.169541,-0.255266,-3.869078,6.462127,59073.8614,2001-01-01 16:24:33.861 +0000
0.28241,-0.17778,1.025894,1.044519,59078.68722,2001-01-01 16:24:38.687 +0000,,,,-5.31751,0.120115,-3.663806,6.458624,59073.85142,2001-01-01 16:24:33.851 +0000
0.220718,-0.300644,1.196228,1.233591,59078.67743,2001-01-01 16:24:38.677 +0000,,,,-5.295906,0.122582,-3.535446,6.368753,59073.84141,2001-01-01 16:24:33.841 +0000
-0.108536,-0.321732,1.327606,1.372524,59078.66763,2001-01-01 16:24:38.668 +0000,,,,-5.150642,-0.466256,-3.474097,6.230238,59073.83143,2001-01-01 16:24:33.831 +0000
-0.148071,-0.303421,1.332977,1.390618,59078.65783,2001-01-01 16:24:38.658 +0000,,,,-4.918981,-1.175639,-3.505866,6.153828,59073.82145,2001-01-01 16:24:33.821 +0000
-0.176514,-0.198929,1.187454,1.260881,59078.64804,2001-01-01 16:24:38.648 +0000,,,,-4.674757,-1.62081,-3.531858,6.079013,59073.81144,2001-01-01 16:24:33.811 +0000
-0.106491,-0.025986,1.031509,1.107245,59078.63824,2001-01-01 16:24:38.638 +0000,,,,-4.45556,-1.599234,-3.487697,5.879931,59073.80147,2001-01-01 16:24:33.801 +0000
0.034622,0.124557,0.761871,0.845825,59078.62841,2001-01-01 16:24:38.628 +0000,,,,-4.294921,-1.07033,-3.3235,5.535125,59073.79149,2001-01-01 16:24:33.791 +0000
0.083405,0.174026,0.450699,0.521167,59078.61862,2001-01-01 16:24:38.619 +0000,,,,-4.154556,-0.219468,-3.0556,5.161898,59073.78151,2001-01-01 16:24:33.782 +0000
-0.019989,0.221008,0.2034,0.305353,59078.60882,2001-01-01 16:24:38.609 +0000,,,,-3.932345,0.582642,-2.711152,4.811772,59073.7715,2001-01-01 16:24:33.771 +0000
-0.133316,0.257034,0.04808,0.26191,59078.59903,2001-01-01 16:24:38.599 +0000,,,,-3.637835,0.909822,-2.314705,4.406753,59073.76152,2001-01-01 16:24:33.762 +0000
-0.254807,0.171829,0.058731,0.182866,59078.58923,2001-01-01 16:24:38.589 +0000,,,,-3.364474,0.845849,-1.991064,3.999936,59073.75154,2001-01-01 16:24:33.752 +0000
-0.374435,0.06871,0.184296,0.204055,59078.57943,2001-01-01 16:24:38.579 +0000,,,,-3.123282,0.656035,-1.713245,3.62222,59073.74153,2001-01-01 16:24:33.742 +0000
-0.401627,0.100327,0.12709,0.1787,59078.56964,2001-01-01 16:24:38.570 +0000,,,,-2.922004,0.432989,-1.507195,3.316206,59073.73155,2001-01-01 16:24:33.732 +0000
-0.345627,0.078445,0.096283,0.124286,59078.55981,2001-01-01 16:24:38.560 +0000,,,,-2.747403,0.307746,-1.374249,3.087311,59073.72157,2001-01-01 16:24:33.722 +0000
-0.19545,0.073425,0.037003,0.127451,59078.55001,2001-01-01 16:24:38.550 +0000,,,,-2.628355,0.245244,-1.26963,2.929224,59073.71156,2001-01-01 16:24:33.712 +0000
-0.054993,0.098587,-0.109985,0.266316,59078.54022,2001-01-01 16:24:38.540 +0000,,,,-2.498127,0.285039,-1.155598,2.767181,59073.70158,2001-01-01 16:24:33.702 +0000
0.014786,0.166794,-0.260132,0.450538,59078.53042,2001-01-01 16:24:38.530 +0000,,,,-2.288015,0.2994,-1.012107,2.519724,59073.6916,2001-01-01 16:24:33.692 +0000
0.021576,0.23233,-0.385239,0.568598,59078.52063,2001-01-01 16:24:38.521 +0000,,,,-2.005195,0.255244,-0.860487,2.196905,59073.68162,2001-01-01 16:24:33.682 +0000
-0.054337,0.231491,-0.554886,0.693441,59078.51083,2001-01-01 16:24:38.511 +0000,,,,-1.663526,0.160005,-0.706193,1.814285,59073.67161,2001-01-01 16:24:33.672 +0000
-0.075607,0.176208,-0.562775,0.786692,59078.501,2001-01-01 16:24:38.501 +0000,,,,-1.303097,-0.030109,-0.583571,1.428119,59073.66163,2001-01-01 16:24:33.662 +0000
-0.004776,0.191116,-0.557678,0.930826,59078.49121,2001-01-01 16:24:38.491 +0000,,,,-0.964831,-0.199068,-0.514581,1.11145,59073.65165,2001-01-01 16:24:33.652 +0000
0.097382,0.270035,-0.718857,1.009078,59078.48141,2001-01-01 16:24:38.481 +0000,,,,-0.660046,-0.245604,-0.469658,0.846499,59073.64165,2001-01-01 16:24:33.642 +0000
0.221603,0.270844,-0.757965,1.006379,59078.47162,2001-01-01 16:24:38.472 +0000,,,,-0.386611,-0.226065,-0.403755,0.602985,59073.63167,2001-01-01 16:24:33.632 +0000
0.327866,0.278366,-0.667145,0.97297,59078.46182,2001-01-01 16:24:38.462 +0000,,,,-0.089096,-0.185063,-0.282185,0.34902,59073.62169,2001-01-01 16:24:33.622 +0000
0.347733,0.35788,-0.665085,1.049654,59078.45202,2001-01-01 16:24:38.452 +0000,,,,0.209176,-0.166257,-0.091097,0.282302,59073.61168,2001-01-01 16:24:33.612 +0000
0.345505,0.424301,-0.802979,1.17618,59078.44223,2001-01-01 16:24:38.442 +0000,,,,0.513963,-0.18896,0.11297,0.55913,59073.6017,2001-01-01 16:24:33.602 +0000
0.520691,0.488846,-0.975616,1.315275,59078.43243,2001-01-01 16:24:38.432 +0000,,,,0.861791,-0.252202,0.281109,0.94091,59073.59172,2001-01-01 16:24:33.592 +0000
0.720352,0.543427,-1.080231,1.366347,59078.4226,2001-01-01 16:24:38.423 +0000,,,,1.233582,-0.35923,0.398239,1.345126,59073.58174,2001-01-01 16:24:33.582 +0000
0.654648,0.490082,-1.063843,1.330718,59078.41281,2001-01-01 16:24:38.413 +0000,,,,1.545178,-0.383164,0.533971,1.679141,59073.57173,2001-01-01 16:24:33.572 +0000
0.604095,0.434418,-1.049133,1.338799,59078.40301,2001-01-01 16:24:38.403 +0000,,,,1.705226,-0.216377,0.729067,1.867125,59073.56175,2001-01-01 16:24:33.562 +0000
0.65123,0.488007,-0.991241,1.33524,59078.39322,2001-01-01 16:24:38.393 +0000,,,,1.689057,0.174137,0.98327,1.962157,59073.55177,2001-01-01 16:24:33.552 +0000
0.728943,0.494705,-0.936554,1.379602,59078.38342,2001-01-01 16:24:38.383 +0000,,,,1.559668,0.628458,1.22692,2.081551,59073.54176,2001-01-01 16:24:33.542 +0000
0.747391,0.47818,-1.016388,1.516963,59078.37362,2001-01-01 16:24:38.374 +0000,,,,1.456496,1.036816,1.400349,2.270979,59073.53178,2001-01-01 16:24:33.532 +0000
0.734268,0.598984,-1.168579,1.716111,59078.36383,2001-01-01 16:24:38.364 +0000,,,,1.446777,1.238243,1.439271,2.38703,59073.5218,2001-01-01 16:24:33.522 +0000
0.636154,0.653259,-1.3284,1.90686,59078.35403,2001-01-01 16:24:38.354 +0000,,,,1.438151,1.162349,1.337911,2.282398,59073.51179,2001-01-01 16:24:33.512 +0000
0.631561,0.698761,-1.39064,2.027209,59078.3442,2001-01-01 16:24:38.344 +0000,,,,1.400956,0.903039,1.16954,2.036168,59073.50181,2001-01-01 16:24:33.502 +0000
0.709213,0.674911,-1.329315,1.99905,59078.33441,2001-01-01 16:24:38.334 +0000,,,,1.39028,0.59915,1.0581,1.847007,59073.49183,2001-01-01 16:24:33.492 +0000
0.749771,0.653275,-1.24765,1.994193,59078.32461,2001-01-01 16:24:38.325 +0000,,,,1.37728,0.353194,1.111038,1.804453,59073.48185,2001-01-01 16:24:33.482 +0000
0.883987,0.652252,-1.124405,2.005245,59078.31482,2001-01-01 16:24:38.315 +0000,,,,1.390849,0.561529,1.349909,2.017927,59073.47185,2001-01-01 16:24:33.472 +0000
1.019547,0.609253,-0.972717,2.000278,59078.30502,2001-01-01 16:24:38.305 +0000,,,,1.557335,1.201679,1.695491,2.596924,59073.46187,2001-01-01 16:24:33.462 +0000
1.104843,0.566513,-0.942078,2.020092,59078.29522,2001-01-01 16:24:38.295 +0000,,,,1.921213,1.997552,2.060145,3.453327,59073.45189,2001-01-01 16:24:33.452 +0000
1.201965,0.566025,-1.009186,2.014185,59078.28543,2001-01-01 16:24:38.285 +0000,,,,2.4732,2.751881,2.37062,4.394247,59073.44188,2001-01-01 16:24:33.442 +0000
1.299011,0.498703,-1.063202,2.020019,59078.27563,2001-01-01 16:24:38.276 +0000,,,,3.171332,3.343158,2.612002,5.296849,59073.4319,2001-01-01 16:24:33.432 +0000
1.331772,0.455963,-1.009827,1.907695,59078.26584,2001-01-01 16:24:38.266 +0000,,,,3.853501,3.587997,2.768737,5.948874,59073.42192,2001-01-01 16:24:33.422 +0000
1.41188,0.546448,-0.919357,1.75803,59078.25601,2001-01-01 16:24:38.256 +0000,,,,4.495785,3.422345,2.792755,6.302698,59073.41191,2001-01-01 16:24:33.412 +0000
1.526855,0.434158,-0.744385,1.533632,59078.24621,2001-01-01 16:24:38.246 +0000,,,,5.084456,3.175543,2.756795,6.598158,59073.40193,2001-01-01 16:24:33.402 +0000
1.638214,0.390625,-0.615814,1.360903,59078.23642,2001-01-01 16:24:38.236 +0000,,,,5.376115,2.887973,2.693298,6.670596,59073.39195,2001-01-01 16:24:33.392 +0000
1.694794,0.322495,-0.562302,1.208448,59078.22662,2001-01-01 16:24:38.227 +0000,,,,5.324129,2.739611,2.59291,6.524953,59073.38197,2001-01-01 16:24:33.382 +0000
1.648666,0.252594,-0.499619,1.13707,59078.21682,2001-01-01 16:24:38.217 +0000,,,,5.094198,2.646827,2.618323,6.309688,59073.37196,2001-01-01 16:24:33.372 +0000
1.643585,0.219498,-0.522202,1.194761,59078.20703,2001-01-01 16:24:38.207 +0000,,,,4.822639,2.346722,2.819255,6.059137,59073.36198,2001-01-01 16:24:33.362 +0000
1.552948,0.210571,-0.594345,1.272256,59078.19723,2001-01-01 16:24:38.197 +0000,,,,4.758865,1.729526,3.103657,5.938918,59073.352,2001-01-01 16:24:33.352 +0000
1.395294,0.210648,-0.640671,1.312316,59078.1874,2001-01-01 16:24:38.187 +0000,,,,4.889597,0.813063,3.361336,5.988974,59073.34199,2001-01-01 16:24:33.342 +0000
1.268631,0.219574,-0.655609,1.294525,59078.17761,2001-01-01 16:24:38.178 +0000,,,,5.178335,0.003985,3.489431,6.244301,59073.33201,2001-01-01 16:24:33.332 +0000
1.149017,0.195847,-0.503159,1.177489,59078.16781,2001-01-01 16:24:38.168 +0000,,,,5.59539,-0.461328,3.451838,6.59063,59073.32203,2001-01-01 16:24:33.322 +0000
1.019882,0.189697,-0.354828,1.098608,59078.15802,2001-01-01 16:24:38.158 +0000,,,,5.874048,-0.380522,3.308182,6.752281,59073.31202,2001-01-01 16:24:33.312 +0000
0.9897,0.213043,-0.226868,1.089684,59078.14822,2001-01-01 16:24:38.148 +0000,,,,5.922551,0.523687,3.209885,6.756791,59073.30205,2001-01-01 16:24:33.302 +0000
1.051941,0.150681,-0.057327,1.263168,59078.13842,2001-01-01 16:24:38.138 +0000,,,,5.801376,1.949077,3.266099,6.937022,59073.29207,2001-01-01 16:24:33.292 +0000
1.105011,0.43457,-0.083862,1.377569,59078.1286,2001-01-01 16:24:38.129 +0000,,,,5.628354,3.375779,3.436289,7.408262,59073.28209,2001-01-01 16:24:33.282 +0000
1.125763,0.448959,-0.113419,1.626016,59078.1188,2001-01-01 16:24:38.119 +0000,,,,5.552852,3.940904,3.670384,7.735413,59073.27208,2001-01-01 16:24:33.272 +0000
1.094421,0.167328,-0.421234,1.779649,59078.10901,2001-01-01 16:24:38.109 +0000,,,,5.74622,3.333969,3.72249,7.615203,59073.2621,2001-01-01 16:24:33.262 +0000
1.046402,0.439026,-0.543304,1.803261,59078.09921,2001-01-01 16:24:38.099 +0000,,,,6.011172,2.230248,3.606537,7.356311,59073.25212,2001-01-01 16:24:33.252 +0000
1.022278,0.456573,-0.499252,1.596538,59078.08941,2001-01-01 16:24:38.089 +0000,,,,6.144861,1.033561,3.414085,7.105177,59073.24211,2001-01-01 16:24:33.242 +0000
1.044296,0.447083,-0.34938,1.26187,59078.07962,2001-01-01 16:24:38.080 +0000,,,,6.17407,-0.02241,3.292137,6.996986,59073.23213,2001-01-01 16:24:33.232 +0000
1.252838,0.370987,-0.114304,0.966852,59078.06982,2001-01-01 16:24:38.070 +0000,,,,6.097796,-0.857509,3.34518,7.007758,59073.22215,2001-01-01 16:24:33.222 +0000
1.304535,0.357025,0.05542,0.849368,59078.05999,2001-01-01 16:24:38.060 +0000,,,,5.862173,-1.44753,3.471278,6.964925,59073.21214,2001-01-01 16:24:33.212 +0000
1.558685,0.320526,0.127991,0.722005,59078.0502,2001-01-01 16:24:38.050 +0000,,,,5.461448,-1.598805,3.586521,6.726568,59073.20216,2001-01-01 16:24:33.202 +0000
1.720963,0.281601,0.100006,0.581565,59078.0404,2001-01-01 16:24:38.040 +0000,,,,4.950318,-1.089853,3.636182,6.238209,59073.19218,2001-01-01 16:24:33.192 +0000
1.662476,0.215729,0.072891,0.444501,59078.03061,2001-01-01 16:24:38.031 +0000,,,,4.274979,0.030148,3.566607,5.567499,59073.1822,2001-01-01 16:24:33.182 +0000
1.446106,0.190918,0.003983,0.310277,59078.02081,2001-01-01 16:24:38.021 +0000,,,,3.634732,1.490864,3.417273,5.20689,59073.17219,2001-01-01 16:24:33.172 +0000
1.127106,0.191727,0.001328,0.223179,59078.01101,2001-01-01 16:24:38.011 +0000,,,,3.301501,2.420377,3.325948,5.274473,59073.16221,2001-01-01 16:24:33.162 +0000
0.885498,0.182739,0.012497,0.18326,59078.00119,2001-01-01 16:24:38.001 +0000,,,,3.202671,2.539255,3.181778,5.179636,59073.15223,2001-01-01 16:24:33.152 +0000
0.768692,0.153519,0.012924,0.223252,59077.99144,2001-01-01 16:24:37.991 +0000,,,,3.10653,2.426754,2.950636,4.924014,59073.14222,2001-01-01 16:24:33.142 +0000
0.634171,0.113358,-0.029724,0.371898,59077.98164,2001-01-01 16:24:37.982 +0000,,,,2.973652,2.029681,2.673006,4.484102,59073.13225,2001-01-01 16:24:33.132 +0000
0.498917,0.084778,-0.114471,0.555147,59077.97185,2001-01-01 16:24:37.972 +0000,,,,2.779128,1.259496,2.307287,3.82537,59073.12227,2001-01-01 16:24:33.122 +0000
0.381744,0.052628,-0.18602,0.707556,59077.96205,2001-01-01 16:24:37.962 +0000,,,,2.473421,0.230133,1.847494,3.095805,59073.11226,2001-01-01 16:24:33.112 +0000
0.244553,-0.005707,-0.161102,0.826332,59077.95225,2001-01-01 16:24:37.952 +0000,,,,2.056882,-0.95073,1.327528,2.626211,59073.10228,2001-01-01 16:24:33.102 +0000
0.114227,-0.05275,-0.148849,0.94135,59077.94243,2001-01-01 16:24:37.942 +0000,,,,1.653366,-2.004721,0.845771,2.732738,59073.0923,2001-01-01 16:24:33.092 +0000
-0.005859,-0.091629,-0.100037,1.018172,59077.93263,2001-01-01 16:24:37.933 +0000,,,,1.198088,-2.598325,0.454305,2.897085,59073.08232,2001-01-01 16:24:33.082 +0000
-0.161575,-0.109253,-0.057281,1.131182,59077.92283,2001-01-01 16:24:37.923 +0000,,,,0.773334,-2.703931,0.094843,2.813944,59073.07231,2001-01-01 16:24:33.072 +0000
-0.352951,-0.122787,-0.097366,1.254788,59077.91304,2001-01-01 16:24:37.913 +0000,,,,0.599095,-2.668589,-0.205611,2.742729,59073.06233,2001-01-01 16:24:33.062 +0000
-0.53656,-0.144623,-0.201584,1.375615,59077.90324,2001-01-01 16:24:37.903 +0000,,,,0.650876,-3.131555,-0.475405,3.233618,59073.05235,2001-01-01 16:24:33.052 +0000
-0.680634,-0.169556,-0.344574,1.498958,59077.89345,2001-01-01 16:24:37.893 +0000,,,,0.741784,-3.919515,-0.791066,4.066771,59073.04234,2001-01-01 16:24:33.042 +0000
-0.810455,-0.198624,-0.465042,1.625954,59077.88362,2001-01-01 16:24:37.884 +0000,,,,0.802364,-4.754519,-1.166641,4.960876,59073.03236,2001-01-01 16:24:33.032 +0000
-0.928009,-0.237991,-0.509979,1.715815,59077.87382,2001-01-01 16:24:37.874 +0000,,,,0.792681,-5.197923,-1.69014,5.522981,59073.02238,2001-01-01 16:24:33.022 +0000
-1.009094,-0.277344,-0.457672,1.745787,59077.86403,2001-01-01 16:24:37.864 +0000,,,,0.747498,-5.006685,-2.308564,5.563732,59073.01237,2001-01-01 16:24:33.012 +0000
-1.124435,-0.324677,-0.373505,1.727087,59077.85423,2001-01-01 16:24:37.854 +0000,,,,0.783201,-4.38387,-2.894491,5.31129,59073.00239,2001-01-01 16:24:33.002 +0000
-1.244965,-0.377441,-0.320938,1.713246,59077.84443,2001-01-01 16:24:37.844 +0000,,,,1.101693,-4.210088,-3.357616,5.496558,59072.99241,2001-01-01 16:24:32.992 +0000
-1.353058,-0.413498,-0.316635,1.732492,59077.83461,2001-01-01 16:24:37.835 +0000,,,,1.680834,-4.936505,-3.91377,6.520113,59072.98245,2001-01-01 16:24:32.982 +0000
-1.448929,-0.438721,-0.351837,1.774269,59077.82481,2001-01-01 16:24:37.825 +0000,,,,2.272694,-5.802601,-4.525021,7.701372,59072.97245,2001-01-01 16:24:32.972 +0000
-1.545319,-0.472275,-0.396683,1.848599,59077.81502,2001-01-01 16:24:37.815 +0000,,,,2.637548,-6.301193,-5.07576,8.510289,59072.96247,2001-01-01 16:24:32.962 +0000
-1.620895,-0.493683,-0.454666,1.919812,59077.80522,2001-01-01 16:24:37.805 +0000,,,,2.62879,-5.997485,-5.458103,8.524743,59072.95249,2001-01-01 16:24:32.952 +0000
-1.661743,-0.499893,-0.480103,1.956417,59077.79542,2001-01-01 16:24:37.795 +0000,,,,2.236914,-5.047805,-5.561632,7.836827,59072.94248,2001-01-01 16:24:32.942 +0000
-1.654663,-0.495483,-0.509003,1.979073,59077.78563,2001-01-01 16:24:37.786 +0000,,,,1.702239,-3.820929,-5.533314,6.936474,59072.9325,2001-01-01 16:24:32.932 +0000
-1.640045,-0.503448,-0.546692,2.003945,59077.77583,2001-01-01 16:24:37.776 +0000,,,,1.279423,-2.766179,-5.358456,6.164553,59072.92252,2001-01-01 16:24:32.923 +0000
-1.652359,-0.509476,-0.549026,2.0292,59077.766,2001-01-01 16:24:37.766 +0000,,,,1.146664,-2.028545,-5.133764,5.637851,59072.91251,2001-01-01 16:24:32.913 +0000
-1.682785,-0.539764,-0.542831,2.070509,59077.75621,2001-01-01 16:24:37.756 +0000,,,,1.29315,-2.059018,-5.008745,5.567703,59072.90253,2001-01-01 16:24:32.903 +0000
-1.742676,-0.574219,-0.536438,2.13203,59077.74641,2001-01-01 16:24:37.746 +0000,,,,1.566347,-2.482542,-4.906379,5.717431,59072.89255,2001-01-01 16:24:32.893 +0000
-1.798676,-0.595917,-0.521194,2.206317,59077.73662,2001-01-01 16:24:37.737 +0000,,,,1.965596,-2.80252,-4.75536,5.859278,59072.88257,2001-01-01 16:24:32.883 +0000
-1.829529,-0.603378,-0.500931,2.277905,59077.72682,2001-01-01 16:24:37.727 +0000,,,,2.445802,-3.004409,-4.690666,6.083647,59072.87256,2001-01-01 16:24:32.873 +0000
-1.847198,-0.60997,-0.458313,2.327358,59077.71702,2001-01-01 16:24:37.717 +0000,,,,2.898081,-3.053579,-4.890497,6.452921,59072.86258,2001-01-01 16:24:32.863 +0000
-1.861038,-0.596985,-0.401886,2.327855,59077.7072,2001-01-01 16:24:37.707 +0000,,,,3.283697,-2.939719,-5.480159,7.03255,59072.8526,2001-01-01 16:24:32.853 +0000
-1.88591,-0.573029,-0.367554,2.308796,59077.6974,2001-01-01 16:24:37.697 +0000,,,,3.599069,-3.082001,-6.239491,7.834748,59072.84259,2001-01-01 16:24:32.843 +0000
-1.923798,-0.5513,-0.333588,2.284238,59077.6876,2001-01-01 16:24:37.688 +0000,,,,3.72518,-3.43618,-6.906565,8.566501,59072.83261,2001-01-01 16:24:32.833 +0000
-1.981934,-0.524811,-0.325256,2.265434,59077.67781,2001-01-01 16:24:37.678 +0000,,,,3.626237,-3.688567,-7.270909,8.923074,59072.82263,2001-01-01 16:24:32.823 +0000
-2.059387,-0.495819,-0.378922,2.258912,59077.66801,2001-01-01 16:24:37.668 +0000,,,,3.397391,-3.750527,-7.273354,8.860609,59072.81262,2001-01-01 16:24:32.813 +0000
-2.138657,-0.441284,-0.433273,2.196142,59077.65822,2001-01-01 16:24:37.658 +0000,,,,3.15337,-3.561661,-7.076771,8.527008,59072.80265,2001-01-01 16:24:32.803 +0000
-2.198746,-0.399918,-0.522903,2.092863,59077.64842,2001-01-01 16:24:37.648 +0000,,,,2.961728,-3.299018,-6.786006,8.105876,59072.79267,2001-01-01 16:24:32.793 +0000
-2.213821,-0.34581,-0.572601,2.019792,59077.63859,2001-01-01 16:24:37.639 +0000,,,,2.861729,-3.121797,-6.602311,7.843827,59072.78269,2001-01-01 16:24:32.783 +0000
-2.206146,-0.261612,-0.424423,2.041107,59077.6288,2001-01-01 16:24:37.629 +0000,,,,2.9603,-3.229318,-6.602422,7.923625,59072.77268,2001-01-01 16:24:32.773 +0000
-2.191467,-0.247467,-0.094559,2.188714,59077.619,2001-01-01 16:24:37.619 +0000,,,,3.272261,-3.811214,-6.796409,8.451285,59072.7627,2001-01-01 16:24:32.763 +0000
-2.179672,-0.206665,0.149796,2.333869,59077.6092,2001-01-01 16:24:37.609 +0000,,,,3.71418,-4.757473,-7.044092,9.276201,59072.75272,2001-01-01 16:24:32.753 +0000
-2.171005,-0.075546,0.186432,2.258366,59077.59941,2001-01-01 16:24:37.599 +0000,,,,4.142201,-5.546996,-7.231389,10.010993,59072.74271,2001-01-01 16:24:32.743 +0000
-2.107269,0.217392,-0.216644,1.97373,59077.58961,2001-01-01 16:24:37.590 +0000,,,,4.420159,-5.956903,-7.223057,10.353504,59072.73273,2001-01-01 16:24:32.733 +0000
-1.986633,0.465317,-0.662735,1.799927,59077.57979,2001-01-01 16:24:37.580 +0000,,,,4.528551,-5.944548,-7.000109,10.23948,59072.72275,2001-01-01 16:24:32.723 +0000
-1.905807,0.627655,-0.968094,1.828234,59077.56999,2001-01-01 16:24:37.570 +0000,,,,4.474557,-5.506004,-6.69714,9.756506,59072.71274,2001-01-01 16:24:32.713 +0000
-1.979279,0.796936,-1.061401,1.82927,59077.56019,2001-01-01 16:24:37.560 +0000,,,,4.322716,-4.972552,-6.326704,9.134513,59072.70276,2001-01-01 16:24:32.703 +0000
-2.172623,0.794525,-0.963486,1.624472,59077.5504,2001-01-01 16:24:37.550 +0000,,,,4.212101,-4.739628,-6.016079,8.740656,59072.69278,2001-01-01 16:24:32.693 +0000
-2.31987,0.729507,-0.737,1.369801,59077.5406,2001-01-01 16:24:37.541 +0000,,,,4.204408,-5.059991,-5.899861,8.836793,59072.6828,2001-01-01 16:24:32.683 +0000
-2.24939,0.617203,-0.415421,1.122865,59077.53081,2001-01-01 16:24:37.531 +0000,,,,4.2958,-5.726682,-5.857897,9.250067,59072.67279,2001-01-01 16:24:32.673 +0000
-1.949722,0.569229,-0.063919,1.02406,59077.52098,2001-01-01 16:24:37.521 +0000,,,,4.482844,-6.476114,-5.703938,9.724754,59072.66281,2001-01-01 16:24:32.663 +0000
-1.607483,0.649292,0.245758,1.08329,59077.51118,2001-01-01 16:24:37.511 +0000,,,,4.619249,-7.057996,-5.414006,10.023184,59072.65283,2001-01-01 16:24:32.653 +0000
-1.418198,0.80719,0.368164,1.131326,59077.50139,2001-01-01 16:24:37.501 +0000,,,,4.538572,-6.91652,-5.046299,9.690306,59072.64282,2001-01-01 16:24:32.643 +0000
-1.258789,1.032913,0.452454,1.234229,59077.49159,2001-01-01 16:24:37.492 +0000,,,,4.192671,-6.039952,-4.579803,8.662223,59072.63285,2001-01-01 16:24:32.633 +0000
-1.03891,1.195969,0.38118,1.26998,59077.48179,2001-01-01 16:24:37.482 +0000,,,,3.669869,-4.816048,-4.038511,7.278175,59072.62287,2001-01-01 16:24:32.623 +0000
-0.894989,1.275589,0.21373,1.318855,59077.472,2001-01-01 16:24:37.472 +0000,,,,3.126764,-3.618716,-3.467367,5.907147,59072.61286,2001-01-01 16:24:32.613 +0000
-0.841019,1.216949,0.07164,1.396701,59077.46217,2001-01-01 16:24:37.462 +0000,,,,2.633491,-2.653894,-3.023475,4.808308,59072.60288,2001-01-01 16:24:32.603 +0000
-0.848877,1.118866,0.050522,1.482549,59077.45238,2001-01-01 16:24:37.452 +0000,,,,2.157294,-1.96957,-2.716544,3.989077,59072.5929,2001-01-01 16:24:32.593 +0000
-0.831589,1.021194,0.06665,1.545467,59077.44258,2001-01-01 16:24:37.443 +0000,,,,1.628399,-1.302543,-2.495402,3.251973,59072.58292,2001-01-01 16:24:32.583 +0000
-0.701996,0.941177,0.085434,1.585468,59077.43278,2001-01-01 16:24:37.433 +0000,,,,0.995074,-1.117657,-2.071706,2.555639,59072.57291,2001-01-01 16:24:32.573 +0000
-0.501694,0.892944,0.090225,1.634594,59077.42299,2001-01-01 16:24:37.423 +0000,,,,0.510717,-1.48159,-1.346329,2.066045,59072.56293,2001-01-01 16:24:32.563 +0000
-0.192902,0.847061,0.100632,1.653061,59077.41316,2001-01-01 16:24:37.413 +0000,,,,0.353186,-1.619115,-0.91534,1.893178,59072.55295,2001-01-01 16:24:32.553 +0000
0.258011,0.887665,0.111771,1.683523,59077.40336,2001-01-01 16:24:37.403 +0000,,,,0.264476,-1.44702,-0.654622,1.610075,59072.54294,2001-01-01 16:24:32.543 +0000
0.681671,0.910645,0.057724,1.758839,59077.39357,2001-01-01 16:24:37.394 +0000,,,,0.172115,-0.994064,-0.542146,1.145299,59072.53296,2001-01-01 16:24:32.533 +0000
0.971359,0.949844,-0.013489,1.856583,59077.38377,2001-01-01 16:24:37.384 +0000,,,,0.075011,-0.553052,-0.518355,0.761699,59072.52298,2001-01-01 16:24:32.523 +0000
1.158096,1.02388,-0.05658,1.93596,59077.37398,2001-01-01 16:24:37.374 +0000,,,,-0.026031,-0.245073,-0.442941,0.506888,59072.51297,2001-01-01 16:24:32.513 +0000
1.273026,1.111313,-0.090225,2.010612,59077.36415,2001-01-01 16:24:37.364 +0000,,,,-0.310864,-0.245794,-0.221543,0.454018,59072.50299,2001-01-01 16:24:32.503 +0000
1.366165,1.13649,-0.135086,2.080278,59077.35435,2001-01-01 16:24:37.354 +0000,,,,-0.627146,-0.578463,0.17685,0.871325,59072.49301,2001-01-01 16:24:32.493 +0000
1.41597,1.154465,-0.170319,2.17492,59077.34456,2001-01-01 16:24:37.345 +0000,,,,-0.698415,-0.934287,0.615425,1.318872,59072.48303,2001-01-01 16:24:32.483 +0000
