x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,X_angle,Y_angle,Z_angle,,X_angle,Y_angle,Z_angle,,,X_Gangle,Y_Gangle,Z_Gangle,,,z_times_g,,Z_axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.024048,-0.806442,0.570053,0.98787,5187.6959,2001-01-01 01:26:27.696 +0000,,,,0.024350496,-1.413421868,1.41530783,,0.024345685,-0.955052621,0.955681186,,,-143.376808,-21.789288,1.06516,,,0.570053,,35.51977984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.191788,-0.670502,0.695679,0.98505,5187.676307,2001-01-01 01:26:27.676 +0000,,,,-0.198497231,-0.929147457,1.002462309,,-0.195950173,-0.748687278,0.786627803,,,-147.175872,-21.960671,1.803972,,,0.695679,,43.34748685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.225922,-0.582031,0.643784,0.896804,5187.656716,2001-01-01 01:26:27.657 +0000,,,,-0.260314405,-0.853074445,0.96979782,,-0.254662533,-0.706276232,0.770066735,,,-150.573785,-22.189954,2.701651,,,0.643784,,40.11392966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.049332,-0.530762,0.840134,0.99497,5187.637093,2001-01-01 01:26:27.637 +0000,,,,-0.049642406,-0.630672417,0.634481721,,-0.049601687,-0.562667962,0.565388595,,,-153.452774,-22.415164,3.798359,,,0.840134,,52.34842149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.017395,-0.429977,0.763626,0.876532,5187.617501,2001-01-01 01:26:27.618 +0000,,,,-0.019849174,-0.562926727,0.563533352,,-0.019846568,-0.512713562,0.513174093,,,-155.877215,-22.573271,4.757977,,,0.763626,,47.58123788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.034454,-0.38443,0.798981,0.887324,5187.597908,2001-01-01 01:26:27.598 +0000,,,,0.038858407,-0.480703628,0.483078894,,0.038838866,-0.448091688,0.45001932,,,-157.911619,-22.755345,5.390123,,,0.798981,,49.78419413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001266,-0.270889,0.814102,0.857989,5187.578317,2001-01-01 01:26:27.578 +0000,,,,0.001475546,-0.332745372,0.332749408,,0.001475545,-0.321221295,0.321224929,,,-159.365341,-22.881008,5.832634,,,0.814102,,50.72637773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.020889,-0.234787,1.036896,1.06335,5187.558694,2001-01-01 01:26:27.559 +0000,,,,-0.019648299,-0.22638661,0.22732696,,-0.019645771,-0.222633845,0.22352817,,,-160.289727,-22.92683,6.097922,,,1.036896,,64.60858488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.030548,-0.228271,1.035019,1.060333,5187.539101,2001-01-01 01:26:27.539 +0000,,,,-0.028821793,-0.220451645,0.222513739,,-0.028813816,-0.216981059,0.218946728,,,-160.835468,-23.073314,6.041212,,,1.035019,,64.49162974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002762,-0.311935,1.06012,1.105063,5187.519509,2001-01-01 01:26:27.520 +0000,,,,-0.002499412,-0.294243992,0.294256525,,-0.002499406,-0.286167724,0.286179258,,,-161.109738,-22.983001,6.027362,,,1.06012,,66.05566325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.094345,-0.238953,1.149979,1.178325,5187.499916,2001-01-01 01:26:27.500 +0000,,,,0.080324888,-0.207093243,0.223398608,,0.080152799,-0.20420659,0.219789693,,,-161.40235,-22.994672,6.13227,,,1.149979,,71.65474245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032211,-0.060791,1.12384,1.125944,5187.480294,2001-01-01 01:26:27.480 +0000,,,,0.028619714,-0.054070015,0.061216443,,0.028611903,-0.054017415,0.061140146,,,-161.543357,-22.965938,6.162227,,,1.12384,,70.02603157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.026413,0.101913,1.180405,1.18509,5187.460702,2001-01-01 01:26:27.461 +0000,,,,-0.022293284,0.08631571,0.089189839,,-0.022289592,0.086102301,0.088954465,,,-161.670481,-22.95785,6.025646,,,1.180405,,73.55057463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.060226,-0.011642,1.208588,1.210143,5187.441109,2001-01-01 01:26:27.441 +0000,,,,0.049829393,-0.009620791,0.050754194,,0.049788212,-0.009620494,0.050710681,,,-161.718669,-22.957173,5.884276,,,1.208588,,75.30664636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.044144,-0.046463,1.130661,1.132476,5187.421517,2001-01-01 01:26:27.422 +0000,,,,0.039009725,-0.041062377,0.056683484,,0.038989955,-0.041039321,0.056622893,,,-161.744949,-22.972229,5.834988,,,1.130661,,70.45104542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.135269,-0.092728,1.144974,1.156659,5187.401924,2001-01-01 01:26:27.402 +0000,,,,0.117756004,-0.080427655,0.143235184,,0.117216201,-0.080254907,0.142267516,,,-161.764415,-23.008273,5.910819,,,1.144974,,71.34288286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.141663,0.064163,0.997574,1.009623,5187.382302,2001-01-01 01:26:27.382 +0000,,,,0.14171468,0.063680152,0.155894425,,0.140777263,0.063594283,0.154649622,,,-161.782499,-23.01149,5.9075,,,0.997574,,62.15844641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.107712,0.067154,0.997589,1.005632,5187.362744,2001-01-01 01:26:27.363 +0000,,,,-0.107728512,0.06692731,0.127237991,,-0.107314645,0.066827649,0.126557945,,,-161.802017,-23.013937,5.786633,,,0.997589,,62.15938106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.051636,-0.036362,1.080093,1.081938,5187.343152,2001-01-01 01:26:27.343 +0000,,,,0.047779926,-0.033627214,0.058471212,,0.047743616,-0.033614547,0.058404713,,,-161.81575,-23.023567,5.773744,,,1.080093,,67.30017308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.05188,-0.126251,0.995224,1.004541,5187.323559,2001-01-01 01:26:27.324 +0000,,,,-0.051714517,-0.126684857,0.137149897,,-0.051668489,-0.126013585,0.13629954,,,-161.830455,-23.055563,5.763047,,,0.995224,,62.01201883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.005112,0.004013,1.014648,1.014669,5187.303967,2001-01-01 01:26:27.304 +0000,,,,-0.005038161,0.003955016,0.006405155,,-0.005038118,0.003954995,0.006405068,,,-161.844957,-23.078075,5.710653,,,1.014648,,63.22232069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032227,0.048889,1.002655,1.004363,5187.284344,2001-01-01 01:26:27.284 +0000,,,,0.032103524,0.048734376,0.058400168,,0.032092501,0.048695849,0.058333911,,,-161.854316,-23.099541,4.796003,,,1.002655,,62.47504154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.024689,0.021347,0.998978,0.999511,5187.264751,2001-01-01 01:26:27.265 +0000,,,,-0.024708617,0.021362316,0.032671422,,-0.024703591,0.021359067,0.032659805,,,-161.86241,-23.115501,4.379273,,,0.998978,,62.24592911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06633,0.040833,0.993423,0.996472,5187.24516,2001-01-01 01:26:27.245 +0000,,,,0.066712809,0.04101202,0.078406648,,0.066614102,0.040989049,0.078246567,,,-161.873949,-23.13685,4.365363,,,0.993423,,61.89979922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.105499,-0.122269,0.987045,1.000169,5187.225567,2001-01-01 01:26:27.226 +0000,,,,-0.106072947,-0.123172216,0.163611843,,-0.105677786,-0.122554927,0.162174952,,,-161.887673,-23.149673,4.353552,,,0.987045,,61.50238854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.030426,0.031586,0.996902,0.997867,5187.205945,2001-01-01 01:26:27.206 +0000,,,,-0.030505245,0.031669411,0.043993067,,-0.030495787,0.03165883,0.043964719,,,-161.900301,-23.168887,4.341765,,,0.996902,,62.11657436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00354,0.011932,0.996719,0.996797,5187.186352,2001-01-01 01:26:27.186 +0000,,,,0.003551399,0.011971202,0.012487022,,0.003551384,0.01197063,0.012486374,,,-161.91297,-23.179579,4.329955,,,0.996719,,62.1051717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.030823,0.028091,0.990082,0.99096,5187.166759,2001-01-01 01:26:27.167 +0000,,,,-0.031119242,0.028358658,0.042121013,,-0.031109202,0.02835106,0.042096129,,,-161.927739,-23.195601,4.317077,,,0.990082,,61.69162282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.356583,-0.238617,0.995895,1.084388,5187.147168,2001-01-01 01:26:27.147 +0000,,,,0.34819754,-0.225576801,0.43082507,,0.335068163,-0.221863382,0.40679417,,,-161.944639,-23.211625,4.304184,,,0.995895,,62.05382858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.195908,0.163177,0.983627,1.016135,5187.127575,2001-01-01 01:26:27.128 +0000,,,,-0.196483675,0.162697584,0.259208086,,-0.194012203,0.161284399,0.253626145,,,-161.959419,-23.226579,4.292371,,,0.983627,,61.28941429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.141861,0.107071,0.995728,1.011465,5187.107953,2001-01-01 01:26:27.108 +0000,,,,-0.141653033,0.106455403,0.178494751,,-0.140716828,0.106055971,0.176634547,,,-161.974214,-23.238337,4.280549,,,0.995728,,62.04342287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00087,0.00853,0.965195,0.965233,5187.08836,2001-01-01 01:26:27.088 +0000,,,,0.000901337,0.008837589,0.00888344,,0.000901337,0.008837359,0.008883207,,,-161.986881,-23.247966,4.267668,,,0.965195,,60.14092357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00676,-0.000687,0.996811,0.996834,5187.068767,2001-01-01 01:26:27.069 +0000,,,,-0.006781625,-0.000689182,0.006816557,,-0.006781521,-0.000689182,0.006816452,,,-161.996321,-23.263984,4.254826,,,0.996811,,62.11090418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002899,-0.000061,0.971222,0.971226,5187.049176,2001-01-01 01:26:27.049 +0000,,,,0.002984899,-6.28E-05,0.00298556,,0.002984891,-6.28E-05,0.002985551,,,-162.007909,-23.277871,4.243032,,,0.971222,,60.51646358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.000076,0.003922,1.002518,1.002525,5187.029553,2001-01-01 01:26:27.030 +0000,,,,-7.58E-05,0.003912149,0.003912884,,-7.58E-05,0.003912129,0.003912864,,,-162.018409,-23.294955,4.230185,,,1.002518,,62.46650512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.000381,0.001663,0.978271,0.978273,5187.009961,2001-01-01 01:26:27.010 +0000,,,,-0.000389462,0.001699938,0.001743981,,-0.000389462,0.001699936,0.001743979,,,-162.028946,-23.305645,4.218389,,,0.978271,,60.95568402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.005096,0.007828,1.002167,1.00221,5186.990368,2001-01-01 01:26:26.990 +0000,,,,-0.005084826,0.007810972,0.009320402,,-0.005084782,0.007810814,0.009320132,,,-162.042674,-23.31634,4.205503,,,1.002167,,62.44463445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006165,0.009613,1.000214,1.000279,5186.970775,2001-01-01 01:26:26.971 +0000,,,,0.006163396,0.009610761,0.011417583,,0.006163318,0.009610465,0.011417087,,,-162.058545,-23.325969,4.193668,,,1.000214,,62.32294378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002029,0.00592,1.015152,1.015171,5186.951153,2001-01-01 01:26:26.951 +0000,,,,0.001998681,0.005831627,0.006164647,,0.001998679,0.005831561,0.006164569,,,-162.07236,-23.319617,4.181804,,,1.015152,,63.25372473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.001846,0.015411,1.001663,1.001783,5186.931561,2001-01-01 01:26:26.932 +0000,,,,-0.001842717,0.015385388,0.015495399,,-0.001842715,0.015384174,0.015494159,,,-162.090361,-23.328185,4.168884,,,1.001663,,62.41323041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004303,0.011887,0.994354,0.994435,5186.911969,2001-01-01 01:26:26.912 +0000,,,,0.004327124,0.011954383,0.012713639,,0.004327096,0.011953814,0.012712954,,,-162.108341,-23.339951,4.154904,,,0.994354,,61.95780947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004822,-0.001587,1.011841,1.011854,5186.892376,2001-01-01 01:26:26.892 +0000,,,,0.004765565,-0.00156841,0.005017034,,0.004765529,-0.001568409,0.005016992,,,-162.125236,-23.35704,4.142014,,,1.011841,,63.04741761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.001404,0.00679,0.996506,0.99653,5186.872754,2001-01-01 01:26:26.873 +0000,,,,-0.00140889,0.006813801,0.006957948,,-0.001408889,0.006813695,0.006957835,,,-162.137883,-23.37093,4.129144,,,0.996506,,62.09189975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.009888,0.004059,1.010269,1.010326,5186.853161,2001-01-01 01:26:26.853 +0000,,,,-0.009787413,0.004017549,0.01058004,,-0.009787101,0.004017528,0.010579646,,,-162.148415,-23.382685,4.117351,,,1.010269,,62.94946691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002792,-0.006912,0.9944,0.994428,5186.833569,2001-01-01 01:26:26.834 +0000,,,,0.002807655,-0.006950898,0.007496577,,0.002807648,-0.006950786,0.007496437,,,-162.157876,-23.395505,4.105568,,,0.9944,,61.96067571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.007446,-0.002319,1.015106,1.015136,5186.813977,2001-01-01 01:26:26.814 +0000,,,,-0.007335175,-0.002284429,0.007682706,,-0.007335044,-0.002284425,0.007682555,,,-162.168391,-23.409393,4.092713,,,1.015106,,63.25085849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00032,0.003815,0.990295,0.990303,5186.794384,2001-01-01 01:26:26.794 +0000,,,,-0.000323134,0.003852387,0.003865916,,-0.000323134,0.003852368,0.003865897,,,-162.18105,-23.422215,4.080909,,,0.990295,,61.70489477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.000137,0.009323,0.995209,0.995252,5186.774791,2001-01-01 01:26:26.775 +0000,,,,-0.000137653,0.009367881,0.009368893,,-0.000137653,0.009367607,0.009368619,,,-162.195824,-23.437172,4.068028,,,0.995209,,62.01108419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007828,0.013489,0.997986,0.998108,5186.755169,2001-01-01 01:26:26.755 +0000,,,,0.007843081,0.013515806,0.015627329,,0.00784292,0.013514983,0.015626057,,,-162.209547,-23.448932,4.055145,,,0.997986,,62.18411797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00499,0.008255,1.006134,1.00618,5186.735577,2001-01-01 01:26:26.736 +0000,,,,0.004959411,0.008204572,0.009587182,,0.00495937,0.008204388,0.009586889,,,-162.222217,-23.460686,4.044406,,,1.006134,,62.69181667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002121,0.013077,0.98793,0.988019,5186.715985,2001-01-01 01:26:26.716 +0000,,,,-0.002146725,0.013236737,0.013409745,,-0.002146722,0.013235964,0.013408941,,,-162.234869,-23.473511,4.031533,,,0.98793,,61.55753254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001862,0.010147,0.992706,0.99276,5186.696393,2001-01-01 01:26:26.696 +0000,,,,0.001875583,0.010221538,0.010392227,,0.001875581,0.010221182,0.010391853,,,-162.250691,-23.489539,4.016511,,,0.992706,,61.85512323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006912,-0.001434,0.988693,0.988718,5186.6768,2001-01-01 01:26:26.677 +0000,,,,0.00699104,-0.001450364,0.007139917,,0.006990927,-0.001450363,0.007139795,,,-162.27082,-23.500236,4.004651,,,0.988693,,61.60507477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.007431,0.007019,0.987701,0.987754,5186.657176,2001-01-01 01:26:26.657 +0000,,,,-0.007523342,0.007106201,0.010349129,,-0.0075232,0.007106081,0.01034876,,,-162.284573,-23.505605,3.991751,,,0.987701,,61.54326364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002457,0.004074,0.983505,0.983517,5186.637585,2001-01-01 01:26:26.638 +0000,,,,-0.002498187,0.004142315,0.004837347,,-0.002498181,0.004142291,0.004837309,,,-162.298335,-23.507781,3.977773,,,0.983505,,61.28181252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003143,-0.003616,1.000549,1.000561,5186.617993,2001-01-01 01:26:26.618 +0000,,,,0.003141255,-0.003613998,0.004788395,,0.003141245,-0.003613982,0.004788358,,,-162.315328,-23.505693,3.965899,,,1.000549,,62.3438175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001373,0.010864,0.989182,0.989242,5186.598401,2001-01-01 01:26:26.598 +0000,,,,0.001387932,0.010982801,0.011070174,,0.001387931,0.01098236,0.011069722,,,-162.319555,-23.497206,3.953025,,,0.989182,,61.63554417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.004135,0.011826,0.98027,0.98035,5186.578777,2001-01-01 01:26:26.579 +0000,,,,-0.004217919,0.012063916,0.012780222,,-0.004217894,0.012063331,0.012779527,,,-162.329045,-23.502571,3.940153,,,0.98027,,61.08024093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001251,-0.007568,1.001678,1.001708,5186.559184,2001-01-01 01:26:26.559 +0000,,,,0.001248869,-0.007555316,0.007657849,,0.001248868,-0.007555173,0.0076577,,,-162.3405,-23.517576,3.906993,,,1.001678,,62.41416505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003525,0.002243,0.985031,0.98504,5186.539593,2001-01-01 01:26:26.540 +0000,,,,0.003578558,0.002277071,0.004241611,,0.003578543,0.002277067,0.004241586,,,-162.346767,-23.536597,3.543709,,,0.985031,,61.37689698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.008911,0.009048,0.989792,0.989873,5186.520001,2001-01-01 01:26:26.520 +0000,,,,-0.009002525,0.009140944,0.012830272,,-0.009002282,0.00914069,0.012829568,,,-162.360077,-23.555971,3.467808,,,0.989792,,61.67355303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.003342,-0.001297,0.993759,0.993766,5186.500378,2001-01-01 01:26:26.500 +0000,,,,-0.003362986,-0.001305138,0.003607367,,-0.003362973,-0.001305137,0.003607351,,,-162.380621,-23.580837,4.607838,,,0.993759,,61.92073525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00592,0.016113,0.999237,0.999385,5186.480785,2001-01-01 01:26:26.481 +0000,,,,0.00592375,0.016125021,0.017179213,,0.005923681,0.016123623,0.017177523,,,-162.33989,-23.654856,6.949421,,,0.999237,,62.26206729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014069,0.012054,0.999191,0.999363,5186.461194,2001-01-01 01:26:26.461 +0000,,,,0.014079367,0.012062564,0.018541621,,0.014078436,0.012061979,0.018539497,,,-162.377277,-23.744056,7.927098,,,0.999191,,62.25920105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.003174,0.005493,1.01329,1.01331,5186.441601,2001-01-01 01:26:26.442 +0000,,,,-0.003132325,0.005420929,0.006260871,,-0.003132315,0.005420876,0.006260789,,,-162.416057,-23.735408,7.988786,,,1.01329,,63.13770424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001404,0.019592,0.981796,0.981993,5186.422009,2001-01-01 01:26:26.422 +0000,,,,0.001429748,0.019955245,0.020006439,,0.001429747,0.019952597,0.020003771,,,-162.424684,-23.749194,8.016547,,,0.981796,,61.17532539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009247,0.002106,1.037277,1.037321,5186.402386,2001-01-01 01:26:26.402 +0000,,,,0.008914669,0.002030235,0.009142966,,0.008914433,0.002030232,0.009142711,,,-162.437265,-23.766301,7.995138,,,1.037277,,64.63232484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.102173,-0.074921,0.99556,1.003589,5186.382793,2001-01-01 01:26:26.383 +0000,,,,0.10233929,-0.074861918,0.127263424,,0.10198424,-0.074722537,0.126582973,,,-162.461342,-23.765438,7.921246,,,0.99556,,62.03295486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029633,0.535278,0.957336,1.097221,5186.363223,2001-01-01 01:26:26.363 +0000,,,,0.027017188,0.558865176,0.559988984,,0.027010617,0.509624,0.510479936,,,-162.497112,-23.734828,7.818344,,,0.957336,,59.65123235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.498672,0.24472,0.984848,1.130702,5186.34363,2001-01-01 01:26:26.344 +0000,,,,-0.491400621,0.221686371,0.564029425,,-0.45674447,0.218158253,0.513550519,,,-162.53644,-23.700881,7.773109,,,0.984848,,61.36549432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.090546,-0.043381,1.011597,1.016567,5186.324038,2001-01-01 01:26:26.324 +0000,,,,-0.089425786,-0.042712918,0.09925063,,-0.089188545,-0.042686972,0.098926647,,,-162.554411,-23.71584,7.760206,,,1.011597,,63.03221407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.464691,-0.267532,0.896378,1.044511,5186.304415,2001-01-01 01:26:26.304 +0000,,,,0.496756588,-0.264970037,0.598185824,,0.461049515,-0.259017733,0.539084479,,,-162.57134,-23.72441,7.746224,,,0.896378,,55.85296317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
