x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
1.534537,0.021438,0.029531,1.534970,37347.006099,2001-01-01 10:22:27.006 +0000
1.321517,0.010589,0.013164,1.321625,37346.996119,2001-01-01 10:22:26.996 +0000
1.087177,-0.004527,0.000938,1.087186,37346.986140,2001-01-01 10:22:26.986 +0000
0.831407,-0.022802,0.009947,0.831780,37346.976130,2001-01-01 10:22:26.976 +0000
0.579862,-0.047436,0.030755,0.582611,37346.966151,2001-01-01 10:22:26.966 +0000
0.346518,-0.081659,0.045301,0.358880,37346.956172,2001-01-01 10:22:26.956 +0000
0.122760,-0.115873,0.060980,0.179486,37346.946162,2001-01-01 10:22:26.946 +0000
-0.094652,-0.133051,0.071313,0.178177,37346.936183,2001-01-01 10:22:26.936 +0000
-0.306747,-0.134272,0.070954,0.342282,37346.926204,2001-01-01 10:22:26.926 +0000
-0.525286,-0.134415,0.078027,0.547797,37346.916224,2001-01-01 10:22:26.916 +0000
-0.731024,-0.139869,0.087339,0.749391,37346.906215,2001-01-01 10:22:26.906 +0000
-0.922884,-0.148511,0.095684,0.939641,37346.896235,2001-01-01 10:22:26.896 +0000
-1.097647,-0.151843,0.092377,1.111943,37346.886256,2001-01-01 10:22:26.886 +0000
-1.253318,-0.137048,0.090217,1.264012,37346.876246,2001-01-01 10:22:26.876 +0000
-1.423801,-0.153142,0.094453,1.435125,37346.866267,2001-01-01 10:22:26.866 +0000
-1.517477,-0.158576,0.078876,1.527777,37346.856288,2001-01-01 10:22:26.856 +0000
-1.649772,-0.135228,0.082194,1.657345,37346.846278,2001-01-01 10:22:26.846 +0000
-1.799998,-0.150247,0.084427,1.808230,37346.836299,2001-01-01 10:22:26.836 +0000
-1.889631,-0.091796,0.054813,1.892653,37346.826320,2001-01-01 10:22:26.826 +0000
-1.972817,-0.028047,0.012407,1.973056,37346.816340,2001-01-01 10:22:26.816 +0000
-2.021727,0.014394,-0.041464,2.022203,37346.806331,2001-01-01 10:22:26.806 +0000
-2.164653,0.044101,-0.047852,2.165631,37346.796377,2001-01-01 10:22:26.796 +0000
-2.335208,0.057806,-0.055452,2.336582,37346.786398,2001-01-01 10:22:26.786 +0000
-2.510035,0.043869,-0.039497,2.510729,37346.776388,2001-01-01 10:22:26.776 +0000
-2.669934,0.005487,-0.005211,2.669944,37346.766409,2001-01-01 10:22:26.766 +0000
-2.759505,-0.009445,0.013458,2.759554,37346.756430,2001-01-01 10:22:26.756 +0000
-2.771193,-0.042427,0.033770,2.771724,37346.746420,2001-01-01 10:22:26.746 +0000
-2.727480,-0.065790,0.050157,2.728735,37346.736441,2001-01-01 10:22:26.736 +0000
-2.646469,-0.057228,0.042132,2.647423,37346.726462,2001-01-01 10:22:26.726 +0000
-2.578178,-0.024253,0.002968,2.578294,37346.716482,2001-01-01 10:22:26.716 +0000
-2.579234,0.050163,-0.058146,2.580377,37346.706473,2001-01-01 10:22:26.706 +0000
-2.656837,0.056401,-0.097153,2.659211,37346.696493,2001-01-01 10:22:26.696 +0000
-2.844458,0.100929,-0.127390,2.849097,37346.686514,2001-01-01 10:22:26.687 +0000
-3.071345,0.151737,-0.191033,3.081019,37346.676504,2001-01-01 10:22:26.677 +0000
-3.273637,0.170635,-0.242670,3.287051,37346.666525,2001-01-01 10:22:26.667 +0000
-3.412085,0.157729,-0.251048,3.424942,37346.656546,2001-01-01 10:22:26.657 +0000
-3.477126,0.135366,-0.228988,3.487287,37346.646567,2001-01-01 10:22:26.647 +0000
-3.446153,0.131110,-0.236247,3.456729,37346.636557,2001-01-01 10:22:26.637 +0000
-3.413101,0.125813,-0.233872,3.423417,37346.626578,2001-01-01 10:22:26.627 +0000
-3.370665,0.148253,-0.218688,3.381004,37346.616598,2001-01-01 10:22:26.617 +0000
-3.312159,0.139839,-0.192626,3.320701,37346.606588,2001-01-01 10:22:26.607 +0000
-3.237617,0.119721,-0.165355,3.244047,37346.596609,2001-01-01 10:22:26.597 +0000
-3.141798,0.109205,-0.139036,3.146768,37346.586630,2001-01-01 10:22:26.587 +0000
-3.021391,0.081665,-0.111436,3.024548,37346.576620,2001-01-01 10:22:26.577 +0000
-2.890440,0.060559,-0.069891,2.891919,37346.566641,2001-01-01 10:22:26.567 +0000
-2.752090,0.056495,-0.031549,2.752850,37346.556662,2001-01-01 10:22:26.557 +0000
-2.604126,0.043924,0.010088,2.604516,37346.546682,2001-01-01 10:22:26.547 +0000
-2.432730,0.054766,0.035790,2.433610,37346.536673,2001-01-01 10:22:26.537 +0000
-2.246405,0.097511,0.034795,2.248790,37346.526693,2001-01-01 10:22:26.527 +0000
-2.020339,0.089127,0.023521,2.022441,37346.516714,2001-01-01 10:22:26.517 +0000
-1.805850,0.044525,0.016542,1.806475,37346.506704,2001-01-01 10:22:26.507 +0000
-1.574326,0.016953,-0.001054,1.574417,37346.496725,2001-01-01 10:22:26.497 +0000
-1.333269,-0.002081,-0.015403,1.333359,37346.486746,2001-01-01 10:22:26.487 +0000
-1.097607,-0.023217,-0.016961,1.097984,37346.476736,2001-01-01 10:22:26.477 +0000
-0.903245,-0.107223,-0.013284,0.909684,37346.466757,2001-01-01 10:22:26.467 +0000
-0.739249,-0.083653,-0.007967,0.744010,37346.456778,2001-01-01 10:22:26.457 +0000
-0.644568,-0.095204,0.031170,0.652306,37346.446798,2001-01-01 10:22:26.447 +0000
-0.565833,-0.109973,0.065933,0.580179,37346.436789,2001-01-01 10:22:26.437 +0000
-0.472006,-0.147129,0.090175,0.502561,37346.426809,2001-01-01 10:22:26.427 +0000
-0.347626,-0.054408,0.070461,0.358844,37346.416830,2001-01-01 10:22:26.417 +0000
-0.287090,-0.005368,0.067530,0.294974,37346.406820,2001-01-01 10:22:26.407 +0000
-0.223291,0.023447,0.070020,0.235184,37346.396841,2001-01-01 10:22:26.397 +0000
-0.161920,0.097037,0.086261,0.207546,37346.386862,2001-01-01 10:22:26.387 +0000
-0.148093,0.125764,0.068112,0.205882,37346.376852,2001-01-01 10:22:26.377 +0000
-0.132931,0.083149,0.061919,0.168577,37346.366873,2001-01-01 10:22:26.367 +0000
-0.056907,0.080314,0.184250,0.208894,37346.356894,2001-01-01 10:22:26.357 +0000
-0.011482,0.051367,0.097017,0.110376,37346.346914,2001-01-01 10:22:26.347 +0000
-0.281540,-0.018214,0.040890,0.285076,37346.336905,2001-01-01 10:22:26.337 +0000
-0.620792,0.015690,0.066290,0.624518,37346.326925,2001-01-01 10:22:26.327 +0000
-0.641770,-0.056762,0.067413,0.647792,37346.316946,2001-01-01 10:22:26.317 +0000
-0.545766,-0.067356,0.062748,0.553475,37346.306936,2001-01-01 10:22:26.307 +0000
-0.438124,-0.059831,0.058111,0.445992,37346.296957,2001-01-01 10:22:26.297 +0000
-0.333705,-0.042730,0.050221,0.340158,37346.286978,2001-01-01 10:22:26.287 +0000
-0.224918,-0.007596,0.010256,0.225280,37346.276968,2001-01-01 10:22:26.277 +0000
-0.135486,0.003142,0.018310,0.136754,37346.266989,2001-01-01 10:22:26.267 +0000
-0.060802,0.009545,0.000632,0.061550,37346.257010,2001-01-01 10:22:26.257 +0000
-0.002861,-0.002269,-0.054507,0.054629,37346.247030,2001-01-01 10:22:26.247 +0000
0.025481,-0.029090,-0.138655,0.143947,37346.237021,2001-01-01 10:22:26.237 +0000
0.010069,-0.049542,-0.218842,0.224605,37346.227041,2001-01-01 10:22:26.227 +0000
-0.037642,-0.054997,-0.256547,0.265062,37346.217062,2001-01-01 10:22:26.217 +0000
-0.106949,-0.052911,-0.253815,0.280463,37346.207052,2001-01-01 10:22:26.207 +0000
-0.188064,-0.058239,-0.230841,0.303393,37346.197073,2001-01-01 10:22:26.197 +0000
-0.258510,-0.063565,-0.209931,0.339026,37346.187094,2001-01-01 10:22:26.187 +0000
-0.330135,-0.063528,-0.174086,0.378591,37346.177084,2001-01-01 10:22:26.177 +0000
-0.389985,-0.082641,-0.131697,0.419835,37346.167105,2001-01-01 10:22:26.167 +0000
-0.450894,-0.071988,-0.113972,0.470614,37346.157126,2001-01-01 10:22:26.157 +0000
-0.523585,-0.061321,-0.086711,0.534248,37346.147146,2001-01-01 10:22:26.147 +0000
-0.622930,-0.058112,-0.052129,0.627803,37346.137137,2001-01-01 10:22:26.137 +0000
-0.740245,-0.068799,-0.031521,0.744104,37346.127157,2001-01-01 10:22:26.127 +0000
-0.864038,-0.053940,-0.017438,0.865896,37346.117178,2001-01-01 10:22:26.117 +0000
-1.002520,-0.078527,-0.010826,1.005649,37346.107168,2001-01-01 10:22:26.107 +0000
-1.115501,-0.098809,0.005563,1.119882,37346.097189,2001-01-01 10:22:26.097 +0000
-1.239119,-0.138244,0.033685,1.247261,37346.087210,2001-01-01 10:22:26.087 +0000
-1.348978,-0.132976,0.042546,1.356184,37346.077200,2001-01-01 10:22:26.077 +0000
-1.460948,-0.130908,0.050333,1.467665,37346.067221,2001-01-01 10:22:26.067 +0000
-1.591898,-0.169340,0.055965,1.601857,37346.057242,2001-01-01 10:22:26.057 +0000
-1.753889,-0.162024,0.047372,1.761994,37346.047262,2001-01-01 10:22:26.047 +0000
-1.915623,-0.198404,0.030352,1.926109,37346.037253,2001-01-01 10:22:26.037 +0000
-2.103041,-0.222002,0.020603,2.114826,37346.027273,2001-01-01 10:22:26.027 +0000
-2.245478,-0.302004,0.019859,2.265783,37346.017294,2001-01-01 10:22:26.017 +0000
-2.376643,-0.308451,0.036088,2.396847,37346.007284,2001-01-01 10:22:26.007 +0000
-2.495201,-0.297802,0.069451,2.513869,37345.997305,2001-01-01 10:22:25.997 +0000
-2.585025,-0.248840,0.079397,2.598188,37345.987326,2001-01-01 10:22:25.987 +0000
-2.637660,-0.163655,0.079879,2.643939,37345.977316,2001-01-01 10:22:25.977 +0000
-2.653796,-0.144468,0.089334,2.659226,37345.967337,2001-01-01 10:22:25.967 +0000
-2.632489,-0.131691,0.080895,2.637022,37345.957358,2001-01-01 10:22:25.957 +0000
-2.582346,-0.091274,0.040520,2.584277,37345.947378,2001-01-01 10:22:25.947 +0000
-2.538436,-0.013720,-0.056629,2.539105,37345.937369,2001-01-01 10:22:25.937 +0000
-2.517851,0.044630,-0.159225,2.523275,37345.927389,2001-01-01 10:22:25.927 +0000
-2.514512,0.071152,-0.204152,2.523789,37345.917410,2001-01-01 10:22:25.917 +0000
-2.527214,0.054095,-0.205260,2.536113,37345.907400,2001-01-01 10:22:25.907 +0000
-2.551793,0.022209,-0.169010,2.557480,37345.897421,2001-01-01 10:22:25.897 +0000
-2.563358,-0.060791,-0.129328,2.567339,37345.887442,2001-01-01 10:22:25.887 +0000
-2.533100,-0.172574,-0.109586,2.541335,37345.877432,2001-01-01 10:22:25.877 +0000
-2.488335,-0.176793,-0.106067,2.496862,37345.867453,2001-01-01 10:22:25.867 +0000
-2.423037,-0.024387,-0.096424,2.425077,37345.857474,2001-01-01 10:22:25.857 +0000
-2.330883,0.102436,-0.101490,2.335339,37345.847494,2001-01-01 10:22:25.847 +0000
-2.251320,0.178135,-0.099021,2.260526,37345.837484,2001-01-01 10:22:25.837 +0000
-2.194067,0.219766,-0.081652,2.206557,37345.827505,2001-01-01 10:22:25.828 +0000
-2.140697,0.170867,-0.055515,2.148223,37345.817526,2001-01-01 10:22:25.818 +0000
-2.049810,0.084697,-0.035434,2.051865,37345.807516,2001-01-01 10:22:25.808 +0000
-1.902704,0.064596,-0.022633,1.903935,37345.797571,2001-01-01 10:22:25.798 +0000
-1.715347,0.100977,-0.012919,1.718365,37345.787592,2001-01-01 10:22:25.788 +0000
-1.585364,0.080893,0.011520,1.587468,37345.777582,2001-01-01 10:22:25.778 +0000
-1.465994,0.045898,0.040202,1.467263,37345.767603,2001-01-01 10:22:25.768 +0000
-1.345629,0.046018,0.052767,1.347449,37345.757623,2001-01-01 10:22:25.758 +0000
-1.210113,0.031168,0.038763,1.211135,37345.747644,2001-01-01 10:22:25.748 +0000
-1.075637,0.010992,0.024766,1.075978,37345.737634,2001-01-01 10:22:25.738 +0000
-0.951947,0.005745,0.020273,0.952180,37345.727655,2001-01-01 10:22:25.728 +0000
-0.836724,0.006846,0.000746,0.836753,37345.717676,2001-01-01 10:22:25.718 +0000
-0.729945,0.007906,-0.032729,0.730721,37345.707666,2001-01-01 10:22:25.708 +0000
-0.631716,-0.004852,-0.051265,0.633811,37345.697687,2001-01-01 10:22:25.698 +0000
-0.534601,-0.010148,-0.067691,0.538965,37345.687708,2001-01-01 10:22:25.688 +0000
-0.428974,-0.016495,-0.080851,0.436838,37345.677728,2001-01-01 10:22:25.678 +0000
-0.317869,-0.027153,-0.115334,0.339234,37345.667719,2001-01-01 10:22:25.668 +0000
-0.211359,0.034619,-0.152180,0.262736,37345.657739,2001-01-01 10:22:25.658 +0000
-0.097529,0.076255,-0.149388,0.194020,37345.647760,2001-01-01 10:22:25.648 +0000
0.026221,0.032709,-0.133476,0.139904,37345.637750,2001-01-01 10:22:25.638 +0000
0.178864,-0.015116,-0.133384,0.223634,37345.627771,2001-01-01 10:22:25.628 +0000
0.306868,-0.056528,-0.117449,0.333403,37345.617792,2001-01-01 10:22:25.618 +0000
0.402688,-0.086182,-0.076118,0.418783,37345.607782,2001-01-01 10:22:25.608 +0000
0.495315,-0.123283,-0.029446,0.511275,37345.597803,2001-01-01 10:22:25.598 +0000
0.623455,-0.218973,0.006940,0.660828,37345.587824,2001-01-01 10:22:25.588 +0000
0.711846,-0.239077,0.035372,0.751754,37345.577844,2001-01-01 10:22:25.578 +0000
0.800450,-0.072773,0.057957,0.805838,37345.567835,2001-01-01 10:22:25.568 +0000
0.913354,-0.062027,0.061895,0.917548,37345.557855,2001-01-01 10:22:25.558 +0000
1.007549,0.094603,0.048214,1.013129,37345.547876,2001-01-01 10:22:25.548 +0000
1.097609,-0.010804,0.043766,1.098535,37345.537866,2001-01-01 10:22:25.538 +0000
1.190854,0.100061,0.047300,1.195986,37345.527887,2001-01-01 10:22:25.528 +0000
1.304082,0.052198,0.043920,1.305865,37345.517908,2001-01-01 10:22:25.518 +0000
1.494962,0.026783,0.048483,1.495987,37345.507898,2001-01-01 10:22:25.508 +0000
1.649140,0.100408,0.051460,1.652995,37345.497919,2001-01-01 10:22:25.498 +0000
1.718553,0.061066,0.060583,1.720705,37345.487940,2001-01-01 10:22:25.488 +0000
1.739026,0.034410,0.044766,1.739942,37345.477960,2001-01-01 10:22:25.478 +0000
1.748895,0.005596,0.021404,1.749035,37345.467951,2001-01-01 10:22:25.468 +0000
1.746903,-0.000842,0.003243,1.746906,37345.457971,2001-01-01 10:22:25.458 +0000
1.752349,-0.014708,-0.005230,1.752418,37345.447992,2001-01-01 10:22:25.448 +0000
1.778885,-0.004012,0.004536,1.778896,37345.437982,2001-01-01 10:22:25.438 +0000
1.840651,0.001372,0.009213,1.840674,37345.428003,2001-01-01 10:22:25.428 +0000
1.935435,0.000410,0.022677,1.935568,37345.418024,2001-01-01 10:22:25.418 +0000
2.016312,0.009027,0.037090,2.016673,37345.408014,2001-01-01 10:22:25.408 +0000
2.096178,0.010179,0.048311,2.096759,37345.398035,2001-01-01 10:22:25.398 +0000
2.118495,0.014475,0.055930,2.119282,37345.388056,2001-01-01 10:22:25.388 +0000
2.051333,0.021874,0.052251,2.052115,37345.378076,2001-01-01 10:22:25.378 +0000
1.952641,-0.010273,0.005726,1.952676,37345.368067,2001-01-01 10:22:25.368 +0000
1.873044,-0.026421,-0.038576,1.873627,37345.358087,2001-01-01 10:22:25.358 +0000
1.823863,-0.006194,-0.029346,1.824110,37345.348108,2001-01-01 10:22:25.348 +0000
1.794862,0.003447,0.000350,1.794866,37345.338098,2001-01-01 10:22:25.338 +0000
1.805354,0.003524,0.028202,1.805578,37345.328119,2001-01-01 10:22:25.328 +0000
1.888549,-0.017703,0.035232,1.888961,37345.318140,2001-01-01 10:22:25.318 +0000
1.974599,0.034573,0.041013,1.975327,37345.308130,2001-01-01 10:22:25.308 +0000
2.033942,0.088981,0.055156,2.036635,37345.298151,2001-01-01 10:22:25.298 +0000
2.049694,0.141185,0.052984,2.055234,37345.288172,2001-01-01 10:22:25.288 +0000
2.019314,0.042069,0.043432,2.020219,37345.278192,2001-01-01 10:22:25.278 +0000
1.928468,0.110148,0.030880,1.931858,37345.268183,2001-01-01 10:22:25.268 +0000
1.802887,0.067451,0.033354,1.804457,37345.258203,2001-01-01 10:22:25.258 +0000
1.677136,0.047152,0.046451,1.678442,37345.248224,2001-01-01 10:22:25.248 +0000
1.589808,0.028985,0.049117,1.590830,37345.238214,2001-01-01 10:22:25.238 +0000
1.526956,0.002346,0.064793,1.528332,37345.228235,2001-01-01 10:22:25.228 +0000
1.519116,0.056719,0.084894,1.522543,37345.218256,2001-01-01 10:22:25.218 +0000
1.548801,0.053618,0.113952,1.553913,37345.208246,2001-01-01 10:22:25.208 +0000
1.552219,0.066286,0.066926,1.555074,37345.198267,2001-01-01 10:22:25.198 +0000
1.520865,0.014973,0.003812,1.520943,37345.188288,2001-01-01 10:22:25.188 +0000
1.410388,-0.004400,-0.042827,1.411045,37345.178308,2001-01-01 10:22:25.178 +0000
1.251611,-0.023667,-0.033161,1.252274,37345.168299,2001-01-01 10:22:25.168 +0000
1.125262,-0.079246,-0.070192,1.130231,37345.158319,2001-01-01 10:22:25.158 +0000
1.007816,0.045142,-0.135433,1.017877,37345.148340,2001-01-01 10:22:25.148 +0000
0.916531,-0.388232,-0.031226,0.995855,37345.138330,2001-01-01 10:22:25.138 +0000
1.299592,-0.491254,-0.019813,1.389483,37345.128351,2001-01-01 10:22:25.128 +0000
1.678782,0.162795,-0.142978,1.692706,37345.118372,2001-01-01 10:22:25.118 +0000
1.590305,0.186125,-0.159667,1.609101,37345.108362,2001-01-01 10:22:25.108 +0000
1.534875,0.118045,-0.104293,1.542937,37345.098383,2001-01-01 10:22:25.098 +0000
1.478660,0.033900,-0.083074,1.481379,37345.088404,2001-01-01 10:22:25.088 +0000
1.419418,0.159568,-0.079541,1.430572,37345.078424,2001-01-01 10:22:25.078 +0000
1.271364,0.150913,-0.089065,1.283384,37345.068414,2001-01-01 10:22:25.068 +0000
1.108586,0.003955,-0.021379,1.108800,37345.058435,2001-01-01 10:22:25.058 +0000
0.906557,0.060399,0.031598,0.909116,37345.048456,2001-01-01 10:22:25.048 +0000
0.705857,0.082712,0.067581,0.713892,37345.038446,2001-01-01 10:22:25.038 +0000
0.579809,0.131641,0.075145,0.599295,37345.028467,2001-01-01 10:22:25.028 +0000
0.464020,0.044216,0.079944,0.472928,37345.018488,2001-01-01 10:22:25.018 +0000
0.376366,-0.092271,0.053011,0.391121,37345.008478,2001-01-01 10:22:25.008 +0000
0.241607,-0.141526,-0.008670,0.280141,37344.998499,2001-01-01 10:22:24.998 +0000
0.022253,-0.109879,-0.069004,0.131644,37344.988519,2001-01-01 10:22:24.989 +0000
-0.111384,-0.241021,-0.074892,0.275874,37344.978540,2001-01-01 10:22:24.979 +0000
0.148101,-0.683751,0.018886,0.699862,37344.968530,2001-01-01 10:22:24.969 +0000
0.802262,-0.529622,0.119047,0.968657,37344.958551,2001-01-01 10:22:24.959 +0000
1.275922,0.035355,0.132462,1.283266,37344.948572,2001-01-01 10:22:24.949 +0000
1.336809,0.253735,0.114115,1.365453,37344.938562,2001-01-01 10:22:24.939 +0000
1.377586,0.178166,0.128486,1.394989,37344.928583,2001-01-01 10:22:24.929 +0000
1.377986,0.089757,0.131934,1.387195,37344.918604,2001-01-01 10:22:24.919 +0000
1.321579,0.133271,0.083352,1.330895,37344.908594,2001-01-01 10:22:24.909 +0000
1.397809,-0.023189,0.115279,1.402747,37344.898615,2001-01-01 10:22:24.899 +0000
1.480393,-0.115838,0.103266,1.488504,37344.888635,2001-01-01 10:22:24.889 +0000
1.582639,-0.054069,0.066390,1.584954,37344.878656,2001-01-01 10:22:24.879 +0000
1.653344,-0.005262,-0.032637,1.653674,37344.868646,2001-01-01 10:22:24.869 +0000
1.709660,0.072462,-0.065592,1.712451,37344.858667,2001-01-01 10:22:24.859 +0000
1.782364,0.016074,-0.058537,1.783397,37344.848688,2001-01-01 10:22:24.849 +0000
1.784650,0.042590,-0.105608,1.788279,37344.838678,2001-01-01 10:22:24.839 +0000
1.764442,0.127609,-0.180771,1.778263,37344.828699,2001-01-01 10:22:24.829 +0000
1.817026,0.077530,-0.200582,1.829707,37344.818720,2001-01-01 10:22:24.819 +0000
1.891034,-0.064009,-0.165505,1.899342,37344.808740,2001-01-01 10:22:24.809 +0000
2.108259,-0.243882,-0.165688,2.128776,37344.798760,2001-01-01 10:22:24.799 +0000
2.335560,-0.008429,-0.221425,2.346048,37344.788779,2001-01-01 10:22:24.789 +0000
2.639116,-0.027256,-0.171242,2.644806,37344.778801,2001-01-01 10:22:24.779 +0000
2.875044,-0.136746,-0.146913,2.882041,37344.768791,2001-01-01 10:22:24.769 +0000
2.908346,0.090067,-0.193251,2.916151,37344.758812,2001-01-01 10:22:24.759 +0000
2.978554,0.119944,-0.193927,2.987269,37344.748833,2001-01-01 10:22:24.749 +0000
3.028205,0.145681,-0.140236,3.034949,37344.738823,2001-01-01 10:22:24.739 +0000
3.063000,0.151180,-0.081248,3.067804,37344.728844,2001-01-01 10:22:24.729 +0000
3.131290,0.107609,-0.059299,3.133700,37344.718864,2001-01-01 10:22:24.719 +0000
3.181579,0.044838,-0.041693,3.182168,37344.708885,2001-01-01 10:22:24.709 +0000
3.228461,0.019363,-0.018868,3.228574,37344.698876,2001-01-01 10:22:24.699 +0000
3.234844,-0.000827,-0.000606,3.234844,37344.688896,2001-01-01 10:22:24.689 +0000
3.242330,-0.041232,0.027336,3.242708,37344.678917,2001-01-01 10:22:24.679 +0000
3.215556,-0.073093,0.074256,3.217244,37344.668907,2001-01-01 10:22:24.669 +0000
3.153541,-0.083688,0.115539,3.156766,37344.658928,2001-01-01 10:22:24.659 +0000
3.086297,-0.070939,0.121461,3.089500,37344.648949,2001-01-01 10:22:24.649 +0000
3.021295,-0.035909,0.091009,3.022879,37344.638939,2001-01-01 10:22:24.639 +0000
2.977787,-0.042400,0.064020,2.978777,37344.628960,2001-01-01 10:22:24.629 +0000
2.940594,-0.031842,0.037028,2.940999,37344.618981,2001-01-01 10:22:24.619 +0000
2.933169,-0.028673,0.028421,2.933447,37344.609001,2001-01-01 10:22:24.609 +0000
2.904508,-0.038311,0.016500,2.904808,37344.598992,2001-01-01 10:22:24.599 +0000
2.839609,-0.064986,0.018272,2.840411,37344.589012,2001-01-01 10:22:24.589 +0000
2.722574,-0.111937,0.020815,2.724954,37344.579033,2001-01-01 10:22:24.579 +0000
2.570084,-0.100323,0.024028,2.572154,37344.569022,2001-01-01 10:22:24.569 +0000
2.425044,-0.086573,0.027286,2.426743,37344.559044,2001-01-01 10:22:24.559 +0000
2.314522,-0.136758,0.012786,2.318594,37344.549065,2001-01-01 10:22:24.549 +0000
2.160907,-0.111299,0.014886,2.163823,37344.539055,2001-01-01 10:22:24.539 +0000
2.001679,-0.036820,0.025362,2.002178,37344.529076,2001-01-01 10:22:24.529 +0000
1.878936,-0.024081,0.043733,1.879599,37344.519097,2001-01-01 10:22:24.519 +0000
1.748985,-0.091188,0.083641,1.753357,37344.509117,2001-01-01 10:22:24.509 +0000
1.637661,-0.160621,0.040338,1.646013,37344.499107,2001-01-01 10:22:24.499 +0000
1.326297,-0.184181,0.082110,1.341540,37344.489128,2001-01-01 10:22:24.489 +0000
1.107492,-0.161886,0.115834,1.125239,37344.479149,2001-01-01 10:22:24.479 +0000
0.939134,-0.167344,0.112575,0.960547,37344.469139,2001-01-01 10:22:24.469 +0000
0.775030,-0.154721,0.096474,0.796189,37344.459160,2001-01-01 10:22:24.459 +0000
0.621559,-0.126133,0.071854,0.638285,37344.449180,2001-01-01 10:22:24.449 +0000
0.475531,-0.091153,0.045129,0.486287,37344.439171,2001-01-01 10:22:24.439 +0000
0.317873,-0.083862,0.024812,0.329684,37344.429191,2001-01-01 10:22:24.429 +0000
0.152737,-0.090391,0.018373,0.178428,37344.419213,2001-01-01 10:22:24.419 +0000
-0.018832,-0.106477,0.025807,0.111166,37344.409233,2001-01-01 10:22:24.409 +0000
-0.195756,-0.123619,0.038550,0.234709,37344.399224,2001-01-01 10:22:24.399 +0000
-0.379103,-0.137565,0.053378,0.406808,37344.389244,2001-01-01 10:22:24.389 +0000
-0.559219,-0.149397,0.060743,0.582009,37344.379264,2001-01-01 10:22:24.379 +0000
-0.735084,-0.171851,0.078850,0.759011,37344.369255,2001-01-01 10:22:24.369 +0000
-0.899238,-0.188976,0.094885,0.923766,37344.359275,2001-01-01 10:22:24.359 +0000
-1.062349,-0.209279,0.117347,1.089107,37344.349297,2001-01-01 10:22:24.349 +0000
-1.224085,-0.267985,0.118552,1.258672,37344.339286,2001-01-01 10:22:24.339 +0000
-1.369203,-0.229750,0.115331,1.393127,37344.329308,2001-01-01 10:22:24.329 +0000
-1.506596,-0.245840,0.111242,1.530569,37344.319328,2001-01-01 10:22:24.319 +0000
-1.654775,-0.277831,0.141316,1.683877,37344.309348,2001-01-01 10:22:24.309 +0000
-1.779550,-0.308724,0.177956,1.814877,37344.299339,2001-01-01 10:22:24.299 +0000
-1.889272,-0.371556,0.217990,1.937762,37344.289359,2001-01-01 10:22:24.289 +0000
-2.009929,-0.304575,0.200966,2.042785,37344.279381,2001-01-01 10:22:24.279 +0000
-2.226221,-0.165491,0.077318,2.233702,37344.269371,2001-01-01 10:22:24.269 +0000
-2.363067,0.041899,-0.018198,2.363508,37344.259392,2001-01-01 10:22:24.259 +0000
-2.471621,0.090657,-0.084243,2.474717,37344.249413,2001-01-01 10:22:24.249 +0000
-2.567630,0.158664,-0.124610,2.575544,37344.239403,2001-01-01 10:22:24.239 +0000
-2.641150,0.194748,-0.157260,2.652986,37344.229424,2001-01-01 10:22:24.229 +0000
-2.671993,0.215961,-0.185307,2.687104,37344.219444,2001-01-01 10:22:24.219 +0000
-2.707098,0.248864,-0.223031,2.727647,37344.209465,2001-01-01 10:22:24.209 +0000
-2.758092,0.267894,-0.266168,2.783825,37344.199455,2001-01-01 10:22:24.199 +0000
-2.822914,0.277334,-0.306166,2.852980,37344.189476,2001-01-01 10:22:24.189 +0000
-2.893158,0.289998,-0.333387,2.926706,37344.179497,2001-01-01 10:22:24.179 +0000
-2.923977,0.273991,-0.335688,2.955909,37344.169487,2001-01-01 10:22:24.169 +0000
-2.971885,0.254796,-0.329548,3.000937,37344.159508,2001-01-01 10:22:24.160 +0000
-3.036862,0.228153,-0.314955,3.061663,37344.149529,2001-01-01 10:22:24.150 +0000
-3.090213,0.173918,-0.261742,3.106151,37344.139519,2001-01-01 10:22:24.140 +0000
-3.130932,0.152715,-0.208534,3.141583,37344.129540,2001-01-01 10:22:24.130 +0000
-3.143709,0.147385,-0.206469,3.153927,37344.119560,2001-01-01 10:22:24.120 +0000
-3.118978,0.132428,-0.230837,3.130311,37344.109581,2001-01-01 10:22:24.110 +0000
-3.064525,0.133491,-0.247569,3.077405,37344.099571,2001-01-01 10:22:24.100 +0000
-2.979192,0.143095,-0.266252,2.994487,37344.089592,2001-01-01 10:22:24.090 +0000
-2.884276,0.145267,-0.277371,2.901221,37344.079613,2001-01-01 10:22:24.080 +0000
-2.813851,0.129338,-0.277921,2.830499,37344.069602,2001-01-01 10:22:24.070 +0000
-2.754154,0.133631,-0.282872,2.771866,37344.059624,2001-01-01 10:22:24.060 +0000
-2.705070,0.133644,-0.292158,2.724082,37344.049645,2001-01-01 10:22:24.050 +0000
-2.643311,0.124145,-0.274619,2.660436,37344.039635,2001-01-01 10:22:24.040 +0000
-2.559227,0.120003,-0.251601,2.574363,37344.029656,2001-01-01 10:22:24.030 +0000
