x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,Angle Offest
-0.175444,-0.058777,-0.023463,0.18651,52076.27964,2001-01-01 14:27:56.280 +0000,,,,,-73.5668244
-0.128378,0.160642,-0.048317,0.211238,52076.26963,2001-01-01 14:27:56.270 +0000,,,,,-73.7979048
-0.018107,0.306616,-0.068272,0.314646,52076.25965,2001-01-01 14:27:56.260 +0000,,,,,-73.8304974
0.056335,0.329066,-0.058214,0.338891,52076.24968,2001-01-01 14:27:56.250 +0000,,,,,-73.7290944
0.03219,0.245968,-0.053877,0.253848,52076.2397,2001-01-01 14:27:56.240 +0000,,,,,-73.6711524
-0.046266,0.156432,-0.052026,0.171225,52076.22969,2001-01-01 14:27:56.230 +0000,,,,,-73.7544312
-0.141155,0.160627,-0.050541,0.219728,52076.21971,2001-01-01 14:27:56.220 +0000,,,,,-74.0085102
-0.196497,0.116963,-0.029425,0.230559,52076.20973,2001-01-01 14:27:56.210 +0000,,,,,-74.3622048
-0.213154,-0.001225,-0.001435,0.213163,52076.19972,2001-01-01 14:27:56.200 +0000,,,,,-74.745882
-0.187402,-0.056562,0.013848,0.196241,52076.18974,2001-01-01 14:27:56.190 +0000,,,,,-75.0832056
-0.110059,0.040435,0.014106,0.118097,52076.17976,2001-01-01 14:27:56.180 +0000,,,,,-75.2813118
-0.01056,0.19708,0.004736,0.19742,52076.16978,2001-01-01 14:27:56.170 +0000,,,,,-75.3003198
0.054322,0.209941,0.016892,0.217512,52076.15977,2001-01-01 14:27:56.160 +0000,,,,,-75.2025402
0.049703,0.051231,0.024772,0.075556,52076.14979,2001-01-01 14:27:56.150 +0000,,,,,-75.1130748
-0.017907,-0.086217,0.033237,0.094121,52076.13981,2001-01-01 14:27:56.140 +0000,,,,,-75.1453074
-0.098182,-0.103146,0.103263,0.175904,52076.12983,2001-01-01 14:27:56.130 +0000,,,,,-75.322035
-0.131614,-0.120018,0.182153,0.254767,52076.11982,2001-01-01 14:27:56.120 +0000,,,,,-75.5589402
-0.133567,-0.16581,0.188676,0.284484,52076.10984,2001-01-01 14:27:56.110 +0000,,,,,-75.7993608
-0.108497,-0.180907,0.107679,0.236841,52076.09986,2001-01-01 14:27:56.100 +0000,,,,,-75.9946554
-0.096789,-0.071387,0.023048,0.122456,52076.08989,2001-01-01 14:27:56.090 +0000,,,,,-76.1688756
-0.078783,0.058379,-0.061595,0.115796,52076.07988,2001-01-01 14:27:56.080 +0000,,,,,-76.310685
-0.090264,0.078469,-0.118359,0.168267,52076.0699,2001-01-01 14:27:56.070 +0000,,,,,-76.4731602
-0.147491,0.047458,-0.148579,0.214666,52076.05992,2001-01-01 14:27:56.060 +0000,,,,,-76.738644
-0.141765,-0.022872,-0.159034,0.214271,52076.04994,2001-01-01 14:27:56.050 +0000,,,,,-76.993821
-0.106362,-0.098426,-0.13722,0.199574,52076.03993,2001-01-01 14:27:56.040 +0000,,,,,-77.1852726
-0.071189,-0.137737,-0.105889,0.187754,52076.02995,2001-01-01 14:27:56.030 +0000,,,,,-77.3134128
-0.055615,-0.120542,-0.050268,0.141952,52076.01997,2001-01-01 14:27:56.020 +0000,,,,,-77.4135198
-0.041182,-0.045907,-0.027934,0.067703,52076.00999,2001-01-01 14:27:56.010 +0000,,,,,-77.4876474
-0.015697,-0.013954,-0.037466,0.042951,52075.99998,2001-01-01 14:27:56.000 +0000,,,,,-77.515902
-0.064584,0.011467,-0.081674,0.104753,52075.99,2001-01-01 14:27:55.990 +0000,,,,,-77.6321532
-0.142183,0.092124,-0.18072,0.247714,52075.98002,2001-01-01 14:27:55.980 +0000,,,,,-77.8880826
-0.167765,0.161211,-0.235574,0.331103,52075.97004,2001-01-01 14:27:55.970 +0000,,,,,-78.1900596
-0.107253,0.200692,-0.226725,0.321224,52075.96003,2001-01-01 14:27:55.960 +0000,,,,,-78.383115
0.049238,0.194506,-0.190391,0.276597,52075.95005,2001-01-01 14:27:55.950 +0000,,,,,-78.2944866
0.186218,0.222463,-0.126501,0.316495,52075.94007,2001-01-01 14:27:55.940 +0000,,,,,-77.9592942
0.280244,0.311122,-0.057722,0.422688,52075.9301,2001-01-01 14:27:55.930 +0000,,,,,-77.454855
0.346992,0.330475,-0.006036,0.479221,52075.92009,2001-01-01 14:27:55.920 +0000,,,,,-76.8302694
0.350948,0.170687,-0.005575,0.390295,52075.91011,2001-01-01 14:27:55.910 +0000,,,,,-76.198563
0.313921,-0.049974,-0.054377,0.322491,52075.90013,2001-01-01 14:27:55.900 +0000,,,,,-75.6335052
0.270231,-0.21418,-0.103377,0.359979,52075.89015,2001-01-01 14:27:55.890 +0000,,,,,-75.1470894
0.234476,-0.298398,-0.11728,0.397209,52075.88014,2001-01-01 14:27:55.880 +0000,,,,,-74.7250326
0.244463,-0.170532,-0.106875,0.316647,52075.87016,2001-01-01 14:27:55.870 +0000,,,,,-74.2849992
0.272284,0.196059,-0.060669,0.340967,52075.86018,2001-01-01 14:27:55.860 +0000,,,,,-73.794888
0.307329,0.5787,0.012255,0.655359,52075.8502,2001-01-01 14:27:55.850 +0000,,,,,-73.2416958
0.307935,0.800474,0.090726,0.862447,52075.84019,2001-01-01 14:27:55.840 +0000,,,,,-72.6874128
0.190643,0.674957,0.199264,0.729121,52075.83021,2001-01-01 14:27:55.830 +0000,,,,,-72.3442554
0.006921,0.323256,0.189363,0.374701,52075.82023,2001-01-01 14:27:55.820 +0000,,,,,-72.3317976
-0.156202,-0.026447,0.119759,0.198597,52075.81025,2001-01-01 14:27:55.810 +0000,,,,,-72.6129612
-0.257007,-0.264238,0.055615,0.372783,52075.80024,2001-01-01 14:27:55.800 +0000,,,,,-73.0755738
-0.287329,-0.352747,0.027869,0.455813,52075.79026,2001-01-01 14:27:55.790 +0000,,,,,-73.592766
-0.289243,-0.276292,-0.069586,0.406006,52075.78028,2001-01-01 14:27:55.780 +0000,,,,,-74.1134034
-0.282894,-0.195468,-0.126394,0.36635,52075.77031,2001-01-01 14:27:55.770 +0000,,,,,-74.6226126
-0.240852,-0.079307,-0.120015,0.28054,52075.7603,2001-01-01 14:27:55.760 +0000,,,,,-75.0561462
-0.177528,0.040075,-0.110295,0.212808,52075.75032,2001-01-01 14:27:55.750 +0000,,,,,-75.3756966
-0.108475,0.096567,-0.117462,0.186787,52075.74034,2001-01-01 14:27:55.740 +0000,,,,,-75.5709516
-0.069001,0.061496,-0.09573,0.133069,52075.73035,2001-01-01 14:27:55.730 +0000,,,,,-75.6951534
-0.068554,-0.035437,-0.093327,0.1211,52075.72037,2001-01-01 14:27:55.720 +0000,,,,,-75.8185506
-0.054486,-0.074852,-0.097399,0.13438,52075.71039,2001-01-01 14:27:55.710 +0000,,,,,-75.9166254
-0.014217,-0.035389,-0.089755,0.097521,52075.70041,2001-01-01 14:27:55.700 +0000,,,,,-75.942216
0.031582,0.001869,-0.114123,0.118427,52075.6904,2001-01-01 14:27:55.690 +0000,,,,,-75.8853684
0.079247,0.072196,-0.120403,0.161212,52075.68042,2001-01-01 14:27:55.680 +0000,,,,,-75.7427238
0.107837,0.096748,-0.108523,0.181015,52075.67044,2001-01-01 14:27:55.670 +0000,,,,,-75.5486172
0.121318,0.160704,-0.096853,0.223437,52075.66046,2001-01-01 14:27:55.660 +0000,,,,,-75.3302448
0.135712,0.214093,-0.050955,0.258553,52075.65045,2001-01-01 14:27:55.650 +0000,,,,,-75.0859632
0.140975,0.213061,-0.039163,0.258462,52075.64047,2001-01-01 14:27:55.640 +0000,,,,,-74.8322082
0.137745,0.206693,-0.028482,0.250014,52075.63049,2001-01-01 14:27:55.630 +0000,,,,,-74.5842672
0.132783,0.111915,-0.014367,0.174249,52075.62051,2001-01-01 14:27:55.621 +0000,,,,,-74.3452578
0.096557,-0.085245,-0.037583,0.134173,52075.6105,2001-01-01 14:27:55.611 +0000,,,,,-74.1714552
0.064879,-0.144929,-0.039772,0.163693,52075.60052,2001-01-01 14:27:55.601 +0000,,,,,-74.054673
0.070444,-0.001052,-0.015549,0.072147,52075.59055,2001-01-01 14:27:55.591 +0000,,,,,-73.9278738
0.11191,0.191896,0.025878,0.223646,52075.58057,2001-01-01 14:27:55.581 +0000,,,,,-73.7264358
0.179974,0.402958,0.061024,0.445522,52075.57056,2001-01-01 14:27:55.571 +0000,,,,,-73.4024826
0.225528,0.628941,0.105595,0.676447,52075.56058,2001-01-01 14:27:55.561 +0000,,,,,-72.9965322
0.193319,0.624763,0.14813,0.670554,52075.5506,2001-01-01 14:27:55.551 +0000,,,,,-72.648558
0.142138,0.446742,0.115144,0.482742,52075.54062,2001-01-01 14:27:55.541 +0000,,,,,-72.3927096
0.106063,0.28354,0.03948,0.305291,52075.53061,2001-01-01 14:27:55.531 +0000,,,,,-72.2017962
0.059822,0.058461,-0.069208,0.108564,52075.52063,2001-01-01 14:27:55.521 +0000,,,,,-72.0941166
0.019156,-0.085471,-0.105421,0.137062,52075.51065,2001-01-01 14:27:55.511 +0000,,,,,-72.0596358
0.007263,-0.016304,-0.132402,0.1336,52075.50067,2001-01-01 14:27:55.501 +0000,,,,,-72.0465624
0.002273,0.148784,-0.142501,0.20603,52075.49066,2001-01-01 14:27:55.491 +0000,,,,,-72.042471
0.033036,0.391713,-0.133337,0.415101,52075.48068,2001-01-01 14:27:55.481 +0000,,,,,-71.9830062
0.085994,0.644304,-0.100542,0.657747,52075.4707,2001-01-01 14:27:55.471 +0000,,,,,-71.828217
0.112556,0.639043,-0.082184,0.654063,52075.46072,2001-01-01 14:27:55.461 +0000,,,,,-71.6256162
0.104878,0.479209,-0.096761,0.500003,52075.45071,2001-01-01 14:27:55.451 +0000,,,,,-71.4368358
0.067016,0.383285,-0.105304,0.403098,52075.44073,2001-01-01 14:27:55.441 +0000,,,,,-71.316207
0.051151,0.327938,-0.081753,0.341824,52075.43076,2001-01-01 14:27:55.431 +0000,,,,,-71.2241352
0.005059,0.172348,-0.092326,0.195585,52075.42078,2001-01-01 14:27:55.421 +0000,,,,,-71.215029
-0.060951,-0.034428,-0.117854,0.137076,52075.41077,2001-01-01 14:27:55.411 +0000,,,,,-71.3247408
-0.087627,-0.028056,-0.118051,0.149672,52075.40079,2001-01-01 14:27:55.401 +0000,,,,,-71.4824694
-0.060643,0.049878,-0.058244,0.097764,52075.39081,2001-01-01 14:27:55.391 +0000,,,,,-71.5916268
-0.033677,-0.040604,-0.039652,0.065993,52075.38083,2001-01-01 14:27:55.381 +0000,,,,,-71.6522454
-0.013358,-0.052312,-0.04162,0.068171,52075.37082,2001-01-01 14:27:55.371 +0000,,,,,-71.6762898
0.04266,0.151433,0.053302,0.166111,52075.36084,2001-01-01 14:27:55.361 +0000,,,,,-71.5995018
0.068077,0.15471,0.07804,0.186171,52075.35086,2001-01-01 14:27:55.351 +0000,,,,,-71.4769632
-0.024294,-0.156394,0.087879,0.18103,52075.34088,2001-01-01 14:27:55.341 +0000,,,,,-71.5206924
-0.186309,-0.513556,0.017235,0.546579,52075.33087,2001-01-01 14:27:55.331 +0000,,,,,-71.8560486
-0.402015,-0.888666,0.027484,0.975755,52075.32089,2001-01-01 14:27:55.321 +0000,,,,,-72.5796756
-0.534205,-1.038038,-0.027497,1.167756,52075.31091,2001-01-01 14:27:55.311 +0000,,,,,-73.5412446
-0.520896,-0.912348,-0.036296,1.051204,52075.3009,2001-01-01 14:27:55.301 +0000,,,,,-74.4788574
-0.384648,-0.636371,-0.047881,0.745127,52075.29092,2001-01-01 14:27:55.291 +0000,,,,,-75.1712238
-0.224465,-0.471148,-0.052591,0.524529,52075.28094,2001-01-01 14:27:55.281 +0000,,,,,-75.5752608
-0.105656,-0.346435,-0.057471,0.36672,52075.27097,2001-01-01 14:27:55.271 +0000,,,,,-75.7654416
-0.047268,-0.136408,-0.007428,0.144557,52075.26096,2001-01-01 14:27:55.261 +0000,,,,,-75.850524
-0.050915,-0.102203,0.040538,0.121165,52075.25098,2001-01-01 14:27:55.251 +0000,,,,,-75.942171
-0.11441,-0.189618,0.033936,0.224045,52075.241,2001-01-01 14:27:55.241 +0000,,,,,-76.148109
-0.193823,-0.268569,0.009039,0.331328,52075.23102,2001-01-01 14:27:55.231 +0000,,,,,-76.4969904
-0.19171,-0.221781,-0.025267,0.294241,52075.22101,2001-01-01 14:27:55.221 +0000,,,,,-76.8420684
-0.11246,-0.049204,-0.04764,0.131674,52075.21103,2001-01-01 14:27:55.211 +0000,,,,,-77.0444964
-0.001033,0.09248,-0.079328,0.121847,52075.20105,2001-01-01 14:27:55.201 +0000,,,,,-77.0463558
0.078022,0.082893,-0.102276,0.153033,52075.19107,2001-01-01 14:27:55.191 +0000,,,,,-76.9059162
0.130601,-0.00652,-0.089924,0.158699,52075.18106,2001-01-01 14:27:55.181 +0000,,,,,-76.6708344
0.130943,-0.101284,-0.0715,0.180324,52075.17108,2001-01-01 14:27:55.171 +0000,,,,,-76.435137
0.106792,-0.189695,-0.061806,0.226293,52075.1611,2001-01-01 14:27:55.161 +0000,,,,,-76.2429114
0.109252,-0.244051,-0.073395,0.277279,52075.15112,2001-01-01 14:27:55.151 +0000,,,,,-76.0462578
0.119184,-0.283523,-0.098865,0.323055,52075.14111,2001-01-01 14:27:55.141 +0000,,,,,-75.8317266
0.153048,-0.221733,-0.107353,0.290024,52075.13113,2001-01-01 14:27:55.131 +0000,,,,,-75.5562402
0.198303,-0.092818,-0.113809,0.246762,52075.12115,2001-01-01 14:27:55.121 +0000,,,,,-75.1992948
0.26814,-0.021323,-0.08575,0.282324,52075.11117,2001-01-01 14:27:55.111 +0000,,,,,-74.7166428
0.309182,0.065042,-0.066475,0.322866,52075.10117,2001-01-01 14:27:55.101 +0000,,,,,-74.1601152
0.271576,0.104477,-0.047603,0.294848,52075.09119,2001-01-01 14:27:55.091 +0000,,,,,-73.6712784
0.192106,0.159953,0.008341,0.250118,52075.08121,2001-01-01 14:27:55.081 +0000,,,,,-73.3254876
0.101536,0.122665,0.033476,0.162717,52075.07123,2001-01-01 14:27:55.071 +0000,,,,,-73.1427228
0.025797,0.114131,0.051152,0.127703,52075.06122,2001-01-01 14:27:55.061 +0000,,,,,-73.0962882
0.010171,-0.104423,-0.013538,0.105787,52075.05124,2001-01-01 14:27:55.051 +0000,,,,,-73.0779804
0.046871,-0.333613,-0.086395,0.347791,52075.04126,2001-01-01 14:27:55.041 +0000,,,,,-72.9936126
0.116587,-0.361385,-0.137137,0.403731,52075.03128,2001-01-01 14:27:55.031 +0000,,,,,-72.783756
0.148157,-0.414796,-0.205164,0.485899,52075.02127,2001-01-01 14:27:55.021 +0000,,,,,-72.5170734
0.17144,-0.141034,-0.217504,0.31079,52075.01129,2001-01-01 14:27:55.011 +0000,,,,,-72.2084814
0.035746,0.431255,-0.083206,0.440661,52075.00131,2001-01-01 14:27:55.001 +0000,,,,,-72.1441386
-0.064297,0.500671,0.015301,0.505014,52074.99133,2001-01-01 14:27:54.991 +0000,,,,,-72.2598732
-0.161956,0.201241,0.009045,0.258475,52074.98132,2001-01-01 14:27:54.981 +0000,,,,,-72.551394
-0.234114,-0.033284,-0.035682,0.239145,52074.97134,2001-01-01 14:27:54.971 +0000,,,,,-72.9727992
-0.247713,-0.088686,-0.034555,0.265369,52074.96136,2001-01-01 14:27:54.961 +0000,,,,,-73.4186826
-0.191153,-0.082294,-0.051286,0.214342,52074.95138,2001-01-01 14:27:54.951 +0000,,,,,-73.762758
-0.102451,-0.083392,-0.09022,0.159969,52074.94138,2001-01-01 14:27:54.941 +0000,,,,,-73.9471698
-0.045418,0.011489,-0.078339,0.091279,52074.9314,2001-01-01 14:27:54.931 +0000,,,,,-74.0289222
-0.03699,-0.000158,-0.052606,0.064309,52074.92142,2001-01-01 14:27:54.921 +0000,,,,,-74.0955042
-0.07315,-0.205852,-0.080072,0.232674,52074.91141,2001-01-01 14:27:54.911 +0000,,,,,-74.2271742
-0.109298,-0.216547,-0.086698,0.257596,52074.90143,2001-01-01 14:27:54.901 +0000,,,,,-74.4239106
-0.182827,-0.068384,-0.028829,0.197315,52074.89145,2001-01-01 14:27:54.891 +0000,,,,,-74.7529992
-0.140203,-0.064096,-0.03069,0.157184,52074.88147,2001-01-01 14:27:54.881 +0000,,,,,-75.0053646
-0.075697,0.02547,-0.016608,0.081576,52074.87146,2001-01-01 14:27:54.871 +0000,,,,,-75.1416192
0.014055,0.17154,0.008177,0.172309,52074.86148,2001-01-01 14:27:54.861 +0000,,,,,-75.1163202
0.05646,0.204625,0.020127,0.213223,52074.8515,2001-01-01 14:27:54.851 +0000,,,,,-75.0146922
0.081659,0.083157,0.002462,0.116574,52074.84152,2001-01-01 14:27:54.842 +0000,,,,,-74.867706
0.049942,0.038374,-0.00511,0.063189,52074.83151,2001-01-01 14:27:54.832 +0000,,,,,-74.7778104
-0.023677,0.03091,0.013647,0.041259,52074.82153,2001-01-01 14:27:54.822 +0000,,,,,-74.820429
-0.077773,-0.017081,0.00807,0.080035,52074.81155,2001-01-01 14:27:54.812 +0000,,,,,-74.9604204
-0.109624,-0.221727,-0.027918,0.248918,52074.80157,2001-01-01 14:27:54.802 +0000,,,,,-75.1577436
-0.090657,-0.350709,-0.066975,0.368377,52074.79156,2001-01-01 14:27:54.792 +0000,,,,,-75.3209262
-0.076299,-0.264348,-0.041468,0.278246,52074.78159,2001-01-01 14:27:54.782 +0000,,,,,-75.4582644
-0.005179,-0.20889,-0.036865,0.212181,52074.77161,2001-01-01 14:27:54.772 +0000,,,,,-75.4675866
-0.001347,-0.128971,-0.028508,0.132091,52074.76163,2001-01-01 14:27:54.762 +0000,,,,,-75.4700112
-0.079166,0.06917,-0.006065,0.105302,52074.75162,2001-01-01 14:27:54.752 +0000,,,,,-75.61251
-0.268902,0.215135,0.058506,0.349305,52074.74164,2001-01-01 14:27:54.742 +0000,,,,,-76.0965336
-0.424701,0.203404,0.099158,0.481224,52074.7317,2001-01-01 14:27:54.732 +0000,,,,,-76.8609954
-0.511388,0.019117,0.126855,0.527233,52074.72172,2001-01-01 14:27:54.722 +0000,,,,,-77.7814938
-0.444593,-0.213344,0.014676,0.49335,52074.71171,2001-01-01 14:27:54.712 +0000,,,,,-78.5817612
-0.310819,-0.429739,-0.082136,0.536685,52074.70173,2001-01-01 14:27:54.702 +0000,,,,,-79.1412354
-0.195865,-0.583129,-0.111931,0.625244,52074.69175,2001-01-01 14:27:54.692 +0000,,,,,-79.4937924
-0.107583,-0.321007,-0.112047,0.356614,52074.68177,2001-01-01 14:27:54.682 +0000,,,,,-79.6874418
-0.119153,0.004073,-0.04035,0.125866,52074.67176,2001-01-01 14:27:54.672 +0000,,,,,-79.9019172
-0.128684,0.156517,0.006186,0.20272,52074.66178,2001-01-01 14:27:54.662 +0000,,,,,-80.1335484
-0.21127,0.221524,0.040713,0.308813,52074.6518,2001-01-01 14:27:54.652 +0000,,,,,-80.5138344
-0.320687,0.110724,0.068057,0.346023,52074.64182,2001-01-01 14:27:54.642 +0000,,,,,-81.091071
-0.405231,-0.065061,0.087197,0.419581,52074.63181,2001-01-01 14:27:54.632 +0000,,,,,-81.8204868
-0.355698,-0.155604,0.074955,0.395413,52074.62183,2001-01-01 14:27:54.622 +0000,,,,,-82.4607432
-0.196738,-0.158739,0.052529,0.258192,52074.61185,2001-01-01 14:27:54.612 +0000,,,,,-82.8148716
0.004701,-0.089484,-0.001862,0.089627,52074.60184,2001-01-01 14:27:54.602 +0000,,,,,-82.8064098
0.144471,0.083234,0.014639,0.167374,52074.59186,2001-01-01 14:27:54.592 +0000,,,,,-82.546362
0.182312,0.178103,0.027459,0.256345,52074.58189,2001-01-01 14:27:54.582 +0000,,,,,-82.2182004
0.130141,0.144021,0.045364,0.199341,52074.57191,2001-01-01 14:27:54.572 +0000,,,,,-81.9839466
0.009082,0.07783,0.023357,0.081765,52074.5619,2001-01-01 14:27:54.562 +0000,,,,,-81.967599
-0.054593,0.035142,0.01129,0.0659,52074.55192,2001-01-01 14:27:54.552 +0000,,,,,-82.0658664
-0.045055,0.02773,0.026333,0.059096,52074.54194,2001-01-01 14:27:54.542 +0000,,,,,-82.1469654
0.037166,-0.053073,0.065574,0.092185,52074.53196,2001-01-01 14:27:54.532 +0000,,,,,-82.0800666
0.149683,-0.164874,0.053815,0.229095,52074.52195,2001-01-01 14:27:54.522 +0000,,,,,-81.8106372
0.231871,-0.134031,0.009409,0.267987,52074.51197,2001-01-01 14:27:54.512 +0000,,,,,-81.3932694
0.266029,-0.132964,0.00002,0.297407,52074.50199,2001-01-01 14:27:54.502 +0000,,,,,-80.9144172
0.2821,-0.11704,-0.026628,0.306574,52074.49201,2001-01-01 14:27:54.492 +0000,,,,,-80.4066372
0.276727,-0.075563,-0.052421,0.291608,52074.482,2001-01-01 14:27:54.482 +0000,,,,,-79.9085286
0.25843,-0.034039,-0.055863,0.266581,52074.47202,2001-01-01 14:27:54.472 +0000,,,,,-79.4433546
0.214517,-0.011656,-0.038056,0.218178,52074.46204,2001-01-01 14:27:54.462 +0000,,,,,-79.057224
0.18097,0.057636,-0.008552,0.190119,52074.45206,2001-01-01 14:27:54.452 +0000,,,,,-78.731478
0.161795,0.039544,0.00419,0.16661,52074.44205,2001-01-01 14:27:54.442 +0000,,,,,-78.440247
0.194953,0.001246,0.015203,0.195549,52074.43207,2001-01-01 14:27:54.432 +0000,,,,,-78.0893316
0.25261,-0.017891,0.013507,0.253602,52074.4221,2001-01-01 14:27:54.422 +0000,,,,,-77.6346336
0.325322,-0.037073,-0.010526,0.327597,52074.41212,2001-01-01 14:27:54.412 +0000,,,,,-77.049054
0.365547,-0.125614,-0.071987,0.393174,52074.40211,2001-01-01 14:27:54.402 +0000,,,,,-76.3910694
0.35258,-0.248258,-0.12303,0.448421,52074.39213,2001-01-01 14:27:54.392 +0000,,,,,-75.7564254
0.339201,-0.322888,-0.143219,0.48972,52074.38215,2001-01-01 14:27:54.382 +0000,,,,,-75.1458636
0.32202,-0.302647,-0.138048,0.462979,52074.37217,2001-01-01 14:27:54.372 +0000,,,,,-74.5662276
0.349001,-0.190691,-0.105046,0.411339,52074.36216,2001-01-01 14:27:54.362 +0000,,,,,-73.9380258
0.399156,-0.03714,-0.059179,0.405225,52074.35218,2001-01-01 14:27:54.352 +0000,,,,,-73.219545
0.467074,0.195246,-0.016612,0.506513,52074.3422,2001-01-01 14:27:54.342 +0000,,,,,-72.3788118
0.480995,0.341326,0.034374,0.590797,52074.33222,2001-01-01 14:27:54.332 +0000,,,,,-71.5130208
0.428966,0.308248,0.027701,0.528958,52074.32221,2001-01-01 14:27:54.322 +0000,,,,,-70.740882
0.351333,0.100359,-0.013929,0.365651,52074.31223,2001-01-01 14:27:54.312 +0000,,,,,-70.1084826
0.248327,-0.137404,-0.066335,0.291456,52074.30225,2001-01-01 14:27:54.302 +0000,,,,,-69.661494
0.168139,-0.218603,-0.138246,0.308497,52074.29227,2001-01-01 14:27:54.292 +0000,,,,,-69.3588438
0.128741,-0.184627,-0.171728,0.283111,52074.28226,2001-01-01 14:27:54.282 +0000,,,,,-69.12711
0.097708,0.039109,-0.151175,0.184202,52074.27228,2001-01-01 14:27:54.272 +0000,,,,,-68.9512356
0.053813,0.215024,-0.08036,0.235773,52074.26231,2001-01-01 14:27:54.262 +0000,,,,,-68.8543722
0.00668,0.219341,-0.04436,0.223881,52074.2523,2001-01-01 14:27:54.252 +0000,,,,,-68.8423482
-0.054139,0.220387,-0.034088,0.229485,52074.24232,2001-01-01 14:27:54.242 +0000,,,,,-68.9397984
-0.121261,-0.002317,-0.039278,0.127485,52074.23234,2001-01-01 14:27:54.232 +0000,,,,,-69.1580682
-0.131243,-0.301799,-0.091957,0.341707,52074.22236,2001-01-01 14:27:54.222 +0000,,,,,-69.3943056
-0.151527,-0.407497,-0.180493,0.470736,52074.21235,2001-01-01 14:27:54.212 +0000,,,,,-69.6670542
-0.186418,-0.433156,-0.207372,0.515149,52074.20237,2001-01-01 14:27:54.202 +0000,,,,,-70.0026066
-0.243135,-0.392703,-0.201453,0.503898,52074.19239,2001-01-01 14:27:54.192 +0000,,,,,-70.4402496
-0.27313,-0.185964,-0.162683,0.368305,52074.18241,2001-01-01 14:27:54.182 +0000,,,,,-70.9318836
-0.251086,0.04109,-0.108657,0.276657,52074.1724,2001-01-01 14:27:54.172 +0000,,,,,-71.3838384
-0.170522,0.08067,-0.066549,0.200036,52074.16242,2001-01-01 14:27:54.162 +0000,,,,,-71.690778
-0.079927,0.057347,-0.04771,0.109331,52074.15244,2001-01-01 14:27:54.152 +0000,,,,,-71.8346466
-0.03382,0.039192,-0.079405,0.094789,52074.14246,2001-01-01 14:27:54.142 +0000,,,,,-71.8955226
-0.065681,-0.122923,-0.147564,0.202976,52074.13245,2001-01-01 14:27:54.132 +0000,,,,,-72.0137484
-0.119236,-0.233866,-0.193569,0.326159,52074.12247,2001-01-01 14:27:54.122 +0000,,,,,-72.2283732
-0.155703,-0.19765,-0.184297,0.311888,52074.11249,2001-01-01 14:27:54.112 +0000,,,,,-72.5086386
-0.168933,-0.141129,-0.155691,0.26962,52074.10252,2001-01-01 14:27:54.103 +0000,,,,,-72.812718
-0.162895,-0.094197,-0.133339,0.230623,52074.09251,2001-01-01 14:27:54.093 +0000,,,,,-73.105929
-0.131169,-0.08769,-0.096813,0.185115,52074.08253,2001-01-01 14:27:54.083 +0000,,,,,-73.3420332
-0.087221,-0.158993,-0.081363,0.198762,52074.07255,2001-01-01 14:27:54.073 +0000,,,,,-73.499031
-0.045201,-0.239951,-0.092613,0.261145,52074.06257,2001-01-01 14:27:54.063 +0000,,,,,-73.5803928
-0.015778,-0.342262,-0.118849,0.362653,52074.05256,2001-01-01 14:27:54.053 +0000,,,,,-73.6087932
-0.001579,-0.414689,-0.118557,0.431307,52074.04258,2001-01-01 14:27:54.043 +0000,,,,,-73.6116354
0.005109,-0.316552,-0.06749,0.323706,52074.0326,2001-01-01 14:27:54.033 +0000,,,,,-73.6024392
-0.005958,-0.079924,-0.00944,0.080699,52074.02262,2001-01-01 14:27:54.023 +0000,,,,,-73.6131636
-0.018431,0.036264,0.023284,0.046872,52074.01261,2001-01-01 14:27:54.013 +0000,,,,,-73.6463394
-0.013514,0.116176,0.028443,0.120368,52074.00263,2001-01-01 14:27:54.003 +0000,,,,,-73.6706646
-0.018766,0.105509,0.024162,0.109855,52073.99265,2001-01-01 14:27:53.993 +0000,,,,,-73.7044434
-0.024212,-0.024597,-0.031083,0.046448,52073.98264,2001-01-01 14:27:53.983 +0000,,,,,-73.748025
-0.079905,-0.120654,-0.087829,0.169281,52073.97266,2001-01-01 14:27:53.973 +0000,,,,,-73.891854
-0.16738,-0.128128,-0.069166,0.221849,52073.96268,2001-01-01 14:27:53.963 +0000,,,,,-74.193138
-0.201169,-0.026841,-0.024792,0.20446,52073.9527,2001-01-01 14:27:53.953 +0000,,,,,-74.5552422
-0.162596,0.096874,0.021078,0.190437,52073.94269,2001-01-01 14:27:53.943 +0000,,,,,-74.847915
-0.082221,0.195005,0.048067,0.21702,52073.93272,2001-01-01 14:27:53.933 +0000,,,,,-74.9959128
-0.040122,0.28988,0.061983,0.299136,52073.92274,2001-01-01 14:27:53.923 +0000,,,,,-75.0681324
-0.034636,0.282377,0.041739,0.287539,52073.91276,2001-01-01 14:27:53.913 +0000,,,,,-75.1304772
-0.066032,0.218322,-0.004245,0.228129,52073.90275,2001-01-01 14:27:53.903 +0000,,,,,-75.2493348
-0.117644,0.098955,-0.011748,0.154176,52073.89277,2001-01-01 14:27:53.893 +0000,,,,,-75.461094
-0.161735,-0.05339,-0.003083,0.170348,52073.88279,2001-01-01 14:27:53.883 +0000,,,,,-75.752217
-0.190381,-0.097055,0.009664,0.213911,52073.87281,2001-01-01 14:27:53.873 +0000,,,,,-76.0949028
