x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,,,
-0.069658,-0.199148,0.04388,0.215494,86388.14443,2001-01-01 23:59:48.144 +0000,,,,,51.503255,-154.804466,-9.871893
-0.068261,-0.337496,0.09876,0.358213,86388.13445,2001-01-01 23:59:48.134 +0000,,,,,51.434994,-155.141962,-9.773133
0.011359,-0.189081,0.212156,0.284413,86388.12444,2001-01-01 23:59:48.124 +0000,,,,,51.446353,-155.331043,-9.560977
0.078721,-0.019634,0.219629,0.234136,86388.11446,2001-01-01 23:59:48.114 +0000,,,,,51.525074,-155.350677,-9.341348
0.09488,-0.02501,0.195177,0.218453,86388.10448,2001-01-01 23:59:48.104 +0000,,,,,51.619954,-155.375687,-9.146171
0.122507,0.035646,0.161006,0.20543,86388.09447,2001-01-01 23:59:48.094 +0000,,,,,51.742461,-155.340041,-8.985165
0.180743,0.184691,0.1065,0.279502,86388.08449,2001-01-01 23:59:48.084 +0000,,,,,51.923204,-155.15535,-8.878665
0.243229,0.343313,0.046654,0.423322,86388.07451,2001-01-01 23:59:48.075 +0000,,,,,52.166433,-154.812037,-8.832011
0.252726,0.425223,-0.002656,0.494664,86388.0645,2001-01-01 23:59:48.065 +0000,,,,,52.419159,-154.386814,-8.834667
0.188109,0.353778,-0.012514,0.400875,86388.05452,2001-01-01 23:59:48.055 +0000,,,,,52.607268,-154.033036,-8.847181
0.072868,0.132167,0.007612,0.151115,86388.04451,2001-01-01 23:59:48.045 +0000,,,,,52.680136,-153.900869,-8.839569
-0.010457,-0.069197,0.021488,0.073207,86388.03453,2001-01-01 23:59:48.035 +0000,,,,,52.669679,-153.970066,-8.818081
-0.03579,-0.112908,0.015024,0.119394,86388.02455,2001-01-01 23:59:48.025 +0000,,,,,52.633889,-154.082974,-8.803057
-0.035906,-0.07246,0.002092,0.080895,86388.01454,2001-01-01 23:59:48.015 +0000,,,,,52.597983,-154.155434,-8.800965
-0.037148,-0.024545,-0.006595,0.04501,86388.00457,2001-01-01 23:59:48.005 +0000,,,,,52.560835,-154.179979,-8.80756
-0.030884,0.004219,-0.007699,0.032107,86387.99459,2001-01-01 23:59:47.995 +0000,,,,,52.529951,-154.17576,-8.815259
-0.007688,0.053247,-0.004471,0.053985,86387.98458,2001-01-01 23:59:47.985 +0000,,,,,52.522263,-154.122513,-8.81973
0.001833,0.062852,-0.000158,0.062879,86387.9746,2001-01-01 23:59:47.975 +0000,,,,,52.524096,-154.059661,-8.819888
-0.002276,0.033016,-0.002242,0.03317,86387.96462,2001-01-01 23:59:47.965 +0000,,,,,52.52182,-154.026645,-8.82213
-0.024263,-0.050091,-0.002165,0.0557,86387.95461,2001-01-01 23:59:47.955 +0000,,,,,52.497557,-154.076736,-8.824295
-0.079981,-0.222685,0.006477,0.236701,86387.94463,2001-01-01 23:59:47.945 +0000,,,,,52.417576,-154.299421,-8.817818
-0.141027,-0.388905,0.009722,0.4138,86387.93465,2001-01-01 23:59:47.935 +0000,,,,,52.276549,-154.688326,-8.808096
-0.150459,-0.403863,-0.00526,0.431011,86387.92464,2001-01-01 23:59:47.925 +0000,,,,,52.12609,-155.092189,-8.813356
-0.110395,-0.287767,-0.024539,0.309191,86387.91466,2001-01-01 23:59:47.915 +0000,,,,,52.015695,-155.379956,-8.837895
-0.066247,-0.146077,-0.034242,0.164011,86387.90465,2001-01-01 23:59:47.905 +0000,,,,,51.949448,-155.526033,-8.872137
-0.041145,-0.056554,-0.025768,0.074533,86387.89467,2001-01-01 23:59:47.895 +0000,,,,,51.908303,-155.582587,-8.897905
-0.054211,-0.037312,0.005078,0.066006,86387.88469,2001-01-01 23:59:47.885 +0000,,,,,51.854092,-155.619899,-8.892827
-0.093587,-0.062881,0.015567,0.11382,86387.87468,2001-01-01 23:59:47.875 +0000,,,,,51.760505,-155.68278,-8.87726
-0.127181,-0.12372,-0.021892,0.178776,86387.8647,2001-01-01 23:59:47.865 +0000,,,,,51.633324,-155.8065,-8.899152
-0.145115,-0.134442,-0.044423,0.202747,86387.85472,2001-01-01 23:59:47.855 +0000,,,,,51.488209,-155.940942,-8.943575
-0.166238,-0.164307,-0.053032,0.239675,86387.84471,2001-01-01 23:59:47.845 +0000,,,,,51.321971,-156.105249,-8.996607
-0.174618,-0.185637,-0.06051,0.261943,86387.83474,2001-01-01 23:59:47.835 +0000,,,,,51.147353,-156.290886,-9.057117
-0.160887,-0.141985,-0.074427,0.227121,86387.82476,2001-01-01 23:59:47.825 +0000,,,,,50.986466,-156.432871,-9.131544
-0.132482,-0.035493,-0.096964,0.167968,86387.81475,2001-01-01 23:59:47.815 +0000,,,,,50.853984,-156.468364,-9.228508
-0.110485,0.076315,-0.121695,0.18122,86387.80477,2001-01-01 23:59:47.805 +0000,,,,,50.743499,-156.392049,-9.350203
-0.098869,0.117832,-0.136688,0.205774,86387.79476,2001-01-01 23:59:47.795 +0000,,,,,50.64463,-156.274217,-9.486891
-0.089086,0.076296,-0.135441,0.179169,86387.78478,2001-01-01 23:59:47.785 +0000,,,,,50.555544,-156.197921,-9.622332
-0.073805,-0.014211,-0.123338,0.144435,86387.7748,2001-01-01 23:59:47.775 +0000,,,,,50.481739,-156.212132,-9.74567
-0.055374,-0.106822,-0.101592,0.157474,86387.76479,2001-01-01 23:59:47.765 +0000,,,,,50.426365,-156.318954,-9.847262
-0.032834,-0.158966,-0.086339,0.183855,86387.75481,2001-01-01 23:59:47.755 +0000,,,,,50.393531,-156.47792,-9.933601
-0.031739,-0.166419,-0.085243,0.189655,86387.74483,2001-01-01 23:59:47.745 +0000,,,,,50.361792,-156.644339,-10.018844
-0.046641,-0.161123,-0.092837,0.191715,86387.73482,2001-01-01 23:59:47.735 +0000,,,,,50.315151,-156.805462,-10.111681
-0.025101,-0.2016,-0.097924,0.225526,86387.72484,2001-01-01 23:59:47.725 +0000,,,,,50.29005,-157.007062,-10.209605
0.001799,-0.253781,-0.09867,0.272293,86387.71486,2001-01-01 23:59:47.715 +0000,,,,,50.291849,-157.260843,-10.308275
0.0103,-0.243132,-0.102915,0.264218,86387.70485,2001-01-01 23:59:47.705 +0000,,,,,50.302149,-157.503975,-10.41119
0.001129,-0.119544,-0.093696,0.151892,86387.69487,2001-01-01 23:59:47.695 +0000,,,,,50.303278,-157.623519,-10.504886
0.007624,0.048843,-0.066329,0.082724,86387.68489,2001-01-01 23:59:47.685 +0000,,,,,50.310902,-157.574676,-10.571215
0.055317,0.064937,-0.033996,0.091829,86387.67488,2001-01-01 23:59:47.675 +0000,,,,,50.366219,-157.509739,-10.605211
0.109016,-0.047887,-0.011956,0.119669,86387.66491,2001-01-01 23:59:47.665 +0000,,,,,50.475235,-157.557626,-10.617167
0.097537,-0.102219,-0.009749,0.141624,86387.6549,2001-01-01 23:59:47.655 +0000,,,,,50.572772,-157.659845,-10.626916
0.036921,-0.122521,-0.016514,0.129024,86387.64492,2001-01-01 23:59:47.645 +0000,,,,,50.609693,-157.782366,-10.64343
-0.039511,-0.1748,-0.026504,0.181159,86387.63494,2001-01-01 23:59:47.635 +0000,,,,,50.570182,-157.957166,-10.669934
-0.135508,-0.128062,-0.051855,0.193523,86387.62493,2001-01-01 23:59:47.625 +0000,,,,,50.434674,-158.085228,-10.721789
-0.234436,0.051902,-0.049806,0.245224,86387.61495,2001-01-01 23:59:47.615 +0000,,,,,50.200238,-158.033326,-10.771595
-0.273733,0.21386,-0.023799,0.348185,86387.60497,2001-01-01 23:59:47.605 +0000,,,,,49.926505,-157.819466,-10.795394
-0.090762,0.058476,-0.018936,0.109617,86387.59496,2001-01-01 23:59:47.595 +0000,,,,,49.835743,-157.76099,-10.81433
-0.013498,-0.061822,-0.010608,0.064162,86387.58498,2001-01-01 23:59:47.585 +0000,,,,,49.822245,-157.822812,-10.824938
-0.00281,-0.053322,-0.022313,0.05787,86387.575,2001-01-01 23:59:47.575 +0000,,,,,49.819435,-157.876134,-10.847251
0.016399,-0.033118,-0.04254,0.05635,86387.56499,2001-01-01 23:59:47.565 +0000,,,,,49.835834,-157.909252,-10.889791
0.03207,0.0255,-0.036182,0.054661,86387.55501,2001-01-01 23:59:47.555 +0000,,,,,49.867904,-157.883752,-10.925973
0.03618,0.056398,-0.03517,0.075675,86387.545,2001-01-01 23:59:47.545 +0000,,,,,49.904084,-157.827354,-10.961143
0.021371,0.034014,-0.036278,0.054127,86387.53502,2001-01-01 23:59:47.535 +0000,,,,,49.925455,-157.79334,-10.997421
-0.002991,-0.008594,-0.027778,0.02923,86387.52504,2001-01-01 23:59:47.525 +0000,,,,,49.922464,-157.801934,-11.025199
-0.01139,-0.050116,-0.015968,0.053818,86387.51503,2001-01-01 23:59:47.515 +0000,,,,,49.911074,-157.85205,-11.041167
-0.008053,-0.091635,-0.006216,0.092198,86387.50505,2001-01-01 23:59:47.505 +0000,,,,,49.903021,-157.943685,-11.047383
0.001655,-0.121445,-0.001796,0.121469,86387.49507,2001-01-01 23:59:47.495 +0000,,,,,49.904676,-158.06513,-11.049179
0.013328,-0.101215,-0.009252,0.102507,86387.48507,2001-01-01 23:59:47.485 +0000,,,,,49.918004,-158.166345,-11.058431
0.01531,-0.052245,-0.023262,0.059204,86387.47511,2001-01-01 23:59:47.475 +0000,,,,,49.933314,-158.21859,-11.081693
0.005617,-0.020316,-0.031962,0.038287,86387.46513,2001-01-01 23:59:47.465 +0000,,,,,49.938931,-158.238906,-11.113655
-0.002969,-0.001161,-0.037415,0.03755,86387.45512,2001-01-01 23:59:47.455 +0000,,,,,49.935962,-158.240067,-11.15107
-0.010473,0.014799,-0.042851,0.046529,86387.44514,2001-01-01 23:59:47.445 +0000,,,,,49.925489,-158.225268,-11.193921
-0.006196,0.01586,-0.046031,0.049079,86387.43516,2001-01-01 23:59:47.435 +0000,,,,,49.919293,-158.209408,-11.239952
0.011913,0.018004,-0.045914,0.050736,86387.42515,2001-01-01 23:59:47.425 +0000,,,,,49.931206,-158.191404,-11.285866
0.037501,0.005261,-0.037159,0.053055,86387.41517,2001-01-01 23:59:47.415 +0000,,,,,49.968707,-158.186143,-11.323025
0.064057,0.005318,-0.022021,0.067945,86387.40516,2001-01-01 23:59:47.405 +0000,,,,,50.032764,-158.180825,-11.345046
0.074419,0.055418,-0.012471,0.093621,86387.39518,2001-01-01 23:59:47.395 +0000,,,,,50.107183,-158.125407,-11.357517
0.07527,0.10335,-0.014732,0.128701,86387.3852,2001-01-01 23:59:47.385 +0000,,,,,50.182453,-158.022057,-11.372249
0.079566,0.108656,-0.024334,0.136854,86387.37519,2001-01-01 23:59:47.375 +0000,,,,,50.262019,-157.913401,-11.396583
0.08288,0.089473,-0.028534,0.125254,86387.36521,2001-01-01 23:59:47.365 +0000,,,,,50.344899,-157.823928,-11.425117
0.074549,0.056427,-0.034911,0.099801,86387.35524,2001-01-01 23:59:47.355 +0000,,,,,50.419448,-157.767501,-11.460028
0.056579,0.037215,-0.044597,0.081086,86387.34523,2001-01-01 23:59:47.345 +0000,,,,,50.476027,-157.730286,-11.504625
0.035282,0.037191,-0.047946,0.070191,86387.33525,2001-01-01 23:59:47.335 +0000,,,,,50.511309,-157.693095,-11.552571
0.010705,0.037199,-0.037427,0.053843,86387.32527,2001-01-01 23:59:47.325 +0000,,,,,50.522014,-157.655896,-11.589998
-0.009707,0.051072,-0.021575,0.056286,86387.31526,2001-01-01 23:59:47.315 +0000,,,,,50.512307,-157.604824,-11.611573
-0.014124,0.076649,-0.016331,0.079632,86387.30528,2001-01-01 23:59:47.305 +0000,,,,,50.498183,-157.528175,-11.627904
-0.003393,0.073437,-0.025867,0.077933,86387.2953,2001-01-01 23:59:47.295 +0000,,,,,50.49479,-157.454738,-11.653771
0.000941,0.063842,-0.030085,0.070582,86387.28529,2001-01-01 23:59:47.285 +0000,,,,,50.495731,-157.390896,-11.683856
0.007318,0.064917,-0.027908,0.07104,86387.27531,2001-01-01 23:59:47.275 +0000,,,,,50.503049,-157.325979,-11.711764
-0.002213,0.062758,-0.036515,0.072642,86387.2653,2001-01-01 23:59:47.265 +0000,,,,,50.500836,-157.263221,-11.748279
-0.015941,0.052063,-0.049401,0.07352,86387.25532,2001-01-01 23:59:47.255 +0000,,,,,50.484895,-157.211158,-11.79768
-0.010502,0.032885,-0.052517,0.062847,86387.24534,2001-01-01 23:59:47.245 +0000,,,,,50.474393,-157.178273,-11.850197
0.012916,0.024409,-0.040583,0.049088,86387.23533,2001-01-01 23:59:47.235 +0000,,,,,50.487309,-157.153864,-11.89078
0.038385,0.028727,-0.025463,0.054287,86387.22535,2001-01-01 23:59:47.225 +0000,,,,,50.525694,-157.125137,-11.916243
0.055168,0.078821,-0.020144,0.098295,86387.21537,2001-01-01 23:59:47.215 +0000,,,,,50.580862,-157.046316,-11.936387
0.05247,0.218329,-0.036569,0.227503,86387.20536,2001-01-01 23:59:47.205 +0000,,,,,50.633332,-156.827987,-11.972956
0.046562,0.353587,-0.047661,0.35981,86387.19538,2001-01-01 23:59:47.195 +0000,,,,,50.679894,-156.4744,-12.020617
0.033738,0.351465,-0.040262,0.355369,86387.18541,2001-01-01 23:59:47.185 +0000,,,,,50.713632,-156.122935,-12.060879
0.002291,0.231085,-0.032668,0.233394,86387.1754,2001-01-01 23:59:47.175 +0000,,,,,50.715923,-155.89185,-12.093547
-0.017476,0.131995,-0.034669,0.137586,86387.16542,2001-01-01 23:59:47.165 +0000,,,,,50.698447,-155.759855,-12.128216
-0.012857,0.058492,-0.035507,0.069623,86387.15544,2001-01-01 23:59:47.155 +0000,,,,,50.68559,-155.701363,-12.163723
-0.007289,-0.00114,-0.027827,0.028789,86387.14543,2001-01-01 23:59:47.145 +0000,,,,,50.678301,-155.702503,-12.19155
-0.00201,-0.005368,-0.016027,0.017021,86387.13545,2001-01-01 23:59:47.135 +0000,,,,,50.676291,-155.707871,-12.207577
-0.003294,0.020238,-0.000077,0.020504,86387.12544,2001-01-01 23:59:47.125 +0000,,,,,50.672997,-155.687633,-12.207654
-0.006763,0.068191,0.007249,0.068908,86387.11546,2001-01-01 23:59:47.115 +0000,,,,,50.666234,-155.619442,-12.200405
-0.005868,0.110789,0.001796,0.110959,86387.10548,2001-01-01 23:59:47.105 +0000,,,,,50.660366,-155.508653,-12.198609
-0.000541,0.12993,-0.013179,0.130598,86387.09547,2001-01-01 23:59:47.095 +0000,,,,,50.659825,-155.378723,-12.211788
0.008152,0.109667,-0.024819,0.112736,86387.08549,2001-01-01 23:59:47.085 +0000,,,,,50.667977,-155.269056,-12.236607
0.014787,0.06173,-0.026781,0.068895,86387.07551,2001-01-01 23:59:47.076 +0000,,,,,50.682764,-155.207326,-12.263388
0.03508,0.050033,-0.024475,0.065825,86387.0655,2001-01-01 23:59:47.066 +0000,,,,,50.717844,-155.157293,-12.287863
0.051947,0.085207,-0.021251,0.102031,86387.05552,2001-01-01 23:59:47.056 +0000,,,,,50.769791,-155.072086,-12.309114
0.052771,0.132087,-0.018168,0.143394,86387.04554,2001-01-01 23:59:47.046 +0000,,,,,50.822562,-154.939999,-12.327282
0.024992,0.138474,-0.011961,0.141219,86387.03553,2001-01-01 23:59:47.036 +0000,,,,,50.847554,-154.801525,-12.339243
-0.01532,0.085207,-0.001403,0.086585,86387.02555,2001-01-01 23:59:47.026 +0000,,,,,50.832234,-154.716318,-12.340646
-0.038555,0.035133,0.00285,0.052239,86387.01554,2001-01-01 23:59:47.016 +0000,,,,,50.793679,-154.681185,-12.337796
-0.035299,0.025543,0.000761,0.043578,86387.00557,2001-01-01 23:59:47.006 +0000,,,,,50.75838,-154.655642,-12.337035
-0.032101,0.030861,-0.003506,0.044667,86386.99559,2001-01-01 23:59:46.996 +0000,,,,,50.726279,-154.624781,-12.340541
-0.029984,0.035121,-0.004572,0.046405,86386.98558,2001-01-01 23:59:46.986 +0000,,,,,50.696295,-154.58966,-12.345113
-0.020441,0.046843,-0.005608,0.051416,86386.9756,2001-01-01 23:59:46.976 +0000,,,,,50.675854,-154.542817,-12.350721
-0.00555,0.053246,-0.005525,0.053819,86386.96562,2001-01-01 23:59:46.966 +0000,,,,,50.670304,-154.489571,-12.356246
0.009362,0.05645,-0.006501,0.057589,86386.95561,2001-01-01 23:59:46.956 +0000,,,,,50.679666,-154.433121,-12.362747
0.021016,0.06712,-0.003246,0.070408,86386.94563,2001-01-01 23:59:46.946 +0000,,,,,50.700682,-154.366001,-12.365993
0.023149,0.062868,-0.000015,0.066995,86386.93565,2001-01-01 23:59:46.936 +0000,,,,,50.723831,-154.303133,-12.366008
0.012624,0.036226,-0.001082,0.038378,86386.92564,2001-01-01 23:59:46.926 +0000,,,,,50.736455,-154.266907,-12.36709
-0.007506,0.009582,-0.000077,0.012172,86386.91566,2001-01-01 23:59:46.916 +0000,,,,,50.728949,-154.257325,-12.367167
-0.023376,-0.019184,0.0031,0.030398,86386.90568,2001-01-01 23:59:46.906 +0000,,,,,50.705573,-154.276509,-12.364067
-0.026538,-0.026644,0.003099,0.037732,86386.89567,2001-01-01 23:59:46.896 +0000,,,,,50.679035,-154.303153,-12.360968
-0.007537,0.010658,0.004194,0.013711,86386.88569,2001-01-01 23:59:46.886 +0000,,,,,50.671498,-154.292495,-12.356774
0.028392,0.080982,-0.000028,0.085815,86386.87568,2001-01-01 23:59:46.876 +0000,,,,,50.69989,-154.211513,-12.356802
0.055806,0.155547,-0.009663,0.165537,86386.8657,2001-01-01 23:59:46.866 +0000,,,,,50.755696,-154.055966,-12.366465
0.058879,0.199191,-0.023651,0.209053,86386.85572,2001-01-01 23:59:46.856 +0000,,,,,50.814575,-153.856775,-12.390116
0.041931,0.18106,-0.026922,0.187792,86386.84571,2001-01-01 23:59:46.846 +0000,,,,,50.856506,-153.675715,-12.417038
0.013423,0.113948,-0.018384,0.1162,86386.83573,2001-01-01 23:59:46.836 +0000,,,,,50.869929,-153.561767,-12.435422
0.004124,0.04684,-0.01399,0.049058,86386.82576,2001-01-01 23:59:46.826 +0000,,,,,50.874053,-153.514927,-12.449412
0.020217,0.024482,-0.013821,0.034628,86386.81575,2001-01-01 23:59:46.816 +0000,,,,,50.89427,-153.490445,-12.463233
0.039305,0.050052,-0.018035,0.066147,86386.80577,2001-01-01 23:59:46.806 +0000,,,,,50.933575,-153.440393,-12.481268
0.026293,0.096914,-0.018251,0.102062,86386.79579,2001-01-01 23:59:46.796 +0000,,,,,50.959868,-153.343479,-12.499519
-0.031804,0.183213,0.003561,0.185987,86386.78578,2001-01-01 23:59:46.786 +0000,,,,,50.928064,-153.160266,-12.495958
-0.086582,0.25458,0.016888,0.26943,86386.7758,2001-01-01 23:59:46.776 +0000,,,,,50.841482,-152.905686,-12.47907
-0.105613,0.254501,-0.008884,0.275688,86386.76582,2001-01-01 23:59:46.766 +0000,,,,,50.735869,-152.651185,-12.487954
-0.088288,0.232074,-0.036487,0.250967,86386.75581,2001-01-01 23:59:46.756 +0000,,,,,50.647581,-152.419111,-12.524441
-0.04539,0.193722,-0.049984,0.205151,86386.74583,2001-01-01 23:59:46.746 +0000,,,,,50.602191,-152.225389,-12.574425
-0.007818,0.133038,-0.04636,0.141101,86386.73582,2001-01-01 23:59:46.736 +0000,,,,,50.594373,-152.092351,-12.620785
-0.001086,0.040407,-0.028967,0.049729,86386.72584,2001-01-01 23:59:46.726 +0000,,,,,50.593287,-152.051944,-12.649752
0.007027,-0.118269,-0.011385,0.119023,86386.71586,2001-01-01 23:59:46.716 +0000,,,,,50.600314,-152.170213,-12.661137
0.070692,-0.2844,-0.009435,0.293206,86386.70585,2001-01-01 23:59:46.706 +0000,,,,,50.671006,-152.454613,-12.670572
0.192535,-0.342925,-0.019139,0.393743,86386.69587,2001-01-01 23:59:46.696 +0000,,,,,50.863541,-152.797538,-12.689711
0.277751,-0.344968,-0.008942,0.442977,86386.68589,2001-01-01 23:59:46.686 +0000,,,,,51.141292,-153.142506,-12.698653
0.139648,-0.192784,-0.028452,0.239743,86386.67588,2001-01-01 23:59:46.676 +0000,,,,,51.28094,-153.33529,-12.727105
-0.014635,-0.026709,-0.026739,0.040528,86386.6659,2001-01-01 23:59:46.666 +0000,,,,,51.266305,-153.361999,-12.753844
-0.039077,-0.061842,-0.010781,0.073943,86386.65593,2001-01-01 23:59:46.656 +0000,,,,,51.227228,-153.423841,-12.764625
-0.031714,-0.047974,-0.005426,0.057765,86386.64592,2001-01-01 23:59:46.646 +0000,,,,,51.195514,-153.471815,-12.770051
-0.020203,0.002091,-0.009759,0.022533,86386.63594,2001-01-01 23:59:46.636 +0000,,,,,51.175311,-153.469724,-12.77981
-0.022461,0.034037,-0.014135,0.04316,86386.62596,2001-01-01 23:59:46.626 +0000,,,,,51.15285,-153.435687,-12.793945
-0.038409,0.028693,-0.016365,0.05066,86386.61595,2001-01-01 23:59:46.616 +0000,,,,,51.114441,-153.406994,-12.81031
-0.054209,-0.010733,-0.016364,0.057634,86386.60597,2001-01-01 23:59:46.606 +0000,,,,,51.060232,-153.417727,-12.826674
-0.055105,-0.043763,-0.018418,0.072739,86386.59596,2001-01-01 23:59:46.596 +0000,,,,,51.005127,-153.46149,-12.845092
-0.046526,-0.052284,-0.020474,0.07292,86386.58598,2001-01-01 23:59:46.586 +0000,,,,,50.958601,-153.513774,-12.865566
-0.032626,-0.057608,-0.023571,0.070276,86386.576,2001-01-01 23:59:46.576 +0000,,,,,50.925975,-153.571382,-12.889137
-0.02197,-0.054409,-0.025645,0.064037,86386.56599,2001-01-01 23:59:46.566 +0000,,,,,50.904005,-153.625791,-12.914782
-0.020981,-0.034176,-0.028898,0.04943,86386.55601,2001-01-01 23:59:46.556 +0000,,,,,50.883024,-153.659967,-12.94368
-0.033872,-0.007565,-0.033332,0.04812,86386.54603,2001-01-01 23:59:46.546 +0000,,,,,50.849152,-153.667532,-12.977012
-0.049916,0.003078,-0.032401,0.059589,86386.53602,2001-01-01 23:59:46.536 +0000,,,,,50.799236,-153.664454,-13.009413
-0.054178,-0.006494,-0.024924,0.059989,86386.52604,2001-01-01 23:59:46.526 +0000,,,,,50.745058,-153.670948,-13.034337
-0.03707,-0.018199,-0.024776,0.048158,86386.51606,2001-01-01 23:59:46.516 +0000,,,,,50.707988,-153.689147,-13.059113
-0.007235,-0.013921,-0.026724,0.030989,86386.50605,2001-01-01 23:59:46.506 +0000,,,,,50.700753,-153.703068,-13.085837
0.023547,0.01805,-0.030877,0.042821,86386.49607,2001-01-01 23:59:46.496 +0000,,,,,50.7243,-153.685018,-13.116714
0.045893,0.030839,-0.035035,0.065458,86386.48606,2001-01-01 23:59:46.486 +0000,,,,,50.770193,-153.654179,-13.151749
0.044924,0.010598,-0.034986,0.057918,86386.47611,2001-01-01 23:59:46.476 +0000,,,,,50.815117,-153.643581,-13.186735
0.02489,-0.036286,-0.033926,0.055562,86386.46613,2001-01-01 23:59:46.466 +0000,,,,,50.840007,-153.679867,-13.220661
-0.00464,-0.103417,-0.032874,0.108616,86386.45612,2001-01-01 23:59:46.456 +0000,,,,,50.835367,-153.783284,-13.253535
-0.028796,-0.175879,-0.034977,0.181621,86386.44615,2001-01-01 23:59:46.446 +0000,,,,,50.806571,-153.959163,-13.288512
-0.044536,-0.228089,-0.034941,0.235008,86386.43617,2001-01-01 23:59:46.436 +0000,,,,,50.762035,-154.187252,-13.323453
-0.045588,-0.237664,-0.02958,0.243798,86386.42616,2001-01-01 23:59:46.426 +0000,,,,,50.716447,-154.424916,-13.353033
-0.057645,-0.182249,-0.018058,0.192,86386.41618,2001-01-01 23:59:46.416 +0000,,,,,50.658802,-154.607165,-13.371091
-0.078431,-0.084231,-0.006711,0.115288,86386.4062,2001-01-01 23:59:46.406 +0000,,,,,50.580371,-154.691396,-13.377802
-0.090533,-0.013914,0.000495,0.091598,86386.39619,2001-01-01 23:59:46.396 +0000,,,,,50.489838,-154.70531,-13.377307
-0.088507,0.009521,-0.000623,0.08902,86386.38621,2001-01-01 23:59:46.386 +0000,,,,,50.401331,-154.695789,-13.37793
-0.08943,-0.009676,-0.009125,0.090414,86386.37623,2001-01-01 23:59:46.376 +0000,,,,,50.311901,-154.705465,-13.387055
-0.092421,-0.049101,-0.012244,0.105368,86386.36622,2001-01-01 23:59:46.366 +0000,,,,,50.21948,-154.754566,-13.399299
-0.083843,-0.064,-0.00894,0.105857,86386.35624,2001-01-01 23:59:46.356 +0000,,,,,50.135637,-154.818566,-13.408239
-0.068973,-0.053336,-0.008869,0.087639,86386.34623,2001-01-01 23:59:46.346 +0000,,,,,50.066664,-154.871902,-13.417108
-0.049935,-0.011798,-0.017401,0.05418,86386.33625,2001-01-01 23:59:46.336 +0000,,,,,50.016729,-154.8837,-13.434509
-0.02976,0.014827,-0.025885,0.042137,86386.32627,2001-01-01 23:59:46.326 +0000,,,,,49.986969,-154.868873,-13.460394
-0.036185,0.015899,-0.021658,0.045069,86386.31626,2001-01-01 23:59:46.316 +0000,,,,,49.950784,-154.852974,-13.482052
-0.068032,-0.020326,-0.014295,0.072428,86386.30628,2001-01-01 23:59:46.306 +0000,,,,,49.882752,-154.8733,-13.496347
-0.10293,-0.077876,-0.014374,0.129869,86386.2963,2001-01-01 23:59:46.296 +0000,,,,,49.779822,-154.951176,-13.510721
-0.110235,-0.111968,-0.013262,0.157684,86386.28629,2001-01-01 23:59:46.286 +0000,,,,,49.669587,-155.063144,-13.523983
-0.096378,-0.110895,-0.01424,0.147612,86386.27631,2001-01-01 23:59:46.276 +0000,,,,,49.573209,-155.174039,-13.538223
-0.076127,-0.109817,-0.015174,0.134482,86386.26634,2001-01-01 23:59:46.266 +0000,,,,,49.497082,-155.283856,-13.553397
-0.048414,-0.112987,-0.012842,0.123591,86386.25633,2001-01-01 23:59:46.256 +0000,,,,,49.448668,-155.396843,-13.566239
-0.028349,-0.082063,-0.006379,0.087055,86386.24635,2001-01-01 23:59:46.246 +0000,,,,,49.420319,-155.478906,-13.572618
-0.024274,-0.043708,-0.005388,0.050285,86386.23637,2001-01-01 23:59:46.236 +0000,,,,,49.396045,-155.522614,-13.578006
-0.031702,-0.053295,-0.003275,0.062097,86386.22636,2001-01-01 23:59:46.226 +0000,,,,,49.364343,-155.575909,-13.581281
-0.052828,-0.101232,0.003124,0.11423,86386.21638,2001-01-01 23:59:46.216 +0000,,,,,49.311515,-155.677141,-13.578157
-0.078199,-0.154496,0.010577,0.173482,86386.20637,2001-01-01 23:59:46.206 +0000,,,,,49.233316,-155.831637,-13.56758
,,,,,,,,,,,-155.831637,-13.56758
,,,,,,,,,,,-155.831637,-13.56758
