x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,X,Y,Z,,X,Y,Z
0.061066,-0.281769,1.240265,1.273334,86391.41011,2001-01-01 23:59:51.410 +0000,,,,,0.048012802,-0.226909641,0.232458623,,0.04797596,-0.223131321,0.228402227
0.002045,-0.321609,1.318802,1.357452,86391.40031,2001-01-01 23:59:51.400 +0000,,,,,0.001506501,-0.243864214,0.243869437,,0.0015065,-0.239195521,0.239200451
-0.092468,-0.388748,1.448212,1.502329,86391.39052,2001-01-01 23:59:51.391 +0000,,,,,-0.061666674,-0.267887569,0.275922287,,-0.061588683,-0.261741892,0.269223451
-0.206055,-0.380173,1.540039,1.599597,86391.38072,2001-01-01 23:59:51.381 +0000,,,,,-0.129899094,-0.24467892,0.280787437,,-0.129175774,-0.239964352,0.273738744
-0.27861,-0.343872,1.48674,1.551215,86391.37092,2001-01-01 23:59:51.371 +0000,,,,,-0.182576624,-0.227335347,0.297680634,,-0.180587573,-0.223536145,0.289327579
-0.265656,-0.253265,1.283859,1.335294,86391.36113,2001-01-01 23:59:51.361 +0000,,,,,-0.203007609,-0.193176385,0.285885873,,-0.200285812,-0.190825865,0.278458289
-0.197433,-0.126602,0.980377,1.008041,86391.35133,2001-01-01 23:59:51.351 +0000,,,,,-0.199726329,-0.126594477,0.239231985,,-0.197132401,-0.125924632,0.234818668
-0.109085,-0.080658,0.756454,0.768524,86391.34153,2001-01-01 23:59:51.342 +0000,,,,,-0.143392901,-0.105534777,0.179344614,,-0.142422058,-0.105145573,0.177458048
-0.034668,-0.085663,0.610352,0.617308,86391.33174,2001-01-01 23:59:51.332 +0000,,,,,-0.056248714,-0.140124303,0.151408085,,-0.056189504,-0.139217853,0.150266763
-0.007217,-0.104095,0.544724,0.554627,86391.32194,2001-01-01 23:59:51.322 +0000,,,,,-0.01301343,-0.191080006,0.191555504,,-0.013012695,-0.188804116,0.189262825
-0.021576,-0.158813,0.570404,0.592493,86391.31215,2001-01-01 23:59:51.312 +0000,,,,,-0.036439797,-0.278222992,0.280979681,,-0.036423681,-0.271360125,0.273916929
-0.060791,-0.283127,0.690063,0.748361,86391.30235,2001-01-01 23:59:51.302 +0000,,,,,-0.08150159,-0.408708656,0.419642512,,-0.081321848,-0.387991222,0.39732407
-0.087067,-0.386673,0.835999,0.925197,86391.29255,2001-01-01 23:59:51.293 +0000,,,,,-0.094525853,-0.460039849,0.474108491,,-0.094245819,-0.431171629,0.442720694
-0.066772,-0.428329,0.949066,1.043385,86391.28276,2001-01-01 23:59:51.283 +0000,,,,,-0.064127053,-0.450203492,0.45676727,,-0.064039367,-0.423023138,0.428467319
-0.012115,-0.38298,0.936768,1.012104,86391.27296,2001-01-01 23:59:51.273 +0000,,,,,-0.01197097,-0.40879703,0.409035719,,-0.011970398,-0.388066944,0.388271439
-0.008316,-0.230988,0.757401,0.791884,86391.26314,2001-01-01 23:59:51.263 +0000,,,,,-0.010502112,-0.30495613,0.305172092,,-0.010501726,-0.295997478,0.296195052
-0.091949,-0.093109,0.457779,0.476115,86391.25334,2001-01-01 23:59:51.253 +0000,,,,,-0.196828911,-0.199410144,0.285854828,,-0.194344585,-0.196828327,0.27842959
-0.202347,-0.040726,0.23288,0.311184,86391.24354,2001-01-01 23:59:51.244 +0000,,,,,-0.855900154,-0.132009392,0.886313711,,-0.70790945,-0.131250492,0.725201952
-0.280991,-0.01091,0.065964,0.288836,86391.23375,2001-01-01 23:59:51.234 +0000,,,,,-4.202668871,-0.037799278,4.262972542,,-1.33719624,-0.037781291,1.340384224
-0.312973,-0.038895,0,0.315381,86391.22395,2001-01-01 23:59:51.224 +0000,,,,,-8.046612675,-0.124275896,#DIV/0!,,-1.44715436,-0.123641967,#DIV/0!
-0.301758,-0.066452,0.035675,0.311041,86391.21415,2001-01-01 23:59:51.214 +0000,,,,,-4.000894406,-0.218693178,8.661199236,,-1.325870265,-0.215303472,1.455847842
-0.289246,-0.086731,0.167953,0.345534,86391.20436,2001-01-01 23:59:51.204 +0000,,,,,-1.530199153,-0.259307276,1.797939864,,-0.991957781,-0.253719088,1.063211516
-0.302597,-0.098694,0.283524,0.426252,86391.19456,2001-01-01 23:59:51.195 +0000,,,,,-1.007949311,-0.238006406,1.12260398,,-0.789357063,-0.233659113,0.843095173
-0.319885,-0.04422,0.300156,0.44088,86391.18477,2001-01-01 23:59:51.185 +0000,,,,,-1.054348686,-0.100807673,1.075863752,,-0.811847428,-0.100468265,0.821927538
-0.341492,0.059692,0.234024,0.418267,86391.17497,2001-01-01 23:59:51.175 +0000,,,,,-1.413947154,0.144188615,1.481342759,,-0.955227804,0.143201653,0.977003236
-0.355667,0.153732,0.110474,0.402911,86391.16517,2001-01-01 23:59:51.165 +0000,,,,,-1.878760809,0.412781796,3.507335742,,-1.081670545,0.391476375,1.293049238
-0.348679,0.228851,0.011185,0.417223,86391.15538,2001-01-01 23:59:51.155 +0000,,,,,-1.521790577,0.655999775,37.28859415,,-0.989431659,0.580581432,1.543984901
-0.323334,0.308777,-0.109909,0.4604,86391.14558,2001-01-01 23:59:51.146 +0000,,,,,-0.986511799,0.904168491,-4.067805936,,-0.778608375,0.735113368,-1.329743592
-0.27858,0.366241,-0.164383,0.488632,86391.13579,2001-01-01 23:59:51.136 +0000,,,,,-0.693951414,1.13224857,-2.799263753,,-0.606654965,0.84734187,-1.227689081
-0.21196,0.421616,-0.18013,0.505107,86391.12596,2001-01-01 23:59:51.126 +0000,,,,,-0.46230699,1.515723403,-2.619759802,,-0.433041157,0.9875968,-1.206152106
-0.180939,0.478134,-0.196915,0.547838,86391.11616,2001-01-01 23:59:51.116 +0000,,,,,-0.349914164,1.787939254,-2.596171151,,-0.336598349,1.060838675,-1.203128451
-0.18071,0.542999,-0.250565,0.624729,86391.10637,2001-01-01 23:59:51.106 +0000,,,,,-0.302179341,1.757665645,-2.283956928,,-0.293454988,1.053530928,-1.158103373
-0.180832,0.634277,-0.351074,0.747169,86391.09657,2001-01-01 23:59:51.097 +0000,,,,,-0.249438809,1.606134334,-1.878666613,,-0.244450413,1.0139154,-1.08164975
-0.202408,0.714615,-0.508774,0.900274,86391.08677,2001-01-01 23:59:51.087 +0000,,,,,-0.230736416,1.305094145,-1.459837049,,-0.226767692,0.916989782,-0.970203157
-0.23407,0.803116,-0.605347,1.032583,86391.07698,2001-01-01 23:59:51.077 +0000,,,,,-0.232742464,1.237418758,-1.381903233,,-0.2286715,0.891115354,-0.944380365
-0.245285,0.870987,-0.659958,1.119968,86391.06718,2001-01-01 23:59:51.067 +0000,,,,,-0.224460125,1.237081017,-1.371096851,,-0.220800522,0.890981901,-0.940647251
-0.227951,0.955673,-0.703094,1.208145,86391.05739,2001-01-01 23:59:51.057 +0000,,,,,-0.192129407,1.292982333,-1.397370544,,-0.189816355,0.912483031,-0.949657405
-0.191498,1.024109,-0.778992,1.300884,86391.04759,2001-01-01 23:59:51.048 +0000,,,,,-0.148827398,1.276650149,-1.337445397,,-0.147742952,0.906321616,-0.928772644
-0.162766,1.093002,-0.87178,1.407532,86391.03779,2001-01-01 23:59:51.038 +0000,,,,,-0.116420316,1.232461857,-1.267584499,,-0.115898577,0.889152283,-0.902859161
-0.121902,1.126404,-0.963242,1.487105,86391.028,2001-01-01 23:59:51.028 +0000,,,,,-0.082249498,1.160134989,-1.176216417,,-0.082064775,0.859394747,-0.866195637
-0.082535,1.14592,-1.037552,1.54805,86391.0182,2001-01-01 23:59:51.018 +0000,,,,,-0.053391399,1.100967959,-1.107306864,,-0.053340752,0.833419046,-0.836275547
-0.048233,1.181793,-1.107727,1.6205,86391.0084,2001-01-01 23:59:51.008 +0000,,,,,-0.029777463,1.06585313,-1.06775123,,-0.029768667,0.817264339,-0.818152104
0.016586,1.220718,-1.146423,1.674728,86390.99861,2001-01-01 23:59:50.999 +0000,,,,,0.009904185,1.064694502,-1.064904204,,0.009903861,0.816721607,-0.816819884
0.079544,1.278931,-1.150589,1.722163,86390.98881,2001-01-01 23:59:50.989 +0000,,,,,0.046237764,1.108897828,-1.11369243,,0.046204855,0.836989659,-0.83913492
0.116043,1.336624,-1.167755,1.778674,86390.97902,2001-01-01 23:59:50.979 +0000,,,,,0.065380588,1.138999994,-1.148915529,,0.065287667,0.850290557,-0.854585545
0.143143,1.380981,-1.210892,1.842243,86390.96922,2001-01-01 23:59:50.969 +0000,,,,,0.077936026,1.132579833,-1.146576069,,0.077778804,0.84748701,-0.853575991
0.158508,1.416626,-1.271561,1.910189,86390.95942,2001-01-01 23:59:50.959 +0000,,,,,0.083267451,1.105527801,-1.121036461,,0.083075804,0.835475666,-0.842401114
0.166672,1.433807,-1.330841,1.963344,86390.94963,2001-01-01 23:59:50.950 +0000,,,,,0.085199453,1.069018188,-1.084623809,,0.084994193,0.81874374,-0.82597017
0.18454,1.404724,-1.381836,1.979084,86390.93983,2001-01-01 23:59:50.940 +0000,,,,,0.093653167,1.007617853,-1.025298045,,0.09338079,0.789192619,-0.797888537
0.212326,1.40596,-1.384781,1.984798,86390.93001,2001-01-01 23:59:50.930 +0000,,,,,0.107593525,1.003565958,-1.026806546,,0.107181205,0.787177967,-0.798623393
0.23999,1.376236,-1.366959,1.954532,86390.92021,2001-01-01 23:59:50.920 +0000,,,,,0.123722583,0.991620209,-1.021979589,,0.123097033,0.781190664,-0.796268067
0.272339,1.337692,-1.341599,1.914021,86390.91041,2001-01-01 23:59:50.910 +0000,,,,,0.143748887,0.977158019,-1.017541839,,0.142770854,0.773845741,-0.794092604
0.295502,1.301117,-1.293991,1.858666,86390.90062,2001-01-01 23:59:50.901 +0000,,,,,0.161034285,0.980271025,-1.031113377,,0.159663567,0.775435728,-0.800715351
0.320633,1.266342,-1.245148,1.804666,86390.89082,2001-01-01 23:59:50.891 +0000,,,,,0.18054119,0.984891606,-1.04911466,,0.178617094,0.777786613,-0.809362297
0.335434,1.1875,-1.22467,1.738531,86390.88102,2001-01-01 23:59:50.881 +0000,,,,,0.19663581,0.935203888,-1.007590659,,0.194158679,0.751927833,-0.789179125
0.325638,1.130569,-1.225677,1.698974,86390.87123,2001-01-01 23:59:50.871 +0000,,,,,0.195288173,0.891477266,-0.959903384,,0.192860879,0.728086405,-0.764942551
0.288055,1.090988,-1.169693,1.625242,86390.86143,2001-01-01 23:59:50.861 +0000,,,,,0.180089376,0.905654843,-0.964676337,,0.178179508,0.735930554,-0.76742072
0.242966,1.045578,-1.135941,1.56289,86390.85164,2001-01-01 23:59:50.852 +0000,,,,,0.157372644,0.900092162,-0.944975539,,0.156092443,0.732866017,-0.75711514
0.19696,1.036819,-1.075302,1.506673,86390.84184,2001-01-01 23:59:50.842 +0000,,,,,0.131856688,0.948433106,-0.98145546,,0.131100401,0.758938513,-0.776039387
0.164612,1.022339,-1.027176,1.458549,86390.83204,2001-01-01 23:59:50.832 +0000,,,,,0.113585836,0.982751336,-1.008110302,,0.113101098,0.776699024,-0.789436915
0.172058,0.991959,-1.011978,1.427475,86390.82225,2001-01-01 23:59:50.822 +0000,,,,,0.121418296,0.966350166,-0.994854026,,0.120826853,0.768286995,-0.782818545
0.18718,0.950241,-1.032104,1.415356,86390.81245,2001-01-01 23:59:50.812 +0000,,,,,0.13342131,0.905906005,-0.938375458,,0.132637972,0.736068522,-0.753617018
0.189758,0.922455,-1.094131,1.443626,86390.80266,2001-01-01 23:59:50.803 +0000,,,,,0.132595949,0.830693145,-0.86074731,,0.131826958,0.693178108,-0.710700436
0.195602,0.909836,-1.223114,1.536903,86390.79286,2001-01-01 23:59:50.793 +0000,,,,,0.128313703,0.734535015,-0.760864772,,0.127616376,0.633529828,-0.650418378
0.207184,0.929398,-1.363022,1.662689,86390.78306,2001-01-01 23:59:50.783 +0000,,,,,0.125586599,0.674122397,-0.698602835,,0.124932527,0.593146517,-0.609787654
0.218018,0.962051,-1.497879,1.793521,86390.77327,2001-01-01 23:59:50.773 +0000,,,,,0.122466879,0.635578388,-0.658561286,,0.121860072,0.566170107,-0.582370175
0.242035,0.987701,-1.58989,1.887295,86390.76347,2001-01-01 23:59:50.763 +0000,,,,,0.129312138,0.614162687,-0.639619027,,0.128598514,0.550768208,-0.569042874
0.254883,1.082169,-1.602966,1.950783,86390.75364,2001-01-01 23:59:50.754 +0000,,,,,0.131786472,0.66672823,-0.693576872,,0.131031383,0.588045223,-0.606402119
0.247131,1.131516,-1.5849,1.962985,86390.74385,2001-01-01 23:59:50.744 +0000,,,,,0.12690523,0.705411194,-0.730764834,,0.126230472,0.614348414,-0.631076521
0.244644,1.165741,-1.564529,1.966356,86390.73405,2001-01-01 23:59:50.734 +0000,,,,,0.125389182,0.736160982,-0.761337805,,0.12473817,0.634585146,-0.650717903
0.23056,1.217621,-1.567657,1.998326,86390.72426,2001-01-01 23:59:50.724 +0000,,,,,0.116152248,0.768447437,-0.790515632,,0.115634086,0.655203309,-0.668930976
0.200272,1.230316,-1.544052,1.98441,86390.71446,2001-01-01 23:59:50.714 +0000,,,,,0.101440622,0.790190784,-0.807297721,,0.101094807,0.668731027,-0.679174958
0.149475,1.200729,-1.541061,1.959327,86390.70466,2001-01-01 23:59:50.705 +0000,,,,,0.076511929,0.77551785,-0.78517143,,0.076363149,0.659633517,-0.665633503
0.12709,1.171875,-1.535645,1.935884,86390.69487,2001-01-01 23:59:50.695 +0000,,,,,0.06579151,0.760515799,-0.767590373,,0.065696829,0.65019732,-0.654664226
0.075272,1.137527,-1.548721,1.923063,86390.68507,2001-01-01 23:59:50.685 +0000,,,,,0.039171747,0.733628478,-0.736100766,,0.03915173,0.632940738,-0.634546092
0.016098,1.096558,-1.526199,1.879357,86390.67528,2001-01-01 23:59:50.675 +0000,,,,,0.008566011,0.718449564,-0.718566948,,0.008565801,0.623001204,-0.62307862
-0.032074,1.037292,-1.457031,1.788839,86390.66548,2001-01-01 23:59:50.665 +0000,,,,,-0.017932954,0.711749279,-0.712261963,,-0.017931032,0.618567939,-0.618908151
-0.060669,0.999649,-1.423996,1.740903,86390.65568,2001-01-01 23:59:50.656 +0000,,,,,-0.034870336,0.701366415,-0.703294334,,-0.034856212,0.611642433,-0.612933506
-0.065979,0.948563,-1.366608,1.664855,86390.64589,2001-01-01 23:59:50.646 +0000,,,,,-0.039661635,0.693292756,-0.695777337,,-0.039640858,0.60621026,-0.607886337
-0.053925,0.891464,-1.30928,1.584876,86390.63609,2001-01-01 23:59:50.636 +0000,,,,,-0.034044468,0.680304323,-0.682125659,,-0.034031325,0.597384727,-0.598628763
-0.033722,0.835617,-1.269363,1.520091,86390.62629,2001-01-01 23:59:50.626 +0000,,,,,-0.022189665,0.658064151,-0.658832156,,-0.022186024,0.582023347,-0.582559082
-0.009079,0.791718,-1.235886,1.467758,86390.6165,2001-01-01 23:59:50.616 +0000,,,,,-0.006185742,0.640590344,-0.640649748,,-0.006185663,0.569731881,-0.569774
-0.016907,0.734634,-1.21109,1.416585,86390.6067,2001-01-01 23:59:50.607 +0000,,,,,-0.011935894,0.606530007,-0.606749725,,-0.011935328,0.545207146,-0.545367758
-0.024826,0.713791,-1.154877,1.357886,86390.59691,2001-01-01 23:59:50.597 +0000,,,,,-0.018285885,0.617923929,-0.618440405,,-0.018283847,0.553494715,-0.553868391
-0.045059,0.687363,-1.11554,1.311078,86390.58711,2001-01-01 23:59:50.587 +0000,,,,,-0.034388195,0.61566861,-0.617493145,,-0.034374649,0.551860944,-0.553182906
-0.071869,0.656601,-1.046951,1.2379,86390.57731,2001-01-01 23:59:50.577 +0000,,,,,-0.058155286,0.625682964,-0.630901103,,-0.058089858,0.559090284,-0.562831555
-0.107391,0.619598,-0.963867,1.150858,86390.56752,2001-01-01 23:59:50.568 +0000,,,,,-0.093722796,0.638872048,-0.652409343,,-0.093449814,0.568512588,-0.578067095
-0.131516,0.568695,-0.880768,1.056628,86390.55769,2001-01-01 23:59:50.558 +0000,,,,,-0.125443134,0.638600822,-0.662721724,,-0.124791287,0.568319954,-0.585266514
-0.108795,0.506012,-0.853424,0.998107,86390.54789,2001-01-01 23:59:50.548 +0000,,,,,-0.109654737,0.588159893,-0.606469463,,-0.109218379,0.531668048,-0.545162884
-0.070282,0.456192,-0.848572,0.965984,86390.5381,2001-01-01 23:59:50.538 +0000,,,,,-0.072950236,0.53576516,-0.54394224,,-0.072821241,0.491848705,-0.498180446
-0.037216,0.423355,-0.859818,0.959115,86390.5283,2001-01-01 23:59:50.528 +0000,,,,,-0.038831684,0.491916877,-0.494276267,,-0.038812183,0.457160226,-0.459058147
-0.013428,0.397324,-0.871643,0.958023,86390.51851,2001-01-01 23:59:50.519 +0000,,,,,-0.014017741,0.455779328,-0.456093656,,-0.014016823,0.427649611,-0.427909843
-0.014481,0.396072,-0.886703,0.97125,86390.50871,2001-01-01 23:59:50.509 +0000,,,,,-0.014911323,0.446619885,-0.446977889,,-0.014910218,0.420039467,-0.420337896
-0.028961,0.389252,-0.884033,0.96637,86390.49891,2001-01-01 23:59:50.499 +0000,,,,,-0.029982332,0.440077792,-0.4415309,,-0.029973353,0.414572047,-0.415788741
-0.04245,0.381195,-0.856918,0.93884,86390.48912,2001-01-01 23:59:50.489 +0000,,,,,-0.045261675,0.444299373,-0.447593982,,-0.045230805,0.418103181,-0.420851279
-0.051529,0.361511,-0.806854,0.885641,86390.47935,2001-01-01 23:59:50.479 +0000,,,,,-0.058281492,0.447139153,-0.45257872,,-0.058215638,0.420472298,-0.424996321
-0.039902,0.320786,-0.738464,0.806117,86390.46955,2001-01-01 23:59:50.470 +0000,,,,,-0.049559759,0.433763503,-0.437743944,,-0.049519243,0.409269936,-0.412615176
-0.009171,0.264236,-0.635239,0.688065,86390.45976,2001-01-01 23:59:50.460 +0000,,,,,-0.013329868,0.415919783,-0.416213589,,-0.013329079,0.394154553,-0.394405003
0.0103,0.208511,-0.563461,0.600892,86390.44996,2001-01-01 23:59:50.450 +0000,,,,,0.017143701,0.369992193,-0.370505224,,0.017142022,0.354373053,-0.354824233
0.049011,0.173691,-0.498764,0.530411,86390.44016,2001-01-01 23:59:50.440 +0000,,,,,0.092798887,0.34657362,-0.361841235,,0.092533871,0.33361911,-0.347184612
0.038345,0.184204,-0.510132,0.543724,86390.43037,2001-01-01 23:59:50.430 +0000,,,,,0.070698903,0.360075067,-0.368831474,,0.070581462,0.345622033,-0.353351711
0.012711,0.19046,-0.520554,0.554448,86390.42057,2001-01-01 23:59:50.421 +0000,,,,,0.022931514,0.3657704,-0.36669334,,0.022927496,0.350654516,-0.351468306
-0.036499,0.186737,-0.559174,0.590659,86390.41077,2001-01-01 23:59:50.411 +0000,,,,,-0.061911974,0.33324236,-0.340270748,,-0.061833051,0.321668676,-0.327981179
-0.055496,0.192947,-0.549911,0.585415,86390.40098,2001-01-01 23:59:50.401 +0000,,,,,-0.095226592,0.349096327,-0.365094346,,-0.094940306,0.335869538,-0.350058108
-0.025391,0.184937,-0.497955,0.531795,86390.39118,2001-01-01 23:59:50.391 +0000,,,,,-0.047800386,0.370911119,-0.37487704,,-0.04776403,0.355181088,-0.358662865
0.04509,0.155731,-0.401794,0.433271,86390.38139,2001-01-01 23:59:50.381 +0000,,,,,0.104637009,0.385171383,-0.403508446,,0.104257612,0.367658093,-0.383527235
0.072418,0.148453,-0.321106,0.361098,86390.37159,2001-01-01 23:59:50.372 +0000,,,,,0.204708411,0.450990763,-0.514392863,,0.201918751,0.42367754,-0.475095489
0.062027,0.116959,-0.247238,0.280452,86390.36179,2001-01-01 23:59:50.362 +0000,,,,,0.226784023,0.458842799,-0.535470505,,0.223011851,0.430183219,-0.491619737
0.051834,0.114777,-0.21608,0.250102,86390.352,2001-01-01 23:59:50.352 +0000,,,,,0.211851077,0.516524669,-0.582833069,,0.208764425,0.476779782,-0.527701113
0.020584,0.10701,-0.222214,0.247495,86390.3422,2001-01-01 23:59:50.342 +0000,,,,,0.083458417,0.479509975,-0.490390996,,0.083265452,0.447121634,-0.455930898
-0.019409,0.110474,-0.213074,0.240794,86390.33241,2001-01-01 23:59:50.332 +0000,,,,,-0.0808673,0.51633942,-0.526418102,,-0.08069171,0.476633537,-0.484558045
-0.043961,0.087891,-0.177048,0.202492,86390.32261,2001-01-01 23:59:50.323 +0000,,,,,-0.222403331,0.481794811,-0.555058843,,-0.218841525,0.448977675,-0.506718861
-0.040604,0.063675,-0.091156,0.118375,86390.31281,2001-01-01 23:59:50.313 +0000,,,,,-0.3651663,0.638088161,-0.828464068,,-0.350121597,0.567955715,-0.691857721
-0.027145,0.035416,0.056915,0.072322,86390.30302,2001-01-01 23:59:50.303 +0000,,,,,-0.404941366,0.561651771,0.784015418,,-0.384758904,0.511744875,0.664917966
-0.000519,-0.0336,0.227875,0.230339,86390.29319,2001-01-01 23:59:50.293 +0000,,,,,-0.002253202,-0.147448877,0.147466849,,-0.002253199,-0.146394033,0.146411622
0.022949,-0.094223,0.387848,0.399788,86390.28339,2001-01-01 23:59:50.283 +0000,,,,,0.057497686,-0.242513794,0.250039895,,0.057434449,-0.237920506,0.245016211
0.017975,-0.139938,0.507919,0.527151,86390.2736,2001-01-01 23:59:50.274 +0000,,,,,0.034118274,-0.275340068,0.277776021,,0.034105045,-0.268682342,0.27094522
-0.001175,-0.170197,0.575348,0.599995,86390.2638,2001-01-01 23:59:50.264 +0000,,,,,-0.001958354,-0.295815133,0.295822799,,-0.001958352,-0.287613059,0.287620108
-0.029083,-0.191742,0.608231,0.638401,86390.25401,2001-01-01 23:59:50.254 +0000,,,,,-0.045603356,-0.314885596,0.318851029,,-0.045571783,-0.305056745,0.308660353
-0.042908,-0.190399,0.648651,0.677378,86390.24421,2001-01-01 23:59:50.244 +0000,,,,,-0.063471713,-0.292890616,0.300892102,,-0.063386683,-0.28492173,0.292275035
-0.046707,-0.211166,0.695389,0.728243,86390.23441,2001-01-01 23:59:50.234 +0000,,,,,-0.064268842,-0.30298334,0.311005485,,-0.064180574,-0.294191551,0.301522738
-0.049377,-0.237747,0.775558,0.812682,86390.22462,2001-01-01 23:59:50.225 +0000,,,,,-0.060870544,-0.305930203,0.31309116,,-0.060795531,-0.296888429,0.303423343
-0.075851,-0.259491,0.880768,0.921326,86390.21482,2001-01-01 23:59:50.215 +0000,,,,,-0.08260853,-0.293532532,0.306947672,,-0.082421384,-0.285512827,0.297818554
-0.126968,-0.308472,0.997818,1.052101,86390.20503,2001-01-01 23:59:50.205 +0000,,,,,-0.121568921,-0.30667378,0.334309811,,-0.120975287,-0.297568226,0.322629127
-0.190674,-0.349747,1.11113,1.180376,86390.19523,2001-01-01 23:59:50.195 +0000,,,,,-0.163686288,-0.310232258,0.358505308,,-0.162247456,-0.300817551,0.344231746
-0.278091,-0.381165,1.219879,1.307947,86390.18543,2001-01-01 23:59:50.185 +0000,,,,,-0.217591429,-0.304645585,0.386782363,,-0.214251769,-0.295713331,0.36906019
-0.330841,-0.398544,1.266006,1.367869,86390.17564,2001-01-01 23:59:50.176 +0000,,,,,-0.249266907,-0.304575952,0.409137208,,-0.244288574,-0.29564961,0.388358379
-0.342209,-0.427856,1.296951,1.407924,86390.16584,2001-01-01 23:59:50.166 +0000,,,,,-0.250573651,-0.318976909,0.422433597,,-0.245518497,-0.308774611,0.399694874
-0.336777,-0.429474,1.318069,1.426595,86390.15604,2001-01-01 23:59:50.156 +0000,,,,,-0.242936936,-0.315693743,0.414069084,,-0.238320106,-0.305791819,0.392575755
-0.305161,-0.463196,1.364792,1.473204,86390.14625,2001-01-01 23:59:50.146 +0000,,,,,-0.21173325,-0.331210999,0.40642346,,-0.208651656,-0.319839239,0.386031548
-0.276993,-0.49588,1.435684,1.54396,86390.13645,2001-01-01 23:59:50.136 +0000,,,,,-0.182363092,-0.339141948,0.395629069,,-0.180380922,-0.326969166,0.376732663
-0.267258,-0.533279,1.531601,1.643659,86390.12666,2001-01-01 23:59:50.127 +0000,,,,,-0.164792449,-0.343001194,0.389462338,,-0.163324562,-0.330426248,0.371389309
-0.259201,-0.572632,1.588181,1.708043,86390.11686,2001-01-01 23:59:50.117 +0000,,,,,-0.153531326,-0.355850284,0.39577598,,-0.152341765,-0.341877117,0.376859685
-0.255676,-0.592682,1.639038,1.761558,86390.10706,2001-01-01 23:59:50.107 +0000,,,,,-0.146695324,-0.357282759,0.393815305,,-0.145656434,-0.343148011,0.375163399
-0.273132,-0.586304,1.68251,1.802552,86390.09727,2001-01-01 23:59:50.097 +0000,,,,,-0.153295218,-0.343967039,0.384427134,,-0.152111086,-0.331290167,0.367009832
-0.328796,-0.595154,1.687744,1.819559,86390.08747,2001-01-01 23:59:50.087 +0000,,,,,-0.183725401,-0.346125864,0.402867713,,-0.181699066,-0.333219313,0.382976096
-0.394394,-0.601227,1.689972,1.83658,86390.07768,2001-01-01 23:59:50.078 +0000,,,,,-0.219873263,-0.346452176,0.425475332,,-0.216429415,-0.333510685,0.402273189
-0.462097,-0.588425,1.702866,1.859981,86390.06788,2001-01-01 23:59:50.068 +0000,,,,,-0.256483316,-0.333489058,0.439366854,,-0.251071238,-0.3218907,0.4139763
-0.475388,-0.580917,1.738632,1.893753,86390.05808,2001-01-01 23:59:50.058 +0000,,,,,-0.259333615,-0.322292545,0.431740933,,-0.253743768,-0.311781153,0.407566396
-0.44783,-0.564148,1.836884,1.973058,86390.04826,2001-01-01 23:59:50.048 +0000,,,,,-0.233055025,-0.298382662,0.392124876,,-0.228967979,-0.289972339,0.373699097
-0.436707,-0.564438,2.005219,2.128428,86390.03846,2001-01-01 23:59:50.038 +0000,,,,,-0.209638302,-0.27503746,0.355898712,,-0.206645748,-0.268401037,0.341920102
-0.423355,-0.616287,2.180466,2.305097,86390.02866,2001-01-01 23:59:50.029 +0000,,,,,-0.186838573,-0.277458692,0.342903392,,-0.18470891,-0.270650598,0.330338739
-0.399216,-0.683914,2.318939,2.450427,86390.01887,2001-01-01 23:59:50.019 +0000,,,,,-0.165123027,-0.290649819,0.341494059,,-0.163646382,-0.282856726,0.329077139
-0.354233,-0.752151,2.411591,2.550879,86390.00907,2001-01-01 23:59:50.009 +0000,,,,,-0.140225679,-0.30857877,0.344748215,,-0.139317276,-0.299308525,0.331988529
-0.276321,-0.781906,2.417496,2.555781,86389.99928,2001-01-01 23:59:49.999 +0000,,,,,-0.108753548,-0.321344011,0.343038853,,-0.108327811,-0.310921637,0.330459942
-0.180496,-0.781631,2.3284,2.462716,86389.98948,2001-01-01 23:59:49.989 +0000,,,,,-0.073489069,-0.334690356,0.344528696,,-0.0733572,-0.322971377,0.331792315
-0.09613,-0.749451,2.165482,2.293519,86389.97968,2001-01-01 23:59:49.980 +0000,,,,,-0.04195062,-0.345749186,0.348925095,,-0.041926037,-0.332882895,0.3357169
-0.04689,-0.718964,1.998627,2.124527,86389.96989,2001-01-01 23:59:49.970 +0000,,,,,-0.022076166,-0.359629993,0.360493195,,-0.02207258,-0.345227986,0.345992122
-0.043228,-0.700333,1.877914,2.004719,86389.96009,2001-01-01 23:59:49.960 +0000,,,,,-0.021568143,-0.372832583,0.373641101,,-0.021564799,-0.356869116,0.357578775
-0.100143,-0.669647,1.844788,1.96512,86389.9503,2001-01-01 23:59:49.950 +0000,,,,,-0.051026534,-0.36246036,0.367030568,,-0.050982317,-0.347731951,0.351765531
-0.189041,-0.647644,1.807953,1.929734,86389.9405,2001-01-01 23:59:49.940 +0000,,,,,-0.098435669,-0.356277201,0.37316774,,-0.098119571,-0.342255999,0.357163338
-0.260956,-0.616531,1.741211,1.865482,86389.9307,2001-01-01 23:59:49.931 +0000,,,,,-0.141275701,-0.350170947,0.384493184,,-0.1403469,-0.336827103,0.367067377
-0.269028,-0.594681,1.606949,1.734447,86389.92091,2001-01-01 23:59:49.921 +0000,,,,,-0.157009016,-0.364988781,0.406175472,,-0.155737583,-0.349964956,0.385818697
