x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,X_gyro,Y_gyro,Z_gyro
-0.064321,0.008613,0.055105,0.085135,42976.98163,2001-01-01 11:56:16.982 +0000,,,,-0.064321,0.008613,0.055105
-0.155236,0.275358,0.252509,0.404575,42976.96167,2001-01-01 11:56:16.962 +0000,,,,-0.219557,0.283971,0.307614
0.123511,-0.013233,0.210298,0.244244,42976.9417,2001-01-01 11:56:16.942 +0000,,,,0.123511,-0.013233,0.210298
0.505025,-0.500127,0.073152,0.714513,42976.92174,2001-01-01 11:56:16.922 +0000,,,,0.628536,-0.51336,0.28345
0.636313,-0.327434,0.082117,0.720313,42976.90176,2001-01-01 11:56:16.902 +0000,,,,0.636313,-0.327434,0.082117
0.018516,0.103245,0.386645,0.400621,42976.8818,2001-01-01 11:56:16.882 +0000,,,,0.654829,-0.224189,0.468762
-0.334421,0.260221,0.642416,0.769579,42976.86181,2001-01-01 11:56:16.862 +0000,,,,-0.334421,0.260221,0.642416
-0.216053,0.06528,0.609553,0.649996,42976.84185,2001-01-01 11:56:16.842 +0000,,,,-0.550474,0.325501,1.251969
-0.001257,-0.154252,0.512227,0.534951,42976.82186,2001-01-01 11:56:16.822 +0000,,,,-0.001257,-0.154252,0.512227
0.169408,0.112497,0.634464,0.666258,42976.80187,2001-01-01 11:56:16.802 +0000,,,,0.168151,-0.041755,1.146691
0.079031,0.607423,0.916733,1.102546,42976.78191,2001-01-01 11:56:16.782 +0000,,,,0.079031,0.607423,0.916733
0.068988,0.78028,1.032663,1.296144,42976.76192,2001-01-01 11:56:16.762 +0000,,,,0.148019,1.387703,1.949396
0.286403,-0.069732,1.000111,1.042646,42976.74197,2001-01-01 11:56:16.742 +0000,,,,0.286403,-0.069732,1.000111
0.406631,0.078668,1.095617,1.171287,42976.72198,2001-01-01 11:56:16.722 +0000,,,,0.693034,0.008936,2.095728
0.245069,0.733366,1.390861,1.591345,42976.70202,2001-01-01 11:56:16.702 +0000,,,,0.245069,0.733366,1.390861
0.106007,0.984206,1.631793,1.908572,42976.68203,2001-01-01 11:56:16.682 +0000,,,,0.351076,1.717572,3.022654
0.204772,0.854722,1.795225,1.998828,42976.66207,2001-01-01 11:56:16.662 +0000,,,,0.204772,0.854722,1.795225
0.285233,0.733363,1.804646,1.968737,42976.64208,2001-01-01 11:56:16.642 +0000,,,,0.490005,1.588085,3.599871
0.160906,0.852634,1.824853,2.020634,42976.62212,2001-01-01 11:56:16.622 +0000,,,,0.160906,0.852634,1.824853
-0.074907,1.164965,1.976278,2.295306,42976.60213,2001-01-01 11:56:16.602 +0000,,,,0.085999,2.017599,3.801131
-0.120271,1.172005,2.249492,2.539345,42976.58218,2001-01-01 11:56:16.582 +0000,,,,-0.120271,1.172005,2.249492
-0.218902,1.488646,2.806797,3.184665,42976.56219,2001-01-01 11:56:16.562 +0000,,,,-0.339173,2.660651,5.056289
-0.256601,1.65021,3.101012,3.522117,42976.54223,2001-01-01 11:56:16.542 +0000,,,,-0.256601,1.65021,3.101012
-0.201033,1.497095,3.199038,3.537732,42976.52224,2001-01-01 11:56:16.522 +0000,,,,-0.457634,3.147305,6.30005
-0.175207,1.115957,3.283592,3.472468,42976.50228,2001-01-01 11:56:16.502 +0000,,,,-0.175207,1.115957,3.283592
-0.270015,0.932558,3.242847,3.38506,42976.48229,2001-01-01 11:56:16.482 +0000,,,,-0.445222,2.048515,6.526439
-0.590171,1.275273,3.215179,3.508846,42976.4623,2001-01-01 11:56:16.462 +0000,,,,-0.590171,1.275273,3.215179
-0.594662,1.348723,3.194647,3.518302,42976.44234,2001-01-01 11:56:16.442 +0000,,,,-1.184833,2.623996,6.409826
-0.088444,0.95486,3.161736,3.303961,42976.42236,2001-01-01 11:56:16.422 +0000,,,,-0.088444,0.95486,3.161736
0.662623,0.029894,3.245183,3.312277,42976.4024,2001-01-01 11:56:16.402 +0000,,,,0.574179,0.984754,6.406919
0.552418,-0.265567,3.551905,3.604403,42976.38241,2001-01-01 11:56:16.382 +0000,,,,0.552418,-0.265567,3.551905
-0.067844,0.733593,3.280013,3.361733,42976.36245,2001-01-01 11:56:16.362 +0000,,,,0.484574,0.468026,6.831918
-0.493985,1.470856,3.015485,3.391252,42976.34246,2001-01-01 11:56:16.342 +0000,,,,-0.493985,1.470856,3.015485
-0.942872,1.954333,2.657465,3.430823,42976.3225,2001-01-01 11:56:16.323 +0000,,,,-1.436857,3.425189,5.67295
-1.135929,1.746045,2.49004,3.24643,42976.30251,2001-01-01 11:56:16.303 +0000,,,,-1.135929,1.746045,2.49004
-1.002277,1.255852,2.810691,3.237546,42976.28255,2001-01-01 11:56:16.283 +0000,,,,-2.138206,3.001897,5.300731
-0.83616,0.845215,2.986026,3.214017,42976.26256,2001-01-01 11:56:16.263 +0000,,,,-0.83616,0.845215,2.986026
-0.818334,0.613756,2.862829,3.040091,42976.24261,2001-01-01 11:56:16.243 +0000,,,,-1.654494,1.458971,5.848855
-1.135131,0.906438,2.848142,3.197196,42976.22262,2001-01-01 11:56:16.223 +0000,,,,-1.135131,0.906438,2.848142
-1.010063,1.199635,2.910162,3.305813,42976.20266,2001-01-01 11:56:16.203 +0000,,,,-2.145194,2.106073,5.758304
-0.631378,1.131122,3.091345,3.351789,42976.18267,2001-01-01 11:56:16.183 +0000,,,,-0.631378,1.131122,3.091345
-0.268707,1.259118,3.47704,3.707748,42976.16271,2001-01-01 11:56:16.163 +0000,,,,-0.900085,2.39024,6.568385
-0.323148,1.121076,3.244113,3.447536,42976.14272,2001-01-01 11:56:16.143 +0000,,,,-0.323148,1.121076,3.244113
-0.735247,0.275037,2.427289,2.551072,42976.12273,2001-01-01 11:56:16.123 +0000,,,,-1.058395,1.396113,5.671402
-1.12116,0.071181,1.531964,1.899732,42976.10277,2001-01-01 11:56:16.103 +0000,,,,-1.12116,0.071181,1.531964
-1.48907,0.715265,1.050106,1.957462,42976.08279,2001-01-01 11:56:16.083 +0000,,,,-2.61023,0.786446,2.58207
-1.445246,1.351556,1.592544,2.540008,42976.06283,2001-01-01 11:56:16.063 +0000,,,,-1.445246,1.351556,1.592544
-1.649964,1.153073,1.942174,2.797141,42976.04284,2001-01-01 11:56:16.043 +0000,,,,-3.09521,2.504629,3.534718
-2.519405,1.405966,1.513557,3.258066,42976.02288,2001-01-01 11:56:16.023 +0000,,,,-2.519405,1.405966,1.513557
-3.389216,1.460204,1.305591,3.91453,42976.00289,2001-01-01 11:56:16.003 +0000,,,,-5.908621,2.86617,2.819148
-3.279008,1.48624,1.034863,3.745897,42975.98293,2001-01-01 11:56:15.983 +0000,,,,-3.279008,1.48624,1.034863
-2.428487,0.918257,1.135107,2.833587,42975.96294,2001-01-01 11:56:15.963 +0000,,,,-5.707495,2.404497,2.16997
-1.834517,0.886055,1.289863,2.411284,42975.94301,2001-01-01 11:56:15.943 +0000,,,,-1.834517,0.886055,1.289863
-1.958182,0.849829,1.323319,2.511545,42975.92302,2001-01-01 11:56:15.923 +0000,,,,-3.792699,1.735884,2.613182
-2.295583,0.997782,0.94773,2.676464,42975.90306,2001-01-01 11:56:15.903 +0000,,,,-2.295583,0.997782,0.94773
-2.376842,1.858194,0.83906,3.131499,42975.88307,2001-01-01 11:56:15.883 +0000,,,,-4.672425,2.855976,1.78679
-1.818642,2.476075,1.110412,3.266714,42975.86311,2001-01-01 11:56:15.863 +0000,,,,-1.818642,2.476075,1.110412
-0.963013,2.595703,1.412908,3.108275,42975.84312,2001-01-01 11:56:15.843 +0000,,,,-2.781655,5.071778,2.52332
-0.714782,2.800946,1.624522,3.315913,42975.82317,2001-01-01 11:56:15.823 +0000,,,,-0.714782,2.800946,1.624522
-1.500708,3.459966,1.70077,4.137162,42975.80318,2001-01-01 11:56:15.803 +0000,,,,-2.21549,6.260912,3.325292
-1.733239,4.183087,1.688688,4.832598,42975.78319,2001-01-01 11:56:15.783 +0000,,,,-1.733239,4.183087,1.688688
-1.159259,4.032925,1.536967,4.468852,42975.76323,2001-01-01 11:56:15.763 +0000,,,,-2.892498,8.216012,3.225655
-0.57475,3.261052,1.546215,3.654528,42975.74324,2001-01-01 11:56:15.743 +0000,,,,-0.57475,3.261052,1.546215
-0.449152,2.737253,1.636104,3.220423,42975.72328,2001-01-01 11:56:15.723 +0000,,,,-1.023902,5.998305,3.182319
-0.636369,2.406493,1.480805,2.89637,42975.70329,2001-01-01 11:56:15.703 +0000,,,,-0.636369,2.406493,1.480805
-0.671508,1.868843,1.190326,2.315248,42975.68333,2001-01-01 11:56:15.683 +0000,,,,-1.307877,4.275336,2.671131
-0.546487,1.44752,0.93801,1.809372,42975.66334,2001-01-01 11:56:15.663 +0000,,,,-0.546487,1.44752,0.93801
-0.157631,1.007016,0.60525,1.185435,42975.64339,2001-01-01 11:56:15.643 +0000,,,,-0.704118,2.454536,1.54326
-0.001055,0.52591,0.292404,0.601733,42975.6234,2001-01-01 11:56:15.623 +0000,,,,-0.001055,0.52591,0.292404
-0.167934,0.368868,0.162415,0.436628,42975.60344,2001-01-01 11:56:15.603 +0000,,,,-0.168989,0.894778,0.454819
-0.152996,0.32103,0.197906,0.406983,42975.58345,2001-01-01 11:56:15.583 +0000,,,,-0.152996,0.32103,0.197906
0.279842,0.427,0.274267,0.579537,42975.56349,2001-01-01 11:56:15.563 +0000,,,,0.126846,0.74803,0.472173
0.712673,0.172736,0.282153,0.785717,42975.5435,2001-01-01 11:56:15.544 +0000,,,,0.712673,0.172736,0.282153
0.81544,-0.241832,0.181396,0.869672,42975.52354,2001-01-01 11:56:15.524 +0000,,,,1.528113,-0.069096,0.463549
0.626107,-0.53539,-0.006073,0.823826,42975.50355,2001-01-01 11:56:15.504 +0000,,,,0.626107,-0.53539,-0.006073
