x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,X,Y,Z
-0.005879,0.091657,0.018944,0.093778,36246.20507,2001-01-01 10:04:06.205 +0000,,,,,65.227599,34.343989,-4.405871
-0.013515,0.089598,0.049885,0.103436,36246.18508,2001-01-01 10:04:06.185 +0000,,,,,65.214084,34.433587,-4.355986
-0.031308,0.00227,0.064962,0.072148,36246.16509,2001-01-01 10:04:06.165 +0000,,,,,65.182776,34.435857,-4.291024
-0.070722,0.008611,0.05613,0.090699,36246.14513,2001-01-01 10:04:06.145 +0000,,,,,65.112054,34.444468,-4.234894
-0.126236,0.046881,0.040693,0.140674,36246.12514,2001-01-01 10:04:06.125 +0000,,,,,64.985818,34.491349,-4.194201
-0.139155,0.055431,0.055541,0.159755,36246.10518,2001-01-01 10:04:06.105 +0000,,,,,64.846663,34.54678,-4.13866
-0.072941,0.030971,0.052849,0.09525,36246.08519,2001-01-01 10:04:06.085 +0000,,,,,64.773722,34.577751,-4.085811
-0.000011,-0.039332,0.033231,0.051491,36246.0652,2001-01-01 10:04:06.065 +0000,,,,,64.773711,34.538419,-4.05258
0.050247,-0.035111,0.002572,0.061352,36246.04524,2001-01-01 10:04:06.045 +0000,,,,,64.823958,34.503308,-4.050008
0.015022,0.004222,-0.020212,0.025534,36246.02526,2001-01-01 10:04:06.025 +0000,,,,,64.83898,34.50753,-4.07022
-0.009785,0.050042,-0.007682,0.051565,36246.0053,2001-01-01 10:04:06.005 +0000,,,,,64.829195,34.557572,-4.077902
-0.006654,0.038377,0.012673,0.040959,36245.98531,2001-01-01 10:04:05.985 +0000,,,,,64.822541,34.595949,-4.065229
-0.006689,0.000118,0.049106,0.04956,36245.96532,2001-01-01 10:04:05.965 +0000,,,,,64.815852,34.596067,-4.016123
-0.064548,0.016149,0.087138,0.109637,36245.94536,2001-01-01 10:04:05.945 +0000,,,,,64.751304,34.612216,-3.928985
-0.087409,0.067364,0.12638,0.16778,36245.92537,2001-01-01 10:04:05.925 +0000,,,,,64.663895,34.67958,-3.802605
-0.04581,0.057813,0.128823,0.148447,36245.90541,2001-01-01 10:04:05.905 +0000,,,,,64.618085,34.737393,-3.673782
-0.034157,0.118451,0.092408,0.154067,36245.88542,2001-01-01 10:04:05.885 +0000,,,,,64.583928,34.855844,-3.581374
-0.070874,0.126684,-0.012576,0.145706,36245.86544,2001-01-01 10:04:05.865 +0000,,,,,64.513054,34.982528,-3.59395
-0.032601,0.008298,-0.080381,0.087136,36245.84548,2001-01-01 10:04:05.845 +0000,,,,,64.480453,34.990826,-3.674331
0.112385,-0.094735,-0.003258,0.147023,36245.82549,2001-01-01 10:04:05.825 +0000,,,,,64.592838,34.896091,-3.677589
0.195555,-0.196752,0.072376,0.286691,36245.80553,2001-01-01 10:04:05.806 +0000,,,,,64.788393,34.699339,-3.605213
0.143306,-0.206349,0.083803,0.264839,36245.78554,2001-01-01 10:04:05.786 +0000,,,,,64.931699,34.49299,-3.52141
-0.047529,0.019366,0.09045,0.103997,36245.76555,2001-01-01 10:04:05.766 +0000,,,,,64.88417,34.512356,-3.43096
-0.053834,-0.015761,0.103325,0.117569,36245.74559,2001-01-01 10:04:05.746 +0000,,,,,64.830336,34.496595,-3.327635
-0.10164,0.010718,0.055916,0.1165,36245.7256,2001-01-01 10:04:05.726 +0000,,,,,64.728696,34.507313,-3.271719
-0.113169,-0.00213,0.033434,0.118024,36245.70565,2001-01-01 10:04:05.706 +0000,,,,,64.615527,34.505183,-3.238285
-0.115075,-0.041562,0.027118,0.12532,36245.68566,2001-01-01 10:04:05.686 +0000,,,,,64.500452,34.463621,-3.211167
-0.105475,-0.014979,0.004671,0.106636,36245.66567,2001-01-01 10:04:05.666 +0000,,,,,64.394977,34.448642,-3.206496
-0.036395,0.006418,0.021107,0.04256,36245.64571,2001-01-01 10:04:05.646 +0000,,,,,64.358582,34.45506,-3.185389
0.029889,-0.059534,0.039898,0.07765,36245.62572,2001-01-01 10:04:05.626 +0000,,,,,64.388471,34.395526,-3.145491
0.012389,-0.028529,0.089916,0.095143,36245.60576,2001-01-01 10:04:05.606 +0000,,,,,64.40086,34.366997,-3.055575
0.016111,0.059942,0.110002,0.126306,36245.58577,2001-01-01 10:04:05.586 +0000,,,,,64.416971,34.426939,-2.945573
-0.017425,0.138797,0.129863,0.190874,36245.56578,2001-01-01 10:04:05.566 +0000,,,,,64.399546,34.565736,-2.81571
-0.055471,0.069529,0.130863,0.158229,36245.54582,2001-01-01 10:04:05.546 +0000,,,,,64.344075,34.635265,-2.684847
-0.019942,-0.012457,0.136669,0.138676,36245.52584,2001-01-01 10:04:05.526 +0000,,,,,64.324133,34.622808,-2.548178
-0.002735,0.028955,0.077904,0.083156,36245.50585,2001-01-01 10:04:05.506 +0000,,,,,64.321398,34.651763,-2.470274
0.052145,-0.04777,0.05177,0.087643,36245.48591,2001-01-01 10:04:05.486 +0000,,,,,64.373543,34.603993,-2.418504
0.066319,-0.099987,0.040254,0.126554,36245.46592,2001-01-01 10:04:05.466 +0000,,,,,64.439862,34.504006,-2.37825
-0.040787,0.010721,0.03923,0.057598,36245.44596,2001-01-01 10:04:05.446 +0000,,,,,64.399075,34.514727,-2.33902
-0.02699,0.071355,0.000692,0.076293,36245.42597,2001-01-01 10:04:05.426 +0000,,,,,64.372085,34.586082,-2.338328
0.046855,0.034073,-0.020078,0.061314,36245.40598,2001-01-01 10:04:05.406 +0000,,,,,64.41894,34.620155,-2.358406
0.045257,-0.095856,-0.005845,0.106164,36245.38603,2001-01-01 10:04:05.386 +0000,,,,,64.464197,34.524299,-2.364251
-0.009614,-0.04784,0.041737,0.064211,36245.36604,2001-01-01 10:04:05.366 +0000,,,,,64.454583,34.476459,-2.322514
-0.07195,0.042698,0.056029,0.100693,36245.34608,2001-01-01 10:04:05.346 +0000,,,,,64.382633,34.519157,-2.266485
-0.063489,0.071437,0.044255,0.105322,36245.32609,2001-01-01 10:04:05.326 +0000,,,,,64.319144,34.590594,-2.22223
0.031065,-0.058516,0.02067,0.0694,36245.3061,2001-01-01 10:04:05.306 +0000,,,,,64.350209,34.532078,-2.20156
0.10578,-0.042558,-0.009856,0.114446,36245.28614,2001-01-01 10:04:05.286 +0000,,,,,64.455989,34.48952,-2.211416
0.103571,0.043588,-0.065667,0.13015,36245.26615,2001-01-01 10:04:05.266 +0000,,,,,64.55956,34.533108,-2.277083
0.080605,-0.041682,-0.078413,0.11993,36245.24619,2001-01-01 10:04:05.246 +0000,,,,,64.640165,34.491426,-2.355496
0.001703,-0.073622,-0.047871,0.087834,36245.22621,2001-01-01 10:04:05.226 +0000,,,,,64.641868,34.417804,-2.403367
-0.072391,0.050943,-0.055121,0.104278,36245.20622,2001-01-01 10:04:05.206 +0000,,,,,64.569477,34.468747,-2.458488
-0.128654,-0.035309,-0.02428,0.135602,36245.18626,2001-01-01 10:04:05.186 +0000,,,,,64.440823,34.433438,-2.482768
-0.139582,-0.026699,0.01409,0.14281,36245.16627,2001-01-01 10:04:05.166 +0000,,,,,64.301241,34.406739,-2.468678
-0.034576,0.093728,0.003786,0.099974,36245.14631,2001-01-01 10:04:05.146 +0000,,,,,64.266665,34.500467,-2.464892
0.073125,-0.134174,-0.001279,0.152812,36245.12632,2001-01-01 10:04:05.126 +0000,,,,,64.33979,34.366293,-2.466171
0.091437,-0.188463,0.009677,0.209696,36245.10633,2001-01-01 10:04:05.106 +0000,,,,,64.431227,34.17783,-2.456494
0.223569,0.149113,-0.075829,0.279227,36245.08637,2001-01-01 10:04:05.086 +0000,,,,,64.654796,34.326943,-2.532323
0.297867,0.255613,-0.108741,0.407293,36245.06639,2001-01-01 10:04:05.066 +0000,,,,,64.952663,34.582556,-2.641064
0.234759,0.238649,-0.057832,0.33972,36245.04643,2001-01-01 10:04:05.046 +0000,,,,,65.187422,34.821205,-2.698896
0.198107,0.166056,-0.109171,0.280605,36245.02644,2001-01-01 10:04:05.026 +0000,,,,,65.385529,34.987261,-2.808067
0.025991,0.207608,-0.055951,0.216581,36245.00645,2001-01-01 10:04:05.006 +0000,,,,,65.41152,35.194869,-2.864018
0.013662,0.281209,-0.013494,0.281864,36244.98649,2001-01-01 10:04:04.986 +0000,,,,,65.425182,35.476078,-2.877512
0.170906,-0.024482,-0.042589,0.177826,36244.9665,2001-01-01 10:04:04.967 +0000,,,,,65.596088,35.451596,-2.920101
0.213899,0.033873,-0.149309,0.263046,36244.94654,2001-01-01 10:04:04.947 +0000,,,,,65.809987,35.485469,-3.06941
0.254663,0.15969,-0.115183,0.321903,36244.92655,2001-01-01 10:04:04.927 +0000,,,,,66.06465,35.645159,-3.184593
0.122185,0.108693,-0.02191,0.164995,36244.90656,2001-01-01 10:04:04.907 +0000,,,,,66.186835,35.753852,-3.206503
-0.227999,0.260713,-0.044988,0.349254,36244.88661,2001-01-01 10:04:04.887 +0000,,,,,65.958836,36.014565,-3.251491
-0.395349,0.29568,-0.070788,0.498737,36244.86662,2001-01-01 10:04:04.867 +0000,,,,,65.563487,36.310245,-3.322279
-0.307664,0.037278,0.087577,0.32205,36244.84666,2001-01-01 10:04:04.847 +0000,,,,,65.255823,36.347523,-3.234702
-0.065861,0.111317,0.23112,0.26485,36244.82667,2001-01-01 10:04:04.827 +0000,,,,,65.189962,36.45884,-3.003582
0.097955,0.363541,0.084085,0.385781,36244.80668,2001-01-01 10:04:04.807 +0000,,,,,65.287917,36.822381,-2.919497
0.003493,0.499389,-0.091089,0.507641,36244.78672,2001-01-01 10:04:04.787 +0000,,,,,65.29141,37.32177,-3.010586
-0.014248,0.46945,-0.130662,0.487502,36244.76673,2001-01-01 10:04:04.767 +0000,,,,,65.277162,37.79122,-3.141248
0.236411,0.361114,-0.07525,0.438128,36244.74677,2001-01-01 10:04:04.747 +0000,,,,,65.513573,38.152334,-3.216498
0.459838,0.396528,-0.036441,0.608287,36244.72679,2001-01-01 10:04:04.727 +0000,,,,,65.973411,38.548862,-3.252939
0.339078,0.387005,0.024744,0.51513,36244.7068,2001-01-01 10:04:04.707 +0000,,,,,66.312489,38.935867,-3.228195
0.125705,0.344408,0.092873,0.378212,36244.68684,2001-01-01 10:04:04.687 +0000,,,,,66.438194,39.280275,-3.135322
0.12273,0.220987,0.154093,0.296045,36244.66685,2001-01-01 10:04:04.667 +0000,,,,,66.560924,39.501262,-2.981229
0.142463,0.020899,0.222086,0.264679,36244.64689,2001-01-01 10:04:04.647 +0000,,,,,66.703387,39.522161,-2.759143
0.003419,-0.086824,0.210756,0.227965,36244.6269,2001-01-01 10:04:04.627 +0000,,,,,66.706806,39.435337,-2.548387
-0.134757,-0.108793,-0.014504,0.173798,36244.60691,2001-01-01 10:04:04.607 +0000,,,,,66.572049,39.326544,-2.562891
-0.252729,0.079159,-0.220965,0.344911,36244.58695,2001-01-01 10:04:04.587 +0000,,,,,66.31932,39.405703,-2.783856
-0.21613,0.083733,-0.1064,0.255038,36244.56696,2001-01-01 10:04:04.567 +0000,,,,,66.10319,39.489436,-2.890256
0.339686,-0.289242,0.105656,0.458488,36244.54698,2001-01-01 10:04:04.547 +0000,,,,,66.442876,39.200194,-2.7846
0.267729,-0.031338,0.169648,0.318499,36244.52702,2001-01-01 10:04:04.527 +0000,,,,,66.710605,39.168856,-2.614952
-0.031369,0.174971,0.11578,0.212142,36244.50703,2001-01-01 10:04:04.507 +0000,,,,,66.679236,39.343827,-2.499172
0.149968,-0.042285,0.086608,0.178268,36244.4871,2001-01-01 10:04:04.487 +0000,,,,,66.829204,39.301542,-2.412564
0.294589,-0.361431,0.21881,0.515066,36244.46712,2001-01-01 10:04:04.467 +0000,,,,,67.123793,38.940111,-2.193754
0.012236,-0.130528,0.197043,0.236671,36244.44713,2001-01-01 10:04:04.447 +0000,,,,,67.136029,38.809583,-1.996711
-0.405065,0.253198,-0.016244,0.477965,36244.42717,2001-01-01 10:04:04.427 +0000,,,,,66.730964,39.062781,-2.012955
-0.521929,0.40286,-0.199086,0.688725,36244.40718,2001-01-01 10:04:04.407 +0000,,,,,66.209035,39.465641,-2.212041
-0.16556,0.149932,-0.060293,0.231355,36244.38722,2001-01-01 10:04:04.387 +0000,,,,,66.043475,39.615573,-2.272334
0.010545,-0.217892,0.192995,0.291265,36244.36723,2001-01-01 10:04:04.367 +0000,,,,,66.05402,39.397681,-2.079339
0.183557,-0.034429,-0.189931,0.266369,36244.34724,2001-01-01 10:04:04.347 +0000,,,,,66.237577,39.363252,-2.26927
0.294273,0.173641,-0.51244,0.615908,36244.32728,2001-01-01 10:04:04.327 +0000,,,,,66.53185,39.536893,-2.78171
-0.174623,-0.230288,-0.02406,0.290008,36244.3073,2001-01-01 10:04:04.307 +0000,,,,,66.357227,39.306605,-2.80577
-0.477265,-0.649416,0.300933,0.860281,36244.28734,2001-01-01 10:04:04.287 +0000,,,,,65.879962,38.657189,-2.504837
-0.141044,-0.698276,0.259526,0.75818,36244.26735,2001-01-01 10:04:04.267 +0000,,,,,65.738918,37.958913,-2.245311
-0.130107,-0.715395,0.226522,0.761597,36244.24736,2001-01-01 10:04:04.247 +0000,,,,,65.608811,37.243518,-2.018789
-0.441487,-0.591788,0.332004,0.809537,36244.2274,2001-01-01 10:04:04.227 +0000,,,,,65.167324,36.65173,-1.686785
-0.435906,-0.953807,0.400342,1.122513,36244.20741,2001-01-01 10:04:04.207 +0000,,,,,64.731418,35.697923,-1.286443
-0.065325,-0.810315,0.163107,0.829145,36244.18745,2001-01-01 10:04:04.187 +0000,,,,,64.666093,34.887608,-1.123336
0.006778,-0.043126,-0.208197,0.212724,36244.16746,2001-01-01 10:04:04.167 +0000,,,,,64.672871,34.844482,-1.331533
0.25792,-0.070419,-0.119878,0.293005,36244.14747,2001-01-01 10:04:04.147 +0000,,,,,64.930791,34.774063,-1.451411
0.759934,-0.580194,-0.070227,0.958674,36244.12752,2001-01-01 10:04:04.128 +0000,,,,,65.690725,34.193869,-1.521638
0.460297,-0.761538,-0.081373,0.893552,36244.10753,2001-01-01 10:04:04.108 +0000,,,,,66.151022,33.432331,-1.603011
0.585905,-0.885768,0.044828,1.062958,36244.08757,2001-01-01 10:04:04.088 +0000,,,,,66.736927,32.546563,-1.558183
1.11576,-1.417458,0.268894,1.823845,36244.06758,2001-01-01 10:04:04.068 +0000,,,,,67.852687,31.129105,-1.289289
0.896772,-1.125664,0.296541,1.469441,36244.04759,2001-01-01 10:04:04.048 +0000,,,,,68.749459,30.003441,-0.992748
0.422856,-0.427677,-0.325085,0.683663,36244.02763,2001-01-01 10:04:04.028 +0000,,,,,69.172315,29.575764,-1.317833
0.24502,0.207448,-1.037503,1.086039,36244.00764,2001-01-01 10:04:04.008 +0000,,,,,69.417335,29.783212,-2.355336
0.301687,0.04599,-1.295261,1.330726,36243.98768,2001-01-01 10:04:03.988 +0000,,,,,69.719022,29.829202,-3.650597
0.278418,-0.331523,-1.024059,1.11181,36243.9677,2001-01-01 10:04:03.968 +0000,,,,,69.99744,29.497679,-4.674656
-0.874605,0.522071,-0.135543,1.027553,36243.94771,2001-01-01 10:04:03.948 +0000,,,,,69.122835,30.01975,-4.810199
-2.375062,3.033846,0.673463,3.911354,36243.92775,2001-01-01 10:04:03.928 +0000,,,,,66.747773,33.053596,-4.136736
-2.402538,4.066421,1.23785,4.882648,36243.90776,2001-01-01 10:04:03.908 +0000,,,,,64.345235,37.120017,-2.898886
-1.603355,2.705706,1.286477,3.398031,36243.8878,2001-01-01 10:04:03.888 +0000,,,,,62.74188,39.825723,-1.612409
-1.036559,1.767527,0.824844,2.20884,36243.86781,2001-01-01 10:04:03.868 +0000,,,,,61.705321,41.59325,-0.787565
-1.205684,1.877828,0.679154,2.33263,36243.84782,2001-01-01 10:04:03.848 +0000,,,,,60.499637,43.471078,-0.108411
-1.20763,2.034922,0.879594,2.524473,36243.82786,2001-01-01 10:04:03.828 +0000,,,,,59.292007,45.506,0.771183
-0.964668,0.953793,0.858528,1.605421,36243.80788,2001-01-01 10:04:03.808 +0000,,,,,58.327339,46.459793,1.629711
-0.759485,0.647257,0.477151,1.106089,36243.78792,2001-01-01 10:04:03.788 +0000,,,,,57.567854,47.10705,2.106862
-0.493675,0.671731,0.388055,0.919523,36243.76793,2001-01-01 10:04:03.768 +0000,,,,,57.074179,47.778781,2.494917
-0.387833,0.523721,0.809096,1.03891,36243.74794,2001-01-01 10:04:03.748 +0000,,,,,56.686346,48.302502,3.304013
-0.297458,0.545588,1.007321,1.183572,36243.72798,2001-01-01 10:04:03.728 +0000,,,,,56.388888,48.84809,4.311334
-0.47033,0.661431,0.949208,1.248878,36243.70799,2001-01-01 10:04:03.708 +0000,,,,,55.918558,49.509521,5.260542
-0.802059,1.23159,0.714621,1.634257,36243.68803,2001-01-01 10:04:03.688 +0000,,,,,55.116499,50.741111,5.975163
-0.788466,1.195562,0.78747,1.634367,36243.66804,2001-01-01 10:04:03.668 +0000,,,,,54.328033,51.936673,6.762633
-0.373553,0.6429,1.178573,1.393519,36243.64805,2001-01-01 10:04:03.648 +0000,,,,,53.95448,52.579573,7.941206
-0.421208,0.829678,1.334815,1.627118,36243.6281,2001-01-01 10:04:03.628 +0000,,,,,53.533272,53.409251,9.276021
-1.203457,2.054643,1.950216,3.077858,36243.60811,2001-01-01 10:04:03.608 +0000,,,,,52.329815,55.463894,11.226237
-1.826298,3.185917,2.540236,4.465224,36243.58815,2001-01-01 10:04:03.588 +0000,,,,,50.503517,58.649811,13.766473
-1.764914,3.068751,2.528146,4.350136,36243.56816,2001-01-01 10:04:03.568 +0000,,,,,48.738603,61.718562,16.294619
-0.678968,2.291279,2.281146,3.303723,36243.54817,2001-01-01 10:04:03.548 +0000,,,,,48.059635,64.009841,18.575765
0.058044,2.020401,1.518597,2.528146,36243.52821,2001-01-01 10:04:03.528 +0000,,,,,48.117679,66.030242,20.094362
-0.495619,3.414096,1.380714,3.71592,36243.50822,2001-01-01 10:04:03.508 +0000,,,,,47.62206,69.444338,21.475076
-0.928785,5.526029,1.73107,5.864831,36243.48827,2001-01-01 10:04:03.488 +0000,,,,,46.693275,74.970367,23.206146
-1.301471,6.330959,2.099277,6.795722,36243.46831,2001-01-01 10:04:03.468 +0000,,,,,45.391804,81.301326,25.305423
-0.592913,6.456407,2.215912,6.851788,36243.44832,2001-01-01 10:04:03.448 +0000,,,,,44.798891,87.757733,27.521335
0.672472,7.483009,1.715187,7.706459,36243.42836,2001-01-01 10:04:03.428 +0000,,,,,45.471363,95.240742,29.236522
-0.135801,8.0969,1.642885,8.263008,36243.40837,2001-01-01 10:04:03.408 +0000,,,,,45.335562,103.337642,30.879407
-1.291214,9.933229,2.325697,10.283245,36243.38838,2001-01-01 10:04:03.388 +0000,,,,,44.044348,113.270871,33.205104
-1.425407,11.438885,2.534401,11.802672,36243.36842,2001-01-01 10:04:03.368 +0000,,,,,42.618941,124.709756,35.739505
-1.179965,12.355035,2.467319,12.654125,36243.34843,2001-01-01 10:04:03.348 +0000,,,,,41.438976,137.064791,38.206824
-1.062649,12.283413,2.333673,12.548207,36243.32848,2001-01-01 10:04:03.328 +0000,,,,,40.376327,149.348204,40.540497
-1.465477,11.737868,2.401891,12.070387,36243.30849,2001-01-01 10:04:03.308 +0000,,,,,38.91085,161.086072,42.942388
-1.781958,10.550579,2.266213,10.937359,36243.2885,2001-01-01 10:04:03.288 +0000,,,,,37.128892,171.636651,45.208601
-1.415537,8.497966,1.800914,8.801276,36243.26854,2001-01-01 10:04:03.269 +0000,,,,,35.713355,180.134617,47.009515
-0.832535,6.387566,1.167341,6.54651,36243.24855,2001-01-01 10:04:03.249 +0000,,,,,34.88082,186.522183,48.176856
-0.474469,4.528814,0.697185,4.606663,36243.22859,2001-01-01 10:04:03.229 +0000,,,,,34.406351,191.050997,48.874041
-0.18918,2.885781,0.462093,2.92866,36243.2086,2001-01-01 10:04:03.209 +0000,,,,,34.217171,193.936778,49.336134
-0.129558,2.04994,0.604742,2.141203,36243.18861,2001-01-01 10:04:03.189 +0000,,,,,34.087613,195.986718,49.940876
-0.228997,1.911789,0.767929,2.072942,36243.16866,2001-01-01 10:04:03.169 +0000,,,,,33.858616,197.898507,50.708805
-0.535241,1.459152,0.473252,1.624676,36243.14867,2001-01-01 10:04:03.149 +0000,,,,,33.323375,199.357659,51.182057
-0.66269,0.194407,-0.021028,0.690937,36243.12871,2001-01-01 10:04:03.129 +0000,,,,,32.660685,199.552066,51.161029
-0.179314,-0.767722,-0.237401,0.823353,36243.10872,2001-01-01 10:04:03.109 +0000,,,,,32.481371,198.784344,50.923628
0.2413,0.577838,0.539656,0.82665,36243.08873,2001-01-01 10:04:03.089 +0000,,,,,32.722671,199.362182,51.463284
0.863404,2.482747,0.862435,2.766459,36243.06877,2001-01-01 10:04:03.069 +0000,,,,,33.586075,201.844929,52.325719
2.701018,0.192654,-0.003666,2.707882,36243.04878,2001-01-01 10:04:03.049 +0000,,,,,36.287093,202.037583,52.322053
4.115499,-2.487485,-0.381116,4.823915,36243.02882,2001-01-01 10:04:03.029 +0000,,,,,40.402592,199.550098,51.940937
4.078119,-0.042448,1.428455,4.321266,36243.00883,2001-01-01 10:04:03.009 +0000,,,,,44.480711,199.50765,53.369392
5.414627,3.591133,2.286681,6.887912,36242.98885,2001-01-01 10:04:02.989 +0000,,,,,49.895338,203.098783,55.656073
9.343303,3.324224,0.897075,9.957536,36242.96889,2001-01-01 10:04:02.969 +0000,,,,,59.238641,206.423007,56.553148
10.691029,2.069489,0.56552,10.90416,36242.9489,2001-01-01 10:04:02.949 +0000,,,,,69.92967,208.492496,57.118668
10.596437,2.377103,1.346195,10.942912,36242.92894,2001-01-01 10:04:02.929 +0000,,,,,80.526107,210.869599,58.464863
10.690911,2.13387,1.605005,11.019302,36242.90895,2001-01-01 10:04:02.909 +0000,,,,,91.217018,213.003469,60.069868
10.374069,1.487261,1.276591,10.557601,36242.88896,2001-01-01 10:04:02.889 +0000,,,,,101.591087,214.49073,61.346459
9.191924,1.501951,1.107228,9.379407,36242.869,2001-01-01 10:04:02.869 +0000,,,,,110.783011,215.992681,62.453687
7.477345,1.319191,1.370761,7.715564,36242.84901,2001-01-01 10:04:02.849 +0000,,,,,118.260356,217.311872,63.824448
5.791226,0.88736,1.707822,6.102652,36242.82906,2001-01-01 10:04:02.829 +0000,,,,,124.051582,218.199232,65.53227
4.828172,0.543061,1.904207,5.218444,36242.80907,2001-01-01 10:04:02.809 +0000,,,,,128.879754,218.742293,67.436477
3.9713,0.224251,1.611861,4.291808,36242.78908,2001-01-01 10:04:02.789 +0000,,,,,132.851054,218.966544,69.048338
3.634296,0.026687,1.088691,3.793951,36242.76912,2001-01-01 10:04:02.769 +0000,,,,,136.48535,218.993231,70.137029
3.594336,0.002597,0.838455,3.690836,36242.74913,2001-01-01 10:04:02.749 +0000,,,,,140.079686,218.995828,70.975484
3.401701,-0.044441,0.828735,3.501478,36242.72917,2001-01-01 10:04:02.729 +0000,,,,,143.481387,218.951387,71.804219
2.917798,-0.001819,0.974945,3.076372,36242.70918,2001-01-01 10:04:02.709 +0000,,,,,146.399185,218.949568,72.779164
2.284106,-0.126875,0.993447,2.494028,36242.68919,2001-01-01 10:04:02.689 +0000,,,,,148.683291,218.822693,73.772611
1.378073,-0.395696,0.683537,1.588359,36242.66924,2001-01-01 10:04:02.669 +0000,,,,,150.061364,218.426997,74.456148
-0.18825,-0.483869,-0.038422,0.520618,36242.64925,2001-01-01 10:04:02.649 +0000,,,,,149.873114,217.943128,74.417726
-1.978149,-0.940434,-1.044044,2.42642,36242.62929,2001-01-01 10:04:02.629 +0000,,,,,147.894965,217.002694,73.373682
-3.667358,-1.395625,-1.956029,4.384442,36242.6093,2001-01-01 10:04:02.609 +0000,,,,,144.227607,215.607069,71.417653
-5.006677,-1.633083,-2.376868,5.777826,36242.58931,2001-01-01 10:04:02.589 +0000,,,,,139.22093,213.973986,69.040785
-5.710771,-1.842156,-2.28168,6.419697,36242.56935,2001-01-01 10:04:02.569 +0000,,,,,133.510159,212.13183,66.759105
-6.155333,-1.870079,-2.241863,6.812582,36242.54936,2001-01-01 10:04:02.549 +0000,,,,,127.354826,210.261751,64.517242
-6.678727,-1.819848,-2.449618,7.342879,36242.5294,2001-01-01 10:04:02.529 +0000,,,,,120.676099,208.441903,62.067624
-7.046649,-1.964447,-2.656862,7.78288,36242.50941,2001-01-01 10:04:02.509 +0000,,,,,113.62945,206.477456,59.410762
-6.983256,-2.380752,-2.587986,7.818665,36242.48944,2001-01-01 10:04:02.489 +0000,,,,,106.646194,204.096704,56.822776
-6.822609,-2.54043,-2.589674,7.727107,36242.46948,2001-01-01 10:04:02.469 +0000,,,,,99.823585,201.556274,54.233102
-6.847885,-2.344954,-2.796598,7.759723,36242.44949,2001-01-01 10:04:02.449 +0000,,,,,92.9757,199.21132,51.436504
-6.846549,-2.30254,-2.875774,7.774767,36242.4295,2001-01-01 10:04:02.430 +0000,,,,,86.129151,196.90878,48.56073
-6.66356,-2.235905,-2.694142,7.52733,36242.40954,2001-01-01 10:04:02.410 +0000,,,,,79.465591,194.672875,45.866588
-6.299345,-1.864644,-2.582636,7.058941,36242.38955,2001-01-01 10:04:02.390 +0000,,,,,73.166246,192.808231,43.283952
-5.903289,-1.653667,-2.677771,6.689835,36242.36959,2001-01-01 10:04:02.370 +0000,,,,,67.262957,191.154564,40.606181
-5.670998,-1.759168,-2.761398,6.548298,36242.34961,2001-01-01 10:04:02.350 +0000,,,,,61.591959,189.395396,37.844783
-5.730342,-1.219618,-2.535672,6.38388,36242.32962,2001-01-01 10:04:02.330 +0000,,,,,55.861617,188.175778,35.309111
-5.435934,-0.315893,-2.046764,5.817079,36242.30966,2001-01-01 10:04:02.310 +0000,,,,,50.425683,187.859885,33.262347
-4.554181,-0.096092,-1.736885,4.875097,36242.28967,2001-01-01 10:04:02.290 +0000,,,,,45.871502,187.763793,31.525462
-3.632446,-0.779207,-1.690341,4.081554,36242.26971,2001-01-01 10:04:02.270 +0000,,,,,42.239056,186.984586,29.835121
-3.12207,-0.945237,-1.352002,3.531105,36242.24972,2001-01-01 10:04:02.250 +0000,,,,,39.116986,186.039349,28.483119
-2.68839,-0.18736,-0.866031,2.830645,36242.22973,2001-01-01 10:04:02.230 +0000,,,,,36.428596,185.851989,27.617088
-2.232395,0.442093,-0.623181,2.359532,36242.20977,2001-01-01 10:04:02.210 +0000,,,,,34.196201,186.294082,26.993907
-1.847266,-0.061538,-0.638447,1.955452,36242.18978,2001-01-01 10:04:02.190 +0000,,,,,32.348935,186.232544,26.35546
-1.537443,-0.893275,-0.631958,1.887072,36242.16983,2001-01-01 10:04:02.170 +0000,,,,,30.811492,185.339269,25.723502
-1.337939,-0.549538,-0.402885,1.501462,36242.14984,2001-01-01 10:04:02.150 +0000,,,,,29.473553,184.789731,25.320617
-0.970731,1.145365,-0.064158,1.502762,36242.12985,2001-01-01 10:04:02.130 +0000,,,,,28.502822,185.935096,25.256459
0.125982,1.390536,0.103922,1.400094,36242.10989,2001-01-01 10:04:02.110 +0000,,,,,28.628804,187.325632,25.360381
1.544017,-0.171384,0.023708,1.553681,36242.0899,2001-01-01 10:04:02.090 +0000,,,,,30.172821,187.154248,25.384089
2.161516,-1.234961,0.095945,2.491282,36242.06994,2001-01-01 10:04:02.070 +0000,,,,,32.334337,185.919287,25.480034
2.055149,0.578637,0.753843,2.26423,36242.04995,2001-01-01 10:04:02.050 +0000,,,,,34.389486,186.497924,26.233877
3.58668,2.63596,1.268267,4.628289,36242.02996,2001-01-01 10:04:02.030 +0000,,,,,37.976166,189.133884,27.502144
6.407166,0.970688,0.768257,6.525659,36242.01001,2001-01-01 10:04:02.010 +0000,,,,,44.383332,190.104572,28.270401
