x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,,,,,,X_Angle,Y_angle,Z_angle
-0.198349,-0.546936,-0.83255,1.015687,217443.7311,2001-01-03 12:24:03.731 +0000,,,,,,-0.19911924,-0.639054773,-0.698806642,,-0.196548532,-0.568642339,-0.609924604
-0.192596,-0.548187,-0.838257,1.01994,217443.7213,2001-01-03 12:24:03.721 +0000,,,,,,-0.192290138,-0.637354353,-0.693147162,,-0.18997136,-0.567434059,-0.606111922
-0.190338,-0.547623,-0.837906,1.018924,217443.7115,2001-01-03 12:24:03.712 +0000,,,,,,-0.19015009,-0.637324815,-0.691913106,,-0.187906803,-0.567413053,-0.605277874
-0.190262,-0.549011,-0.834076,1.016511,217443.7017,2001-01-03 12:24:03.702 +0000,,,,,,-0.190538878,-0.641741897,-0.696632557,,-0.188281997,-0.570547952,-0.608462358
-0.197723,-0.550507,-0.829727,1.015184,217443.6919,2001-01-03 12:24:03.692 +0000,,,,,,-0.198568232,-0.645407527,-0.70497633,,-0.196018482,-0.573139991,-0.614057981
-0.202728,-0.550522,-0.826492,1.01354,217443.6821,2001-01-03 12:24:03.682 +0000,,,,,,-0.204145248,-0.646917823,-0.70982259,,-0.201378179,-0.574205436,-0.617287931
-0.209015,-0.546051,-0.824158,1.010492,217443.6723,2001-01-03 12:24:03.672 +0000,,,,,,-0.211416796,-0.642224666,-0.709435649,,-0.208348761,-0.570889822,-0.617030583
-0.210968,-0.538651,-0.833206,1.014339,217443.6625,2001-01-03 12:24:03.663 +0000,,,,,,-0.212635526,-0.626702952,-0.694295869,,-0.20951506,-0.559822973,-0.606887421
-0.205902,-0.535156,-0.850388,1.025645,217443.6527,2001-01-03 12:24:03.653 +0000,,,,,,-0.204925632,-0.611634665,-0.674280464,,-0.202127227,-0.548930508,-0.593255188
-0.20401,-0.54277,-0.844284,1.024224,217443.6429,2001-01-03 12:24:03.643 +0000,,,,,,-0.203257839,-0.624891708,-0.686788153,,-0.200526126,-0.558521439,-0.601803809
-0.216949,-0.537262,-0.816727,1.001379,217443.6331,2001-01-03 12:24:03.633 +0000,,,,,,-0.221920973,-0.635775238,-0.709430677,,-0.218381855,-0.566310305,-0.617027276
-0.236328,-0.56517,-0.800598,1.00808,217443.6233,2001-01-03 12:24:03.623 +0000,,,,,,-0.241154249,-0.677052758,-0.765167113,,-0.236636079,-0.595158549,-0.653137605
-0.237793,-0.553513,-0.78009,0.985628,217443.6136,2001-01-03 12:24:03.614 +0000,,,,,,-0.248604054,-0.678717346,-0.77225731,,-0.2436644,-0.596299047,-0.65759428
-0.229965,-0.587357,-0.744156,0.97552,217443.6038,2001-01-03 12:24:03.604 +0000,,,,,,-0.242572043,-0.754105855,-0.847632853,,-0.237975519,-0.646123682,-0.703118207
-0.229523,-0.574417,-0.779953,0.995471,217443.594,2001-01-03 12:24:03.594 +0000,,,,,,-0.236951585,-0.706519405,-0.793093352,,-0.232660604,-0.615088016,-0.67051536
-0.270905,-0.600311,-0.723694,0.978517,217443.5842,2001-01-03 12:24:03.584 +0000,,,,,,-0.288114276,-0.776863245,-0.910062434,,-0.280517108,-0.660473092,-0.738346724
-0.25177,-0.5802,-0.763138,0.991161,217443.5744,2001-01-03 12:24:03.574 +0000,,,,,,-0.262629479,-0.722003914,-0.828777338,,-0.256829459,-0.625341553,-0.69204346
-0.23761,-0.576553,-0.798538,1.013181,217443.5646,2001-01-03 12:24:03.565 +0000,,,,,,-0.241246914,-0.692024553,-0.780922037,,-0.23672365,-0.605353236,-0.662999301
-0.215652,-0.571198,-0.820221,1.022514,217443.5548,2001-01-03 12:24:03.555 +0000,,,,,,-0.215756706,-0.673505623,-0.744374188,,-0.21249932,-0.592722333,-0.639890856
-0.202347,-0.561172,-0.830933,1.022892,217443.545,2001-01-03 12:24:03.545 +0000,,,,,,-0.201806513,-0.656175951,-0.717914221,,-0.199131986,-0.580704593,-0.622648025
-0.193939,-0.561066,-0.851318,1.037858,217443.5352,2001-01-03 12:24:03.535 +0000,,,,,,-0.190215146,-0.642592154,-0.697317699,,-0.187969588,-0.571149956,-0.608923493
-0.185776,-0.559784,-0.8582,1.041335,217443.5254,2001-01-03 12:24:03.525 +0000,,,,,,-0.181310436,-0.637510981,-0.687259115,,-0.179361958,-0.567545433,-0.602123756
-0.184998,-0.561813,-0.851074,1.036429,217443.5156,2001-01-03 12:24:03.516 +0000,,,,,,-0.181408883,-0.645058839,-0.694990147,,-0.17945727,-0.572893799,-0.607355728
-0.184494,-0.562637,-0.844177,1.031132,217443.5058,2001-01-03 12:24:03.506 +0000,,,,,,-0.181858402,-0.651123111,-0.701409216,,-0.179892433,-0.577164349,-0.611671121
-0.186096,-0.565521,-0.841263,1.030616,217443.496,2001-01-03 12:24:03.496 +0000,,,,,,-0.18358543,-0.656361157,-0.707690037,,-0.181563663,-0.580834046,-0.615868439
-0.190582,-0.56366,-0.826218,1.01817,217443.4862,2001-01-03 12:24:03.486 +0000,,,,,,-0.190548773,-0.66476103,-0.720158169,,-0.188291546,-0.586682156,-0.624127213
-0.193497,-0.565475,-0.810181,1.006775,217443.4764,2001-01-03 12:24:03.476 +0000,,,,,,-0.19584604,-0.678868275,-0.737692782,,-0.193398195,-0.596402369,-0.635577848
-0.189316,-0.559158,-0.816895,1.007877,217443.4666,2001-01-03 12:24:03.467 +0000,,,,,,-0.191240468,-0.666819183,-0.722660043,,-0.188958921,-0.588108184,-0.625772716
-0.182205,-0.557861,-0.814957,1.004272,217443.4568,2001-01-03 12:24:03.457 +0000,,,,,,-0.184491759,-0.668035413,-0.720114643,,-0.1824403,-0.588949599,-0.624098551
-0.170609,-0.554489,-0.818558,1.003296,217443.447,2001-01-03 12:24:03.447 +0000,,,,,,-0.172561779,-0.663146408,-0.708737364,,-0.170878922,-0.58556154,-0.616565929
-0.160233,-0.546982,-0.829819,1.006709,217443.4372,2001-01-03 12:24:03.437 +0000,,,,,,-0.161220364,-0.647203053,-0.686858643,,-0.159844938,-0.574406487,-0.601851705
-0.163086,-0.542465,-0.825592,1.001233,217443.4274,2001-01-03 12:24:03.427 +0000,,,,,,-0.165089937,-0.644605503,-0.68611342,,-0.163614171,-0.572573603,-0.601345186
-0.168427,-0.538681,-0.825729,1.000187,217443.4176,2001-01-03 12:24:03.418 +0000,,,,,,-0.170835188,-0.639208492,-0.683514564,,-0.169201774,-0.568751477,-0.599576018
-0.169815,-0.538162,-0.820709,0.996002,217443.4078,2001-01-03 12:24:03.408 +0000,,,,,,-0.17303022,-0.642126591,-0.687598883,,-0.171333781,-0.570820383,-0.602354489
-0.167862,-0.53862,-0.804245,0.982395,217443.398,2001-01-03 12:24:03.398 +0000,,,,,,-0.17342064,-0.655593374,-0.701491723,,-0.171712827,-0.580297249,-0.61172642
-0.160797,-0.537766,-0.800262,0.97748,217443.3882,2001-01-03 12:24:03.388 +0000,,,,,,-0.166773556,-0.658819735,-0.701384447,,-0.165252676,-0.58255042,-0.611654519
-0.141129,-0.539001,-0.797577,0.972918,217443.3784,2001-01-03 12:24:03.378 +0000,,,,,,-0.146608156,-0.665460483,-0.698579516,,-0.145571101,-0.587167088,-0.609771983
-0.12648,-0.540573,-0.80513,0.977983,217443.3686,2001-01-03 12:24:03.369 +0000,,,,,,-0.130422703,-0.663276506,-0.689543761,,-0.12969066,-0.585651895,-0.603673828
-0.124573,-0.539444,-0.813614,0.984117,217443.3589,2001-01-03 12:24:03.359 +0000,,,,,,-0.127610045,-0.655384474,-0.680471223,,-0.126924054,-0.580151131,-0.597498813
-0.126602,-0.535629,-0.82547,0.992133,217443.3491,2001-01-03 12:24:03.349 +0000,,,,,,-0.128657703,-0.641378131,-0.666756616,,-0.127954789,-0.570290255,-0.588064873
-0.123337,-0.531937,-0.833328,0.996295,217443.3393,2001-01-03 12:24:03.339 +0000,,,,,,-0.124755262,-0.631449813,-0.655262419,,-0.124114015,-0.563223945,-0.580065745
-0.121567,-0.533798,-0.848602,1.009874,217443.3294,2001-01-03 12:24:03.329 +0000,,,,,,-0.121260256,-0.622675344,-0.645138516,,-0.120671107,-0.556925906,-0.572950062
-0.119583,-0.535721,-0.847458,1.009694,217443.3196,2001-01-03 12:24:03.320 +0000,,,,,,-0.119274356,-0.625949442,-0.647708029,,-0.118713522,-0.559281769,-0.574762305
-0.117981,-0.544403,-0.842957,1.010381,217443.3098,2001-01-03 12:24:03.310 +0000,,,,,,-0.117573075,-0.639591241,-0.660817244,,-0.11703577,-0.569023155,-0.583942063
-0.116165,-0.552612,-0.843582,1.015138,217443.3,2001-01-03 12:24:03.300 +0000,,,,,,-0.11518941,-0.648953984,-0.669395017,,-0.114683961,-0.575639532,-0.589889084
-0.118622,-0.555542,-0.844208,1.017539,217443.2902,2001-01-03 12:24:03.290 +0000,,,,,,-0.117377698,-0.651661239,-0.672897223,,-0.116843052,-0.577542165,-0.592303671
-0.125565,-0.558655,-0.847504,1.022802,217443.2805,2001-01-03 12:24:03.280 +0000,,,,,,-0.123701349,-0.652059015,-0.675621981,,-0.123076119,-0.577821321,-0.594176838
-0.135452,-0.561478,-0.848114,1.02611,217443.2707,2001-01-03 12:24:03.271 +0000,,,,,,-0.13317069,-0.653746174,-0.681023198,,-0.132391727,-0.579004228,-0.597875996
-0.142776,-0.566101,-0.845795,1.027728,217443.2609,2001-01-03 12:24:03.261 +0000,,,,,,-0.140284268,-0.659975109,-0.69027148,,-0.139374734,-0.583355668,-0.604166872
-0.135773,-0.570663,-0.863831,1.044172,217443.2511,2001-01-03 12:24:03.251 +0000,,,,,,-0.131142763,-0.652606943,-0.679059139,,-0.130398611,-0.578205687,-0.596533009
-0.121002,-0.57901,-0.85672,1.041088,217443.2413,2001-01-03 12:24:03.241 +0000,,,,,,-0.117019613,-0.669203288,-0.690445466,,-0.11648982,-0.589756671,-0.604284701
-0.11795,-0.584213,-0.844818,1.033893,217443.2315,2001-01-03 12:24:03.231 +0000,,,,,,-0.114833111,-0.684882424,-0.705478417,,-0.114332313,-0.600507721,-0.614393299
-0.113632,-0.58815,-0.843338,1.034433,217443.2217,2001-01-03 12:24:03.222 +0000,,,,,,-0.110518382,-0.691161387,-0.710304079,,-0.110071683,-0.604769345,-0.61760803
-0.112106,-0.587708,-0.837265,1.029068,217443.2119,2001-01-03 12:24:03.212 +0000,,,,,,-0.109591587,-0.695729046,-0.714594119,,-0.109155979,-0.607853797,-0.62045367
-0.107025,-0.58255,-0.835464,1.024119,217443.2021,2001-01-03 12:24:03.202 +0000,,,,,,-0.10507987,-0.691625424,-0.708946922,,-0.104695656,-0.605083303,-0.616705405
-0.101089,-0.570084,-0.842087,1.021922,217443.1923,2001-01-03 12:24:03.192 +0000,,,,,,-0.099407994,-0.672163485,-0.687550495,,-0.099082474,-0.591798445,-0.602321634
-0.094803,-0.562836,-0.845917,1.020464,217443.1825,2001-01-03 12:24:03.182 +0000,,,,,,-0.093305342,-0.661216584,-0.674728579,,-0.093035979,-0.584219972,-0.593563179
-0.093781,-0.554382,-0.83934,1.010261,217443.1727,2001-01-03 12:24:03.173 +0000,,,,,,-0.093231111,-0.656412912,-0.669881329,,-0.092962388,-0.580870217,-0.590224839
-0.094406,-0.547165,-0.829041,0.997803,217443.1629,2001-01-03 12:24:03.163 +0000,,,,,,-0.095040204,-0.655759518,-0.669749169,,-0.09475559,-0.580413441,-0.590133608
-0.090347,-0.546494,-0.819061,0.988777,217443.1531,2001-01-03 12:24:03.153 +0000,,,,,,-0.091756346,-0.663197675,-0.676276604,,-0.091500133,-0.585597147,-0.594626162
-0.079468,-0.546875,-0.80751,0.978499,217443.1433,2001-01-03 12:24:03.143 +0000,,,,,,-0.081483372,-0.673980391,-0.684349049,,-0.08130375,-0.593048874,-0.60014456
-0.077698,-0.544174,-0.793304,0.96514,217443.1335,2001-01-03 12:24:03.134 +0000,,,,,,-0.080766603,-0.682692364,-0.692915873,,-0.080591667,-0.599015412,-0.605955677
-0.066696,-0.540512,-0.798904,0.966876,217443.1237,2001-01-03 12:24:03.124 +0000,,,,,,-0.069145631,-0.674221436,-0.681698178,,-0.069035748,-0.593214608,-0.598336968
-0.057877,-0.536652,-0.803131,0.967659,217443.1139,2001-01-03 12:24:03.114 +0000,,,,,,-0.059918613,-0.666471497,-0.672074599,,-0.05984706,-0.587867474,-0.591737218
-0.054581,-0.536102,-0.804199,0.96805,217443.1041,2001-01-03 12:24:03.104 +0000,,,,,,-0.056472262,-0.665098459,-0.670074579,,-0.056412344,-0.586916135,-0.590358218
-0.053818,-0.537689,-0.802048,0.967102,217443.0943,2001-01-03 12:24:03.094 +0000,,,,,,-0.055735082,-0.668890887,-0.67374477,,-0.055677478,-0.589540868,-0.592886834
-0.05603,-0.53598,-0.804901,0.968649,217443.0845,2001-01-03 12:24:03.085 +0000,,,,,,-0.057940503,-0.664288033,-0.669524153,,-0.057875796,-0.586354049,-0.589978255
-0.06131,-0.539795,-0.801559,0.968316,217443.0747,2001-01-03 12:24:03.075 +0000,,,,,,-0.063443456,-0.671470053,-0.677761266,,-0.063358539,-0.591320657,-0.595644201
-0.072815,-0.542389,-0.798416,0.967965,217443.0649,2001-01-03 12:24:03.065 +0000,,,,,,-0.075438586,-0.676523721,-0.685425683,,-0.075295967,-0.594795708,-0.600877427
-0.074341,-0.54277,-0.811081,0.978764,217443.0551,2001-01-03 12:24:03.055 +0000,,,,,,-0.076174029,-0.666399994,-0.675441093,,-0.076027207,-0.587817961,-0.594052631
-0.057739,-0.544373,-0.827652,0.992312,217443.0453,2001-01-03 12:24:03.045 +0000,,,,,,-0.058285072,-0.656137048,-0.661421085,,-0.058219205,-0.580677399,-0.58436225
-0.05014,-0.547791,-0.842346,1.00605,217443.0355,2001-01-03 12:24:03.036 +0000,,,,,,-0.049900509,-0.649166878,-0.653034385,,-0.049859153,-0.575789323,-0.578505399
-0.046188,-0.553284,-0.843521,1.009844,217443.0258,2001-01-03 12:24:03.026 +0000,,,,,,-0.045785689,-0.654940922,-0.65820357,,-0.045753735,-0.57984079,-0.582120629
-0.047424,-0.560898,-0.832581,1.00501,217443.016,2001-01-03 12:24:03.016 +0000,,,,,,-0.047240176,-0.67259558,-0.676089513,,-0.047205082,-0.592096012,-0.594497773
-0.05423,-0.57312,-0.821625,1.003232,217443.0062,2001-01-03 12:24:03.006 +0000,,,,,,-0.054134424,-0.696030041,-0.70066024,,-0.054081636,-0.60805659,-0.611168941
-0.060898,-0.582596,-0.800323,0.991788,217442.9964,2001-01-03 12:24:02.996 +0000,,,,,,-0.06151831,-0.725852794,-0.731917173,,-0.06144088,-0.627866946,-0.631827299
-0.068207,-0.59079,-0.787231,0.98662,217442.9866,2001-01-03 12:24:02.987 +0000,,,,,,-0.069297828,-0.747664844,-0.755450729,,-0.069187219,-0.642004933,-0.646980458
-0.057632,-0.591446,-0.796768,0.993966,217442.9768,2001-01-03 12:24:02.977 +0000,,,,,,-0.058079554,-0.740372149,-0.74582221,,-0.058014381,-0.637310755,-0.640821957
-0.053253,-0.589996,-0.810379,1.003816,217442.967,2001-01-03 12:24:02.967 +0000,,,,,,-0.053125402,-0.726482577,-0.731009109,,-0.053075508,-0.628279291,-0.631235742
-0.05809,-0.588364,-0.826569,1.016249,217442.9572,2001-01-03 12:24:02.957 +0000,,,,,,-0.057254776,-0.710063379,-0.715275674,,-0.057192336,-0.617448028,-0.620904693
-0.063385,-0.584045,-0.845459,1.029528,217442.9474,2001-01-03 12:24:02.947 +0000,,,,,,-0.061684088,-0.688869035,-0.694858582,,-0.061606032,-0.603216389,-0.607267007
-0.068863,-0.580765,-0.854721,1.035653,217442.9376,2001-01-03 12:24:02.938 +0000,,,,,,-0.066639797,-0.677284406,-0.684238943,,-0.066541413,-0.595317369,-0.600069568
-0.069229,-0.584869,-0.852631,1.036264,217442.9278,2001-01-03 12:24:02.928 +0000,,,,,,-0.066955888,-0.683707945,-0.690746585,,-0.066856099,-0.599707809,-0.604488584
-0.075287,-0.585159,-0.841019,1.027323,217442.918,2001-01-03 12:24:02.918 +0000,,,,,,-0.073482247,-0.69300263,-0.701508958,,-0.073350414,-0.606014289,-0.61173797
-0.078522,-0.583969,-0.829147,1.017188,217442.9082,2001-01-03 12:24:02.908 +0000,,,,,,-0.077426254,-0.701163752,-0.710639354,,-0.077272089,-0.611506579,-0.617830837
-0.082779,-0.591736,-0.811417,1.007671,217442.8984,2001-01-03 12:24:02.898 +0000,,,,,,-0.082427412,-0.72549693,-0.736363666,,-0.082241491,-0.627633838,-0.634716581
-0.084763,-0.589325,-0.808746,1.00427,217442.8886,2001-01-03 12:24:02.889 +0000,,,,,,-0.084704826,-0.724720301,-0.736188562,,-0.08450311,-0.627124834,-0.634603032
-0.09053,-0.592102,-0.805435,1.003746,217442.8788,2001-01-03 12:24:02.879 +0000,,,,,,-0.090561235,-0.730533074,-0.743676217,,-0.090314871,-0.630925424,-0.639441588
-0.10672,-0.591827,-0.805374,1.005125,217442.869,2001-01-03 12:24:02.869 +0000,,,,,,-0.106779467,-0.728479606,-0.746699125,,-0.106376393,-0.629585198,-0.6413852
-0.116516,-0.585144,-0.808807,1.005057,217442.8592,2001-01-03 12:24:02.859 +0000,,,,,,-0.116716793,-0.716073361,-0.73766891,,-0.11619108,-0.621432198,-0.635562389
-0.117966,-0.579971,-0.812134,1.00491,217442.8494,2001-01-03 12:24:02.849 +0000,,,,,,-0.118206915,-0.706715631,-0.728754798,,-0.117660922,-0.615218894,-0.629764958
-0.114685,-0.569824,-0.82135,1.006215,217442.8396,2001-01-03 12:24:02.840 +0000,,,,,,-0.114724288,-0.687099457,-0.707676887,,-0.114224905,-0.602015309,-0.615859677
-0.111328,-0.559662,-0.818039,0.997398,217442.8298,2001-01-03 12:24:02.830 +0000,,,,,,-0.112320276,-0.677901898,-0.697555088,,-0.111851481,-0.595740561,-0.609083199
-0.10524,-0.554306,-0.807617,0.985178,217442.82,2001-01-03 12:24:02.820 +0000,,,,,,-0.107438087,-0.680593524,-0.6986083,,-0.107027543,-0.597582402,-0.609791327
-0.099899,-0.553452,-0.794968,0.973787,217442.8102,2001-01-03 12:24:02.810 +0000,,,,,,-0.103132171,-0.69076135,-0.707444454,,-0.102768841,-0.60449858,-0.615704788
-0.092072,-0.549042,-0.786743,0.963789,217442.8004,2001-01-03 12:24:02.800 +0000,,,,,,-0.095970227,-0.693136619,-0.707611654,,-0.095677206,-0.606104801,-0.61581621
-0.081406,-0.546051,-0.783524,0.958492,217442.7906,2001-01-03 12:24:02.791 +0000,,,,,,-0.085239242,-0.693185449,-0.704618761,,-0.085033696,-0.606137783,-0.613819082
-0.075653,-0.545242,-0.793106,0.965417,217442.7808,2001-01-03 12:24:02.781 +0000,,,,,,-0.078604774,-0.684370366,-0.694062903,,-0.07844348,-0.600159078,-0.606730212
-0.067383,-0.541519,-0.804977,0.972508,217442.7711,2001-01-03 12:24:02.771 +0000,,,,,,-0.069454802,-0.670369083,-0.677901656,,-0.069343442,-0.590561437,-0.595740394
-0.064804,-0.540527,-0.821365,0.985399,217442.7613,2001-01-03 12:24:02.761 +0000,,,,,,-0.065906958,-0.656045065,-0.662796478,,-0.065811779,-0.580613096,-0.585318454
-0.064651,-0.547775,-0.81723,0.985953,217442.7515,2001-01-03 12:24:02.751 +0000,,,,,,-0.06571356,-0.668194892,-0.674934858,,-0.065619214,-0.58905986,-0.593704913
-0.069977,-0.557861,-0.811493,0.987232,217442.7417,2001-01-03 12:24:02.742 +0000,,,,,,-0.071060777,-0.684908386,-0.692837473,,-0.070941528,-0.600525393,-0.605902707
-0.070145,-0.561035,-0.81105,0.988678,217442.7319,2001-01-03 12:24:02.732 +0000,,,,,,-0.071127573,-0.689166443,-0.697124758,,-0.071007987,-0.603418056,-0.608793664
-0.073868,-0.570541,-0.804062,0.988681,217442.7221,2001-01-03 12:24:02.722 +0000,,,,,,-0.074923127,-0.706597874,-0.71549579,,-0.074783404,-0.615140356,-0.621050294
-0.068695,-0.57222,-0.807739,0.992269,217442.7123,2001-01-03 12:24:02.712 +0000,,,,,,-0.069396748,-0.705873771,-0.71350853,,-0.069285666,-0.614657224,-0.619734674
-0.061447,-0.580429,-0.811707,0.999771,217442.7025,2001-01-03 12:24:02.702 +0000,,,,,,-0.061577495,-0.71303192,-0.719067933,,-0.061499842,-0.619418778,-0.623408934
-0.062866,-0.589447,-0.802124,0.997398,217442.6927,2001-01-03 12:24:02.693 +0000,,,,,,-0.063155579,-0.732611098,-0.739025299,,-0.063071812,-0.632279011,-0.636440221
-0.06633,-0.598434,-0.799591,1.000934,217442.6829,2001-01-03 12:24:02.683 +0000,,,,,,-0.0664141,-0.745863197,-0.75300843,,-0.06631671,-0.640848294,-0.645423725
-0.074203,-0.604523,-0.805923,1.010181,217442.6731,2001-01-03 12:24:02.673 +0000,,,,,,-0.073654115,-0.746940869,-0.755729826,,-0.073521357,-0.641540388,-0.647158123
-0.083099,-0.606857,-0.805237,1.011725,217442.6633,2001-01-03 12:24:02.663 +0000,,,,,,-0.082414423,-0.74965645,-0.760670574,,-0.082228589,-0.643281201,-0.650295372
-0.088455,-0.609451,-0.801575,1.01083,217442.6535,2001-01-03 12:24:02.653 +0000,,,,,,-0.087844277,-0.755729371,-0.768283284,,-0.087619364,-0.647157833,-0.655100093
-0.09108,-0.608734,-0.814407,1.020839,217442.6437,2001-01-03 12:24:02.644 +0000,,,,,,-0.089578014,-0.742825807,-0.755776992,,-0.089339563,-0.638893792,-0.647188143
-0.078659,-0.602539,-0.827179,1.026385,217442.6339,2001-01-03 12:24:02.634 +0000,,,,,,-0.076863005,-0.725155075,-0.734607158,,-0.076712172,-0.627409832,-0.633576686
-0.084915,-0.601547,-0.825851,1.025232,217442.6241,2001-01-03 12:24:02.624 +0000,,,,,,-0.083110773,-0.724576413,-0.735617905,,-0.082920203,-0.627030488,-0.634232849
-0.095642,-0.599915,-0.840698,1.037217,217442.6143,2001-01-03 12:24:02.614 +0000,,,,,,-0.092604774,-0.70901809,-0.722603205,,-0.092341413,-0.616752767,-0.625735377
-0.107742,-0.593948,-0.848175,1.041049,217442.6045,2001-01-03 12:24:02.605 +0000,,,,,,-0.104052419,-0.694683545,-0.711694037,,-0.103679318,-0.607148955,-0.618531271
-0.109909,-0.595734,-0.85791,1.050233,217442.5948,2001-01-03 12:24:02.595 +0000,,,,,,-0.105229881,-0.68877217,-0.706120579,,-0.104844027,-0.603150694,-0.614821935
-0.107819,-0.600021,-0.851364,1.047125,217442.585,2001-01-03 12:24:02.585 +0000,,,,,,-0.103516906,-0.69919146,-0.716064044,,-0.103149511,-0.610183114,-0.621426038
-0.113968,-0.606262,-0.844742,1.046007,217442.5752,2001-01-03 12:24:02.575 +0000,,,,,,-0.109607791,-0.711245121,-0.730259797,,-0.10917199,-0.618233223,-0.630747217
-0.116882,-0.61412,-0.829315,1.038542,217442.5654,2001-01-03 12:24:02.565 +0000,,,,,,-0.113263987,-0.733267931,-0.753807425,,-0.112783337,-0.632706303,-0.645933411
-0.122818,-0.607071,-0.818359,1.026319,217442.5556,2001-01-03 12:24:02.556 +0000,,,,,,-0.120534606,-0.733599405,-0.756844139,,-0.119955909,-0.632921836,-0.647866987
-0.118301,-0.596558,-0.8116,1.014185,217442.5458,2001-01-03 12:24:02.546 +0000,,,,,,-0.117448134,-0.727353092,-0.74935287,,-0.116912531,-0.628848847,-0.643086817
-0.089264,-0.582047,-0.811096,1.002309,217442.536,2001-01-03 12:24:02.536 +0000,,,,,,-0.08941365,-0.7132989,-0.725995542,,-0.089176505,-0.61959575,-0.62796043
-0.080078,-0.566544,-0.819107,0.99916,217442.5262,2001-01-03 12:24:02.526 +0000,,,,,,-0.08040396,-0.688378778,-0.698535495,,-0.080231364,-0.602883832,-0.609742399
-0.069565,-0.554138,-0.823364,0.994906,217442.5164,2001-01-03 12:24:02.516 +0000,,,,,,-0.070092781,-0.670627706,-0.678299552,,-0.06997833,-0.590739851,-0.59601296
-0.061157,-0.540833,-0.821365,0.985333,217442.5066,2001-01-03 12:24:02.507 +0000,,,,,,-0.062187246,-0.656638677,-0.662652792,,-0.062107266,-0.581027981,-0.585218617
-0.046768,-0.53595,-0.823883,0.983978,217442.4968,2001-01-03 12:24:02.497 +0000,,,,,,-0.047583291,-0.649471569,-0.652989152,,-0.047547428,-0.57600365,-0.578473689
-0.041809,-0.535812,-0.824615,0.984293,217442.487,2001-01-03 12:24:02.487 +0000,,,,,,-0.042514551,-0.648938767,-0.651747406,,-0.042488963,-0.575628825,-0.577602645
-0.043411,-0.538666,-0.812317,0.975656,217442.4772,2001-01-03 12:24:02.477 +0000,,,,,,-0.044538278,-0.662177999,-0.665272808,,-0.044508864,-0.584888623,-0.587037003
-0.052505,-0.541626,-0.798843,0.966575,217442.4674,2001-01-03 12:24:02.467 +0000,,,,,,-0.054401036,-0.676553314,-0.681191368,,-0.054347465,-0.59481601,-0.597990873
