x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,X_gyro,Y_gyro,Z_gyro
-0.162718,0.012762,0.465806,0.493574,43929.46972,2001-01-01 12:12:09.470 +0000,,,,-0.40555,0.369654,1.400281
0.292756,-1.465656,-0.020753,1.494753,43929.44973,2001-01-01 12:12:09.450 +0000,,,,0.292756,-1.465656,-0.020753
0.65096,-4.736782,0.435055,4.801055,43929.42977,2001-01-01 12:12:09.430 +0000,,,,0.943716,-6.202438,0.414302
-0.29734,-4.269518,2.689422,5.05472,43929.40978,2001-01-01 12:12:09.410 +0000,,,,-0.29734,-4.269518,2.689422
-1.975626,2.293542,6.127575,6.834516,43929.38982,2001-01-01 12:12:09.390 +0000,,,,-2.272966,-1.975976,8.816997
-2.512061,5.750363,8.419337,10.500589,43929.36984,2001-01-01 12:12:09.370 +0000,,,,-2.512061,5.750363,8.419337
-1.654905,4.702454,9.576619,10.796454,43929.34985,2001-01-01 12:12:09.350 +0000,,,,-4.166966,10.452817,17.995956
-1.502125,0.752223,9.45589,9.603962,43929.32989,2001-01-01 12:12:09.330 +0000,,,,-1.502125,0.752223,9.45589
-1.797094,-0.647414,8.74287,8.949105,43929.3099,2001-01-01 12:12:09.310 +0000,,,,-3.299219,0.104809,18.19876
-1.02942,-0.296568,8.239555,8.308907,43929.28994,2001-01-01 12:12:09.290 +0000,,,,-1.02942,-0.296568,8.239555
-0.218069,-0.448997,7.963358,7.978987,43929.26995,2001-01-01 12:12:09.270 +0000,,,,-1.247489,-0.745565,16.202913
0.232145,-0.48801,7.565811,7.585087,43929.24999,2001-01-01 12:12:09.250 +0000,,,,0.232145,-0.48801,7.565811
0.308757,-1.064056,6.797498,6.8872,43929.23,2001-01-01 12:12:09.230 +0000,,,,0.540902,-1.552066,14.363309
0.442623,-1.450691,5.928616,6.119551,43929.21002,2001-01-01 12:12:09.210 +0000,,,,0.442623,-1.450691,5.928616
0.692104,-1.224359,5.199891,5.386737,43929.19006,2001-01-01 12:12:09.190 +0000,,,,1.134727,-2.67505,11.128507
0.953515,-0.960448,4.585477,4.78103,43929.17007,2001-01-01 12:12:09.170 +0000,,,,0.953515,-0.960448,4.585477
1.238015,-0.856289,3.980199,4.255337,43929.15011,2001-01-01 12:12:09.150 +0000,,,,2.19153,-1.816737,8.565676
1.403404,-0.719369,3.304576,3.661592,43929.13012,2001-01-01 12:12:09.130 +0000,,,,1.403404,-0.719369,3.304576
1.439439,-0.661055,2.756515,3.179206,43929.11013,2001-01-01 12:12:09.110 +0000,,,,2.842843,-1.380424,6.061091
1.451772,-0.770632,2.385054,2.896549,43929.09017,2001-01-01 12:12:09.090 +0000,,,,1.451772,-0.770632,2.385054
1.513032,-0.882257,2.032094,2.682732,43929.07018,2001-01-01 12:12:09.070 +0000,,,,2.964804,-1.652889,4.417148
1.375525,-0.860915,1.660335,2.321628,43929.05023,2001-01-01 12:12:09.050 +0000,,,,1.375525,-0.860915,1.660335
0.998251,-0.839769,1.280547,1.827982,43929.03024,2001-01-01 12:12:09.030 +0000,,,,2.373776,-1.700684,2.940882
0.497591,-0.76309,0.992736,1.347378,43929.01028,2001-01-01 12:12:09.010 +0000,,,,0.497591,-0.76309,0.992736
0.074444,-0.59161,0.678478,0.903258,43928.99029,2001-01-01 12:12:08.990 +0000,,,,0.572035,-1.3547,1.671214
-0.257387,-0.559019,0.176087,0.640122,43928.9703,2001-01-01 12:12:08.970 +0000,,,,-0.257387,-0.559019,0.176087
-0.607598,-0.284551,-0.297167,0.733794,43928.95034,2001-01-01 12:12:08.950 +0000,,,,-0.864985,-0.84357,-0.12108
-1.007761,0.155055,-0.7477,1.264389,43928.93035,2001-01-01 12:12:08.930 +0000,,,,-1.007761,0.155055,-0.7477
-1.244907,0.55972,-1.160709,1.791738,43928.91039,2001-01-01 12:12:08.910 +0000,,,,-2.252668,0.714775,-1.908409
-1.066774,0.66203,-1.62245,2.051495,43928.8904,2001-01-01 12:12:08.890 +0000,,,,-1.066774,0.66203,-1.62245
-1.047492,1.038979,-2.118064,2.581262,43928.87046,2001-01-01 12:12:08.870 +0000,,,,-2.114266,1.701009,-3.740514
-1.34125,1.54359,-2.590495,3.300346,43928.85051,2001-01-01 12:12:08.851 +0000,,,,-1.34125,1.54359,-2.590495
-1.246121,1.332771,-3.002793,3.513668,43928.83052,2001-01-01 12:12:08.831 +0000,,,,-2.587371,2.876361,-5.593288
-0.789261,1.252814,-3.588242,3.881747,43928.81056,2001-01-01 12:12:08.811 +0000,,,,-0.789261,1.252814,-3.588242
-0.480133,1.511546,-4.157444,4.449678,43928.79057,2001-01-01 12:12:08.791 +0000,,,,-1.269394,2.76436,-7.745686
-0.204167,1.255911,-4.652812,4.823656,43928.77061,2001-01-01 12:12:08.771 +0000,,,,-0.204167,1.255911,-4.652812
-0.189332,1.125981,-5.070147,5.197121,43928.75062,2001-01-01 12:12:08.751 +0000,,,,-0.393499,2.381892,-9.722959
-0.335043,1.217795,-5.373768,5.520205,43928.73063,2001-01-01 12:12:08.731 +0000,,,,-0.335043,1.217795,-5.373768
-0.528551,1.565107,-5.730764,5.964108,43928.71067,2001-01-01 12:12:08.711 +0000,,,,-0.863594,2.782902,-11.104532
-0.375126,1.265161,-6.017411,6.160405,43928.69068,2001-01-01 12:12:08.691 +0000,,,,-0.375126,1.265161,-6.017411
0.292327,0.617373,-6.253698,6.290893,43928.67073,2001-01-01 12:12:08.671 +0000,,,,-0.082799,1.882534,-12.271109
0.740743,0.722017,-6.286217,6.370756,43928.65074,2001-01-01 12:12:08.651 +0000,,,,0.740743,0.722017,-6.286217
0.565527,1.772115,-6.340473,6.607708,43928.63075,2001-01-01 12:12:08.631 +0000,,,,1.30627,2.494132,-12.62669
0.396839,1.648166,-6.015379,6.249697,43928.61079,2001-01-01 12:12:08.611 +0000,,,,0.396839,1.648166,-6.015379
0.482696,0.757676,-5.581769,5.653602,43928.5908,2001-01-01 12:12:08.591 +0000,,,,0.879535,2.405842,-11.597148
0.788674,0.337919,-5.260148,5.329667,43928.57084,2001-01-01 12:12:08.571 +0000,,,,0.788674,0.337919,-5.260148
0.92532,0.324552,-5.10746,5.200741,43928.55085,2001-01-01 12:12:08.551 +0000,,,,1.713994,0.662471,-10.367608
0.835661,0.445122,-5.003679,5.092472,43928.53089,2001-01-01 12:12:08.531 +0000,,,,0.835661,0.445122,-5.003679
0.581002,0.20552,-4.468354,4.510653,43928.51091,2001-01-01 12:12:08.511 +0000,,,,1.416663,0.650642,-9.472033
0.469157,0.164489,-3.375911,3.412322,43928.49092,2001-01-01 12:12:08.491 +0000,,,,0.469157,0.164489,-3.375911
0.471441,0.373349,-2.497079,2.568473,43928.47096,2001-01-01 12:12:08.471 +0000,,,,0.940598,0.537838,-5.87299
0.474382,0.386043,-2.107088,2.194057,43928.45097,2001-01-01 12:12:08.451 +0000,,,,0.474382,0.386043,-2.107088
0.365419,0.242985,-1.77299,1.82649,43928.43101,2001-01-01 12:12:08.431 +0000,,,,0.839801,0.629028,-3.880078
0.283487,0.288854,-1.297112,1.358787,43928.41102,2001-01-01 12:12:08.411 +0000,,,,0.283487,0.288854,-1.297112
0.250386,0.289745,-0.930839,1.006532,43928.39103,2001-01-01 12:12:08.391 +0000,,,,0.533873,0.578599,-2.227951
0.110072,0.092183,-0.65771,0.673198,43928.37107,2001-01-01 12:12:08.371 +0000,,,,0.110072,0.092183,-0.65771
0.109207,-0.103078,-0.356934,0.387238,43928.35108,2001-01-01 12:12:08.351 +0000,,,,0.219279,-0.010895,-1.014644
0.20688,-0.064572,-0.323256,0.389182,43928.33113,2001-01-01 12:12:08.331 +0000,,,,0.20688,-0.064572,-0.323256
0.247926,-0.135383,-0.536488,0.606313,43928.31114,2001-01-01 12:12:08.311 +0000,,,,0.454806,-0.199955,-0.859744
0.366016,-0.627717,-0.642273,0.969799,43928.29118,2001-01-01 12:12:08.291 +0000,,,,0.366016,-0.627717,-0.642273
0.354938,-0.858874,-0.208972,0.952531,43928.27119,2001-01-01 12:12:08.271 +0000,,,,0.720954,-1.486591,-0.851245
-0.026342,-0.384292,0.970006,1.043689,43928.2512,2001-01-01 12:12:08.251 +0000,,,,-0.026342,-0.384292,0.970006
-0.312505,0.62759,1.855394,1.983435,43928.23124,2001-01-01 12:12:08.231 +0000,,,,-0.338847,0.243298,2.8254
-0.24087,0.280516,1.916657,1.951994,43928.21125,2001-01-01 12:12:08.211 +0000,,,,-0.24087,0.280516,1.916657
-0.174933,-0.169362,1.764459,1.78118,43928.19129,2001-01-01 12:12:08.191 +0000,,,,-0.415803,0.111154,3.681116
-0.61575,-1.438584,1.275556,2.01884,43928.1713,2001-01-01 12:12:08.171 +0000,,,,-0.61575,-1.438584,1.275556
-1.350255,-3.749053,1.536527,4.270773,43928.15132,2001-01-01 12:12:08.151 +0000,,,,-1.966005,-5.187637,2.812083
-1.952328,-2.73243,3.559871,4.893919,43928.13136,2001-01-01 12:12:08.131 +0000,,,,-1.952328,-2.73243,3.559871
-2.406998,0.235429,5.400465,5.91727,43928.11137,2001-01-01 12:12:08.111 +0000,,,,-4.359326,-2.497001,8.960336
-2.796308,1.146754,6.147592,6.850348,43928.09141,2001-01-01 12:12:08.091 +0000,,,,-2.796308,1.146754,6.147592
-2.791963,1.341997,6.692031,7.374232,43928.07142,2001-01-01 12:12:08.071 +0000,,,,-5.588271,2.488751,12.839623
-2.209459,0.909043,6.766592,7.17599,43928.05146,2001-01-01 12:12:08.051 +0000,,,,-2.209459,0.909043,6.766592
-1.975663,0.544122,6.459294,6.776562,43928.03147,2001-01-01 12:12:08.031 +0000,,,,-4.185122,1.453165,13.225886
-1.704631,0.024037,6.2873,6.51433,43928.01149,2001-01-01 12:12:08.011 +0000,,,,-1.704631,0.024037,6.2873
-1.30824,-0.379456,6.269702,6.415968,43927.99153,2001-01-01 12:12:07.992 +0000,,,,-3.012871,-0.355419,12.557002
-0.975615,-0.368615,6.247342,6.333797,43927.97154,2001-01-01 12:12:07.972 +0000,,,,-0.975615,-0.368615,6.247342
-0.677209,-0.676526,6.141205,6.21536,43927.95158,2001-01-01 12:12:07.952 +0000,,,,-1.652824,-1.045141,12.388547
-0.227904,-1.197215,6.101843,6.222359,43927.93159,2001-01-01 12:12:07.932 +0000,,,,-0.227904,-1.197215,6.101843
0.169669,-1.167161,6.075595,6.189015,43927.9116,2001-01-01 12:12:07.912 +0000,,,,-0.058235,-2.364376,12.177438
0.516842,-1.182559,5.779865,5.922196,43927.89164,2001-01-01 12:12:07.892 +0000,,,,0.516842,-1.182559,5.779865
0.833992,-1.73277,5.048365,5.402224,43927.87165,2001-01-01 12:12:07.872 +0000,,,,1.350834,-2.915329,10.82823
1.082036,-2.210191,4.051211,4.740048,43927.85171,2001-01-01 12:12:07.852 +0000,,,,1.082036,-2.210191,4.051211
1.129437,-1.610573,3.130982,3.697651,43927.83172,2001-01-01 12:12:07.832 +0000,,,,2.211473,-3.820764,7.182193
1.010106,-0.954093,2.421038,2.791422,43927.81176,2001-01-01 12:12:07.812 +0000,,,,1.010106,-0.954093,2.421038
0.89557,-1.070573,1.882053,2.343138,43927.79178,2001-01-01 12:12:07.792 +0000,,,,1.905676,-2.024666,4.303091
0.694874,-1.178237,1.485642,2.019462,43927.77179,2001-01-01 12:12:07.772 +0000,,,,0.694874,-1.178237,1.485642
0.304937,-0.983414,1.12453,1.524682,43927.75183,2001-01-01 12:12:07.752 +0000,,,,0.999811,-2.161651,2.610172
-0.024605,-0.653376,0.715375,0.969158,43927.73184,2001-01-01 12:12:07.732 +0000,,,,-0.024605,-0.653376,0.715375
-0.275491,-0.341709,0.178579,0.473868,43927.71188,2001-01-01 12:12:07.712 +0000,,,,-0.300096,-0.995085,0.893954
-0.575429,0.068187,-0.2541,0.632721,43927.69189,2001-01-01 12:12:07.692 +0000,,,,-0.575429,0.068187,-0.2541
-0.893609,0.693323,-0.659707,1.309369,43927.6719,2001-01-01 12:12:07.672 +0000,,,,-1.469038,0.76151,-0.913807
-0.625469,0.804623,-1.386924,1.7211,43927.65194,2001-01-01 12:12:07.652 +0000,,,,-0.625469,0.804623,-1.386924
-0.107729,0.725449,-2.529726,2.633894,43927.63196,2001-01-01 12:12:07.632 +0000,,,,-0.733198,1.530072,-3.91665
0.000432,1.521792,-3.608219,3.916005,43927.612,2001-01-01 12:12:07.612 +0000,,,,0.000432,1.521792,-3.608219
-0.074003,1.604938,-4.41781,4.700888,43927.59201,2001-01-01 12:12:07.592 +0000,,,,-0.073571,3.12673,-8.026029
0.019676,1.478886,-5.011996,5.225666,43927.57205,2001-01-01 12:12:07.572 +0000,,,,0.019676,1.478886,-5.011996
0.30252,1.583735,-5.340542,5.578631,43927.55206,2001-01-01 12:12:07.552 +0000,,,,0.322196,3.062621,-10.352538
0.553443,1.444013,-5.482718,5.696636,43927.53207,2001-01-01 12:12:07.532 +0000,,,,0.553443,1.444013,-5.482718
0.67576,0.991477,-5.435784,5.566636,43927.51211,2001-01-01 12:12:07.512 +0000,,,,1.229203,2.43549,-10.918502
0.604192,1.074861,-5.297588,5.439192,43927.49212,2001-01-01 12:12:07.492 +0000,,,,0.604192,1.074861,-5.297588
0.340535,1.5669,-5.267581,5.506228,43927.47217,2001-01-01 12:12:07.472 +0000,,,,0.944727,2.641761,-10.565169
0.309509,1.351279,-5.432823,5.606899,43927.45218,2001-01-01 12:12:07.452 +0000,,,,0.309509,1.351279,-5.432823
0.437165,0.360516,-5.49338,5.522527,43927.43219,2001-01-01 12:12:07.432 +0000,,,,0.746674,1.711795,-10.926203
0.359293,0.632925,-5.164475,5.215505,43927.41223,2001-01-01 12:12:07.412 +0000,,,,0.359293,0.632925,-5.164475
0.320256,1.558664,-4.720618,4.981589,43927.39224,2001-01-01 12:12:07.392 +0000,,,,0.679549,2.191589,-9.885093
0.347158,1.648327,-4.656569,4.951882,43927.37228,2001-01-01 12:12:07.372 +0000,,,,0.347158,1.648327,-4.656569
0.386992,0.567307,-4.574292,4.625554,43927.35229,2001-01-01 12:12:07.352 +0000,,,,0.73415,2.215634,-9.230861
0.3149,0.389199,-3.782529,3.815516,43927.3323,2001-01-01 12:12:07.332 +0000,,,,0.3149,0.389199,-3.782529
0.051543,1.39924,-2.787994,3.119846,43927.31234,2001-01-01 12:12:07.312 +0000,,,,0.366443,1.788439,-6.570523
-0.034736,1.655028,-2.287071,2.8233,43927.29236,2001-01-01 12:12:07.292 +0000,,,,-0.034736,1.655028,-2.287071
0.010962,1.170937,-2.056786,2.366766,43927.2724,2001-01-01 12:12:07.272 +0000,,,,-0.023774,2.825965,-4.343857
-0.041523,1.005598,-1.703014,1.978183,43927.25241,2001-01-01 12:12:07.252 +0000,,,,-0.041523,1.005598,-1.703014
-0.122018,1.107662,-1.33413,1.738305,43927.23245,2001-01-01 12:12:07.232 +0000,,,,-0.163541,2.11326,-3.037144
0.032021,0.864079,-1.233057,1.506017,43927.21246,2001-01-01 12:12:07.212 +0000,,,,0.032021,0.864079,-1.233057
0.156227,0.434417,-0.985293,1.088085,43927.19247,2001-01-01 12:12:07.192 +0000,,,,0.188248,1.298496,-2.21835
0.028713,0.551826,-0.429779,0.700033,43927.17251,2001-01-01 12:12:07.173 +0000,,,,0.028713,0.551826,-0.429779
-0.048598,0.854215,-0.040048,0.856533,43927.15252,2001-01-01 12:12:07.153 +0000,,,,-0.019885,1.406041,-0.469827
0.13176,0.500393,-0.153268,0.539671,43927.13257,2001-01-01 12:12:07.133 +0000,,,,0.13176,0.500393,-0.153268
0.236879,0.00449,-0.404448,0.468732,43927.11258,2001-01-01 12:12:07.113 +0000,,,,0.368639,0.504883,-0.557716
0.125321,0.020652,-0.298393,0.3243,43927.09259,2001-01-01 12:12:07.093 +0000,,,,0.125321,0.020652,-0.298393
-0.081169,0.566325,0.289616,0.641241,43927.07263,2001-01-01 12:12:07.073 +0000,,,,0.044152,0.586977,-0.008777
-0.061125,0.798292,1.031736,1.305943,43927.05264,2001-01-01 12:12:07.053 +0000,,,,-0.061125,0.798292,1.031736
0.111041,0.233201,1.20967,1.236937,43927.03268,2001-01-01 12:12:07.033 +0000,,,,0.049916,1.031493,2.241406
0.110154,-0.590745,0.587893,0.840673,43927.01269,2001-01-01 12:12:07.013 +0000,,,,0.110154,-0.590745,0.587893
-0.080886,-0.772676,-0.11705,0.785667,43926.99273,2001-01-01 12:12:06.993 +0000,,,,0.029268,-1.363421,0.470843
-0.225834,-0.822308,0.100082,0.858608,43926.97275,2001-01-01 12:12:06.973 +0000,,,,-0.225834,-0.822308,0.100082
-0.353905,-1.245543,1.715956,2.149682,43926.95276,2001-01-01 12:12:06.953 +0000,,,,-0.579739,-2.067851,1.816038
-0.167111,-0.988115,4.499988,4.610226,43926.9328,2001-01-01 12:12:06.933 +0000,,,,-0.167111,-0.988115,4.499988
-0.193307,-0.141409,5.712406,5.717425,43926.91281,2001-01-01 12:12:06.913 +0000,,,,-0.360418,-1.129524,10.212394
-0.342085,-0.328198,5.609333,5.629329,43926.89285,2001-01-01 12:12:06.893 +0000,,,,-0.342085,-0.328198,5.609333
-0.3509,-0.624705,5.894303,5.937693,43926.87286,2001-01-01 12:12:06.873 +0000,,,,-0.692985,-0.952903,11.503636
-0.039333,-0.85745,6.023122,6.083977,43926.85289,2001-01-01 12:12:06.853 +0000,,,,-0.039333,-0.85745,6.023122
0.037956,-1.441393,5.504866,5.690572,43926.83293,2001-01-01 12:12:06.833 +0000,,,,-0.001377,-2.298843,11.527988
-0.03382,-1.845391,4.9958,5.325846,43926.81294,2001-01-01 12:12:06.813 +0000,,,,-0.03382,-1.845391,4.9958
-0.096806,-2.132719,4.70659,5.168157,43926.79299,2001-01-01 12:12:06.793 +0000,,,,-0.130626,-3.97811,9.70239
-0.22162,-1.933954,4.566301,4.963909,43926.773,2001-01-01 12:12:06.773 +0000,,,,-0.22162,-1.933954,4.566301
-0.150003,-1.69584,4.34175,4.6636,43926.75304,2001-01-01 12:12:06.753 +0000,,,,-0.371623,-3.629794,8.908051
0.115216,-1.553554,4.079231,4.36657,43926.73305,2001-01-01 12:12:06.733 +0000,,,,0.115216,-1.553554,4.079231
0.376611,-1.452918,3.776196,4.063553,43926.71306,2001-01-01 12:12:06.713 +0000,,,,0.491827,-3.006472,7.855427
0.578805,-1.431202,3.454811,3.784055,43926.6931,2001-01-01 12:12:06.693 +0000,,,,0.578805,-1.431202,3.454811
0.740752,-1.246514,3.139123,3.457832,43926.67311,2001-01-01 12:12:06.673 +0000,,,,1.319557,-2.677716,6.593934
0.831025,-1.10155,2.720482,3.050416,43926.65315,2001-01-01 12:12:06.653 +0000,,,,0.831025,-1.10155,2.720482
0.843838,-1.00463,2.282216,2.632461,43926.63317,2001-01-01 12:12:06.633 +0000,,,,1.674863,-2.10618,5.002698
0.792458,-0.991644,1.951664,2.328162,43926.61318,2001-01-01 12:12:06.613 +0000,,,,0.792458,-0.991644,1.951664
0.598935,-0.819747,1.737257,2.012156,43926.59322,2001-01-01 12:12:06.593 +0000,,,,1.391393,-1.811391,3.688921
0.293329,-0.530468,1.636106,1.744786,43926.57323,2001-01-01 12:12:06.573 +0000,,,,0.293329,-0.530468,1.636106
0.019936,-0.505373,1.527341,1.608904,43926.55327,2001-01-01 12:12:06.553 +0000,,,,0.313265,-1.035841,3.163447
-0.162691,-0.388851,1.317433,1.383222,43926.53328,2001-01-01 12:12:06.533 +0000,,,,-0.162691,-0.388851,1.317433
-0.232713,-0.252335,0.975734,1.034353,43926.51329,2001-01-01 12:12:06.513 +0000,,,,-0.395404,-0.641186,2.293167
-0.362577,0.024538,0.547769,0.657355,43926.49333,2001-01-01 12:12:06.493 +0000,,,,-0.362577,0.024538,0.547769
-0.562076,0.253222,0.039327,0.617735,43926.47334,2001-01-01 12:12:06.473 +0000,,,,-0.924653,0.27776,0.587096
-0.684187,0.609716,-0.500995,1.044443,43926.45339,2001-01-01 12:12:06.453 +0000,,,,-0.684187,0.609716,-0.500995
-0.712652,0.953582,-1.006459,1.558894,43926.4334,2001-01-01 12:12:06.433 +0000,,,,-1.396839,1.563298,-1.507454
-0.701105,1.001235,-1.550382,1.974261,43926.41344,2001-01-01 12:12:06.413 +0000,,,,-0.701105,1.001235,-1.550382
-0.572096,1.083522,-2.337227,2.638929,43926.39345,2001-01-01 12:12:06.393 +0000,,,,-1.273201,2.084757,-3.887609
-0.41555,1.147383,-3.258469,3.479482,43926.37346,2001-01-01 12:12:06.373 +0000,,,,-0.41555,1.147383,-3.258469
-0.253678,1.061345,-4.059594,4.203702,43926.3535,2001-01-01 12:12:06.354 +0000,,,,-0.669228,2.208728,-7.318063
-0.141179,0.852088,-4.704715,4.783339,43926.33351,2001-01-01 12:12:06.334 +0000,,,,-0.141179,0.852088,-4.704715
-0.039032,0.762658,-5.139735,5.196157,43926.31355,2001-01-01 12:12:06.314 +0000,,,,-0.180211,1.614746,-9.84445
0.209438,0.789539,-5.539892,5.599789,43926.29357,2001-01-01 12:12:06.294 +0000,,,,0.209438,0.789539,-5.539892
0.646972,0.567608,-5.809874,5.873278,43926.27358,2001-01-01 12:12:06.274 +0000,,,,0.85641,1.357147,-11.349766
0.773132,0.564966,-6.051568,6.126858,43926.25362,2001-01-01 12:12:06.254 +0000,,,,0.773132,0.564966,-6.051568
0.600287,0.7569,-6.353507,6.426531,43926.23363,2001-01-01 12:12:06.234 +0000,,,,1.373419,1.321866,-12.405075
0.506413,0.778573,-6.178964,6.248378,43926.21367,2001-01-01 12:12:06.214 +0000,,,,0.506413,0.778573,-6.178964
0.746503,0.908437,-5.43615,5.561857,43926.19368,2001-01-01 12:12:06.194 +0000,,,,1.252916,1.68701,-11.615114
1.065308,0.843595,-5.047022,5.226754,43926.17372,2001-01-01 12:12:06.174 +0000,,,,1.065308,0.843595,-5.047022
1.263515,0.298086,-5.140367,5.301764,43926.15373,2001-01-01 12:12:06.154 +0000,,,,2.328823,1.141681,-10.187389
1.211866,-0.142784,-5.063654,5.208608,43926.13375,2001-01-01 12:12:06.134 +0000,,,,1.211866,-0.142784,-5.063654
1.102236,0.19738,-4.46802,4.606201,43926.11379,2001-01-01 12:12:06.114 +0000,,,,2.314102,0.054596,-9.531674
1.107708,0.263339,-3.65182,3.8252,43926.0938,2001-01-01 12:12:06.094 +0000,,,,1.107708,0.263339,-3.65182
1.086236,0.004867,-3.062514,3.249449,43926.07384,2001-01-01 12:12:06.074 +0000,,,,2.193944,0.268206,-6.714334
1.067735,-0.150826,-2.695716,2.903393,43926.05385,2001-01-01 12:12:06.054 +0000,,,,1.067735,-0.150826,-2.695716
1.001858,-0.487536,-2.2828,2.540195,43926.03386,2001-01-01 12:12:06.034 +0000,,,,2.069593,-0.638362,-4.978516
0.880337,-0.403531,-1.454685,1.747552,43926.0139,2001-01-01 12:12:06.014 +0000,,,,0.880337,-0.403531,-1.454685
0.683279,0.200071,-0.707561,1.003763,43925.99391,2001-01-01 12:12:05.994 +0000,,,,1.563616,-0.20346,-2.162246
0.525702,0.354315,-0.323311,0.71164,43925.97396,2001-01-01 12:12:05.974 +0000,,,,0.525702,0.354315,-0.323311
0.566179,0.008829,-0.043218,0.567895,43925.95397,2001-01-01 12:12:05.954 +0000,,,,1.091881,0.363144,-0.366529
0.583241,0.044812,0.283764,0.650154,43925.93401,2001-01-01 12:12:05.934 +0000,,,,0.583241,0.044812,0.283764
0.379016,0.49492,0.568592,0.843739,43925.91402,2001-01-01 12:12:05.914 +0000,,,,0.962257,0.539732,0.852356
0.155328,0.37199,0.464839,0.615288,43925.89403,2001-01-01 12:12:05.894 +0000,,,,0.155328,0.37199,0.464839
0.276201,-0.323504,0.0551,0.428926,43925.87407,2001-01-01 12:12:05.874 +0000,,,,0.431529,0.048486,0.519939
0.575779,-0.98319,-0.145171,1.14859,43925.85413,2001-01-01 12:12:05.854 +0000,,,,0.575779,-0.98319,-0.145171
0.161653,-0.74864,0.478613,0.903142,43925.83417,2001-01-01 12:12:05.834 +0000,,,,0.737432,-1.73183,0.333442
-0.856857,0.26258,1.740519,1.957692,43925.81419,2001-01-01 12:12:05.814 +0000,,,,-0.856857,0.26258,1.740519
-1.52181,0.99554,2.382625,2.997316,43925.7942,2001-01-01 12:12:05.794 +0000,,,,-2.378667,1.25812,4.123144
-0.915663,0.398969,2.198142,2.414424,43925.77424,2001-01-01 12:12:05.774 +0000,,,,-0.915663,0.398969,2.198142
0.733835,-2.357322,1.971008,3.15917,43925.75425,2001-01-01 12:12:05.754 +0000,,,,-0.181828,-1.958353,4.16915
-0.524101,-3.643324,2.680847,4.553618,43925.73429,2001-01-01 12:12:05.734 +0000,,,,-0.524101,-3.643324,2.680847
-2.584517,-0.741247,4.672128,5.390544,43925.7143,2001-01-01 12:12:05.714 +0000,,,,-3.108618,-4.384571,7.352975
-2.460219,1.302693,5.786143,6.420991,43925.69434,2001-01-01 12:12:05.694 +0000,,,,-2.460219,1.302693,5.786143
-0.710301,-0.340572,5.881488,5.934006,43925.67435,2001-01-01 12:12:05.674 +0000,,,,-3.17052,0.962121,11.667631
-1.052263,-1.684203,5.853983,6.181659,43925.65437,2001-01-01 12:12:05.654 +0000,,,,-1.052263,-1.684203,5.853983
-1.952058,-0.643396,6.131443,6.466767,43925.63441,2001-01-01 12:12:05.634 +0000,,,,-3.004321,-2.327599,11.985426
-1.806314,-0.298885,6.259711,6.521969,43925.61442,2001-01-01 12:12:05.614 +0000,,,,-1.806314,-0.298885,6.259711
-1.103434,-0.790642,6.213434,6.359988,43925.59446,2001-01-01 12:12:05.594 +0000,,,,-2.909748,-1.089527,12.473145
-0.574504,-0.98688,5.967505,6.07578,43925.57447,2001-01-01 12:12:05.574 +0000,,,,-0.574504,-0.98688,5.967505
-0.258167,-0.760994,5.466826,5.525573,43925.55448,2001-01-01 12:12:05.554 +0000,,,,-0.832671,-1.747874,11.434331
0.178434,-0.9992,4.651941,4.761386,43925.53452,2001-01-01 12:12:05.535 +0000,,,,0.178434,-0.9992,4.651941
0.535679,-1.430583,3.715235,4.017025,43925.51453,2001-01-01 12:12:05.515 +0000,,,,0.714113,-2.429783,8.367176
0.688827,-0.949612,3.030046,3.249219,43925.49458,2001-01-01 12:12:05.495 +0000,,,,0.688827,-0.949612,3.030046
0.762251,-0.287162,2.521199,2.649515,43925.47459,2001-01-01 12:12:05.475 +0000,,,,1.451078,-1.236774,5.551245
0.68531,-0.146625,2.085414,2.200023,43925.4546,2001-01-01 12:12:05.455 +0000,,,,0.68531,-0.146625,2.085414
0.546365,-0.178732,1.640063,1.737891,43925.43464,2001-01-01 12:12:05.435 +0000,,,,1.231675,-0.325357,3.725477
0.414992,0.085568,1.296534,1.364017,43925.41465,2001-01-01 12:12:05.415 +0000,,,,0.414992,0.085568,1.296534
0.403807,0.2029,0.933915,1.037509,43925.39469,2001-01-01 12:12:05.395 +0000,,,,0.818799,0.288468,2.230449
0.492872,0.043414,0.603711,0.780561,43925.3747,2001-01-01 12:12:05.375 +0000,,,,0.492872,0.043414,0.603711
0.516172,-0.222567,0.305408,0.639722,43925.35474,2001-01-01 12:12:05.355 +0000,,,,1.009044,-0.179153,0.909119
0.304685,-0.153256,-0.03172,0.34253,43925.33475,2001-01-01 12:12:05.335 +0000,,,,0.304685,-0.153256,-0.03172
-0.087797,0.14212,-0.225366,0.280528,43925.31477,2001-01-01 12:12:05.315 +0000,,,,0.216888,-0.011136,-0.257086
-0.495292,0.524083,-0.294333,0.778851,43925.29481,2001-01-01 12:12:05.295 +0000,,,,-0.495292,0.524083,-0.294333
-0.657114,0.702497,-0.467941,1.069706,43925.27482,2001-01-01 12:12:05.275 +0000,,,,-1.152406,1.22658,-0.762274
