x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,X-accel,Y-accel,Z-accel
-1.234726,-0.601273,-0.666565,1.52656,43924.87182,2001-01-01 12:12:04.872 +0000,,,,-53.98166327,-23.19579089,-25.89001736
-1.207794,-0.431747,-0.780869,1.501642,43924.85223,2001-01-01 12:12:04.852 +0000,,,,-53.5442144,-16.70933879,-31.33293296
-0.869034,-0.346725,-0.773224,1.213801,43924.83264,2001-01-01 12:12:04.833 +0000,,,,-45.72198475,-16.59783691,-39.57047306
-0.593643,-0.518433,-0.676926,1.038948,43924.81304,2001-01-01 12:12:04.813 +0000,,,,-34.84709961,-29.93372256,-40.65851191
-0.518784,-0.612167,-0.717163,1.076201,43924.79345,2001-01-01 12:12:04.793 +0000,,,,-28.819464,-34.66814362,-41.78859367
-0.451889,-0.564072,-0.787994,1.069259,43924.77386,2001-01-01 12:12:04.774 +0000,,,,-25.00002979,-31.83907493,-47.47251394
-0.312988,-0.48497,-0.889175,1.06009,43924.75424,2001-01-01 12:12:04.754 +0000,,,,-17.17233702,-27.22463401,-57.01083992
-0.271027,-0.39035,-0.854462,0.977719,43924.73464,2001-01-01 12:12:04.735 +0000,,,,-16.09336719,-23.53103051,-60.91910105
-0.328064,-0.452606,-0.786804,0.965163,43924.71505,2001-01-01 12:12:04.715 +0000,,,,-19.87111371,-27.96569237,-54.60750228
-0.469925,-0.462677,-0.804428,1.040194,43924.69546,2001-01-01 12:12:04.695 +0000,,,,-26.85708515,-26.41045982,-50.65514175
-0.56134,-0.402878,-0.809921,1.064606,43924.67587,2001-01-01 12:12:04.676 +0000,,,,-31.82152406,-22.23642466,-49.53220351
-0.470856,-0.40567,-0.80658,1.018255,43924.65628,2001-01-01 12:12:04.656 +0000,,,,-27.54300648,-23.47800303,-52.38400309
-0.413193,-0.407532,-0.876068,1.05086,43924.63668,2001-01-01 12:12:04.637 +0000,,,,-23.15346377,-22.81818964,-56.47739274
-0.375397,-0.495285,-0.883804,1.080435,43924.61709,2001-01-01 12:12:04.617 +0000,,,,-20.33141847,-27.28472402,-54.88584336
-0.318024,-0.526321,-0.736771,0.959679,43924.5975,2001-01-01 12:12:04.597 +0000,,,,-19.35290171,-33.2596587,-50.1501389
-0.28479,-0.624512,-0.648926,0.944577,43924.57791,2001-01-01 12:12:04.578 +0000,,,,-17.54772315,-41.38804051,-43.39323916
-0.404831,-0.688461,-0.538956,0.963504,43924.55831,2001-01-01 12:12:04.558 +0000,,,,-24.84502362,-45.60540693,-34.01228965
-0.43573,-0.654068,-0.744263,1.082401,43924.53872,2001-01-01 12:12:04.539 +0000,,,,-23.73822533,-37.17667926,-43.44069991
-0.199387,-0.574371,-0.74704,0.963185,43924.51913,2001-01-01 12:12:04.519 +0000,,,,-11.94706678,-36.60711019,-50.8588466
-0.103043,-0.616379,-0.580215,0.852755,43924.49951,2001-01-01 12:12:04.500 +0000,,,,-6.940322434,-46.28691755,-42.87498081
-0.077072,-0.619324,-0.595917,0.862913,43924.47991,2001-01-01 12:12:04.480 +0000,,,,-5.12426071,-45.86597404,-43.67661996
-0.040298,-0.510178,-0.777924,0.931166,43924.46032,2001-01-01 12:12:04.460 +0000,,,,-2.48035813,-33.22246131,-56.66058121
0.067581,-0.418793,-0.624603,0.755039,43924.44073,2001-01-01 12:12:04.441 +0000,,,,5.135225855,-33.68758724,-55.81688417
-0.035324,-0.606049,-0.465866,0.765228,43924.42114,2001-01-01 12:12:04.421 +0000,,,,-2.645793032,-52.37136438,-37.50231713
-0.142303,-0.53389,-0.615158,0.826866,43924.40154,2001-01-01 12:12:04.402 +0000,,,,-9.909890419,-40.21657991,-48.0701058
-0.116943,-0.436356,-0.694748,0.828708,43924.38195,2001-01-01 12:12:04.382 +0000,,,,-8.112362373,-31.7726302,-56.96637111
-0.047745,-0.377838,-0.68425,0.783096,43924.36236,2001-01-01 12:12:04.362 +0000,,,,-3.495465469,-28.84832667,-60.90038426
-0.07547,-0.486359,-0.40274,0.635956,43924.34277,2001-01-01 12:12:04.343 +0000,,,,-6.815448483,-49.88636293,-39.29272436
-0.074844,-0.568573,-0.424011,0.713206,43924.32318,2001-01-01 12:12:04.323 +0000,,,,-6.023726438,-52.86428144,-36.478024
-0.179947,-0.469803,-0.411011,0.649635,43924.30358,2001-01-01 12:12:04.304 +0000,,,,-16.08105924,-46.31763734,-39.24810794
-0.262802,-0.526291,-0.533432,0.794101,43924.28399,2001-01-01 12:12:04.284 +0000,,,,-19.32600278,-41.50998066,-42.20173787
-0.168045,-0.577606,-0.513763,0.791088,43924.2644,2001-01-01 12:12:04.264 +0000,,,,-12.26436304,-46.89823917,-40.49928047
-0.185211,-0.539124,-0.693054,0.897375,43924.24481,2001-01-01 12:12:04.245 +0000,,,,-11.9109982,-36.9257125,-50.56202431
-0.217911,-0.474106,-0.830658,0.980946,43924.22518,2001-01-01 12:12:04.225 +0000,,,,-12.83498019,-28.90215126,-57.86456156
-0.250748,-0.505981,-0.878525,1.044365,43924.20559,2001-01-01 12:12:04.206 +0000,,,,-13.89221948,-28.97886219,-57.26760962
-0.305283,-0.491318,-0.874451,1.048453,43924.186,2001-01-01 12:12:04.186 +0000,,,,-16.92828225,-27.9442309,-56.51585938
-0.271896,-0.49086,-0.988037,1.136261,43924.16641,2001-01-01 12:12:04.166 +0000,,,,-13.84465041,-25.59429736,-60.40655503
-0.241302,-0.409515,-1.148056,1.242563,43924.14681,2001-01-01 12:12:04.147 +0000,,,,-11.19782208,-19.24285692,-67.509385
-0.33963,-0.366531,-1.190521,1.291137,43924.12722,2001-01-01 12:12:04.127 +0000,,,,-15.25095549,-16.49205791,-67.23090899
-0.586639,-0.500778,-1.188187,1.416585,43924.10763,2001-01-01 12:12:04.108 +0000,,,,-24.46404178,-20.70220279,-57.0103315
-0.619843,-0.330414,-1.117996,1.320338,43924.08804,2001-01-01 12:12:04.088 +0000,,,,-27.9990967,-14.49227458,-57.85987002
-0.396622,-0.387726,-1.218521,1.338818,43924.06845,2001-01-01 12:12:04.068 +0000,,,,-17.23238011,-16.83420178,-65.52564677
-0.285995,-0.334335,-1.163666,1.244063,43924.04885,2001-01-01 12:12:04.049 +0000,,,,-13.29047588,-15.58957293,-69.28894567
-0.394791,-0.325058,-1.175095,1.28155,43924.02926,2001-01-01 12:12:04.029 +0000,,,,-17.94219868,-14.69327321,-66.4816744
-0.489578,-0.379898,-1.199921,1.350488,43924.00967,2001-01-01 12:12:04.010 +0000,,,,-21.25498744,-16.33805379,-62.68645626
-0.485474,-0.353455,-1.210098,1.350908,43923.99008,2001-01-01 12:12:03.990 +0000,,,,-21.06142767,-15.16754645,-63.60703733
-0.40123,-0.276245,-1.180145,1.27673,43923.97048,2001-01-01 12:12:03.970 +0000,,,,-18.31637777,-12.49586742,-67.57052029
-0.341019,-0.297241,-1.149857,1.235644,43923.95089,2001-01-01 12:12:03.951 +0000,,,,-16.02070606,-13.91932531,-68.52426327
-0.354843,-0.330872,-1.098175,1.200574,43923.9313,2001-01-01 12:12:03.931 +0000,,,,-17.19118666,-15.99746483,-66.1643259
-0.386459,-0.312561,-1.026871,1.140837,43923.91171,2001-01-01 12:12:03.912 +0000,,,,-19.80076141,-15.90095045,-64.17163616
-0.393356,-0.314484,-1.059509,1.173111,43923.89212,2001-01-01 12:12:03.892 +0000,,,,-19.5914053,-15.54987108,-64.57687393
-0.311508,-0.324554,-1.033234,1.126918,43923.87258,2001-01-01 12:12:03.873 +0000,,,,-16.04693131,-16.73833706,-66.47223917
-0.24675,-0.304825,-1.030731,1.102819,43923.85299,2001-01-01 12:12:03.853 +0000,,,,-12.92907555,-16.04577444,-69.16890058
-0.25618,-0.306381,-1.00209,1.078741,43923.83336,2001-01-01 12:12:03.833 +0000,,,,-13.73788947,-16.50011319,-68.27081837
-0.304428,-0.337753,-0.969055,1.070431,43923.81377,2001-01-01 12:12:03.814 +0000,,,,-16.52285414,-18.39281935,-64.86301674
-0.293533,-0.348679,-1.010223,1.108282,43923.79418,2001-01-01 12:12:03.794 +0000,,,,-15.35828096,-18.33740105,-65.71647341
-0.209305,-0.324997,-1.055405,1.123971,43923.77459,2001-01-01 12:12:03.775 +0000,,,,-10.7322216,-16.80711303,-69.88370117
-0.167404,-0.29483,-1.036743,1.090773,43923.75499,2001-01-01 12:12:03.755 +0000,,,,-8.828238486,-15.68180128,-71.89095436
-0.168427,-0.28125,-0.987808,1.040785,43923.7354,2001-01-01 12:12:03.735 +0000,,,,-9.312949623,-15.67787453,-71.64048458
-0.219009,-0.277939,-0.960587,1.02369,43923.71581,2001-01-01 12:12:03.716 +0000,,,,-12.35338353,-15.7539528,-69.77740615
-0.221878,-0.274918,-0.948761,1.012402,43923.69622,2001-01-01 12:12:03.696 +0000,,,,-12.65970337,-15.75654081,-69.57649262
