x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.0009,-0.505814,-0.829483,0.97154,107135.1352,2001-01-02 05:45:35.135 +0000
-0.004471,-0.511871,-0.836227,0.980463,107135.1254,2001-01-02 05:45:35.125 +0000
-0.004669,-0.512009,-0.815536,0.962951,107135.1157,2001-01-02 05:45:35.116 +0000
-0.007889,-0.526016,-0.799286,0.956877,107135.1059,2001-01-02 05:45:35.106 +0000
-0.015121,-0.541916,-0.803864,0.969587,107135.0961,2001-01-02 05:45:35.096 +0000
0.001968,-0.555847,-0.826965,0.996414,107135.0863,2001-01-02 05:45:35.086 +0000
0.018188,-0.570831,-0.8694,1.040209,107135.0765,2001-01-02 05:45:35.076 +0000
0.030396,-0.58197,-0.919571,1.08868,107135.0667,2001-01-02 05:45:35.067 +0000
0.074463,-0.597229,-0.900879,1.083425,107135.0569,2001-01-02 05:45:35.057 +0000
0.015945,-0.531296,-0.89917,1.044527,107135.0471,2001-01-02 05:45:35.047 +0000
-0.021927,-0.503769,-0.889832,1.022773,107135.0373,2001-01-02 05:45:35.037 +0000
-0.002365,-0.502853,-0.859451,0.995753,107135.0275,2001-01-02 05:45:35.027 +0000
-0.006897,-0.474854,-0.843521,0.968019,107135.0177,2001-01-02 05:45:35.018 +0000
0.00444,-0.448486,-0.854752,0.965277,107135.0079,2001-01-02 05:45:35.008 +0000
0.007797,-0.437973,-0.896957,0.998205,107134.9981,2001-01-02 05:45:34.998 +0000
-0.009338,-0.433548,-0.969711,1.062258,107134.9883,2001-01-02 05:45:34.988 +0000
-0.02446,-0.436951,-0.983093,1.076102,107134.9785,2001-01-02 05:45:34.979 +0000
-0.027466,-0.422028,-0.915405,1.008379,107134.9687,2001-01-02 05:45:34.969 +0000
-0.043152,-0.419937,-0.893646,0.988338,107134.9589,2001-01-02 05:45:34.959 +0000
-0.04628,-0.418137,-0.888641,0.98319,107134.9491,2001-01-02 05:45:34.949 +0000
-0.034637,-0.416656,-0.886475,0.980122,107134.9393,2001-01-02 05:45:34.939 +0000
-0.033218,-0.423828,-0.881104,0.978303,107134.9295,2001-01-02 05:45:34.930 +0000
-0.037048,-0.423187,-0.873703,0.971502,107134.9197,2001-01-02 05:45:34.920 +0000
-0.035004,-0.420883,-0.866928,0.96433,107134.9099,2001-01-02 05:45:34.910 +0000
-0.038528,-0.430481,-0.857605,0.960356,107134.9001,2001-01-02 05:45:34.900 +0000
-0.045532,-0.446198,-0.857346,0.967578,107134.8903,2001-01-02 05:45:34.890 +0000
-0.056824,-0.455475,-0.856796,0.972001,107134.8805,2001-01-02 05:45:34.881 +0000
-0.063736,-0.463379,-0.856628,0.976009,107134.8707,2001-01-02 05:45:34.871 +0000
-0.06662,-0.46283,-0.859695,0.978635,107134.861,2001-01-02 05:45:34.861 +0000
-0.06723,-0.459915,-0.866516,0.983307,107134.8512,2001-01-02 05:45:34.851 +0000
-0.065308,-0.455109,-0.868881,0.983028,107134.8414,2001-01-02 05:45:34.841 +0000
-0.062637,-0.450012,-0.87265,0.983846,107134.8316,2001-01-02 05:45:34.832 +0000
-0.063034,-0.447784,-0.885956,0.994687,107134.8218,2001-01-02 05:45:34.822 +0000
-0.061356,-0.45697,-0.890701,1.002963,107134.812,2001-01-02 05:45:34.812 +0000
-0.059631,-0.463257,-0.886398,1.001931,107134.8022,2001-01-02 05:45:34.802 +0000
-0.052414,-0.461548,-0.886536,1.000859,107134.7924,2001-01-02 05:45:34.792 +0000
-0.053009,-0.464081,-0.87941,0.995762,107134.7826,2001-01-02 05:45:34.783 +0000
-0.04924,-0.455215,-0.880173,0.992144,107134.7728,2001-01-02 05:45:34.773 +0000
-0.054672,-0.463882,-0.884613,1.000358,107134.763,2001-01-02 05:45:34.763 +0000
-0.055862,-0.466675,-0.899872,1.015222,107134.7532,2001-01-02 05:45:34.753 +0000
-0.054901,-0.457657,-0.909119,1.019294,107134.7434,2001-01-02 05:45:34.743 +0000
-0.050385,-0.449661,-0.90535,1.012123,107134.7336,2001-01-02 05:45:34.734 +0000
-0.045685,-0.440186,-0.911743,1.013472,107134.7238,2001-01-02 05:45:34.724 +0000
-0.05867,-0.448868,-0.901978,1.009202,107134.714,2001-01-02 05:45:34.714 +0000
-0.066711,-0.452072,-0.889832,1.00031,107134.7042,2001-01-02 05:45:34.704 +0000
-0.071671,-0.451462,-0.880463,0.992053,107134.6944,2001-01-02 05:45:34.694 +0000
-0.076965,-0.454575,-0.875214,0.989222,107134.6846,2001-01-02 05:45:34.685 +0000
-0.084152,-0.461578,-0.874954,0.992815,107134.6748,2001-01-02 05:45:34.675 +0000
-0.086395,-0.463364,-0.869827,0.989328,107134.665,2001-01-02 05:45:34.665 +0000
