Pitch_X,Roll_Y,Yaw_Z,rms_rad_per_sec,TimeInterval,Date,,,,Accel_X,Accel_Y,Accel_Z,g_measured,TimeInterval,Date,,,,Pitch_X_angle
,,,,,,,,,-0.179749,-0.430038,-1.012054,1.114225,39178.58427,2001-01-01 10:52:58.584 +0000,,,,414.557551
,,,,,,,,,-0.241379,-0.486206,-1.037872,1.171255,39178.57448,2001-01-01 10:52:58.574 +0000,,,,414.557551
,,,,,,,,,-0.255356,-0.477097,-1.003738,1.140315,39178.56468,2001-01-01 10:52:58.565 +0000,,,,414.557551
,,,,,,,,,-0.203247,-0.423187,-0.910172,1.024114,39178.55488,2001-01-01 10:52:58.555 +0000,,,,414.557551
,,,,,,,,,-0.14418,-0.354095,-0.865341,0.946037,39178.54506,2001-01-01 10:52:58.545 +0000,,,,414.557551
,,,,,,,,,-0.090454,-0.305542,-0.911789,0.965866,39178.53526,2001-01-01 10:52:58.535 +0000,,,,414.557551
,,,,,,,,,-0.05751,-0.317596,-0.972168,1.024346,39178.52549,2001-01-01 10:52:58.525 +0000,,,,414.557551
,,,,,,,,,-0.06543,-0.332153,-1.035461,1.089398,39178.51569,2001-01-01 10:52:58.516 +0000,,,,414.557551
,,,,,,,,,-0.157639,-0.337936,-1.08197,1.144426,39178.5059,2001-01-01 10:52:58.506 +0000,,,,414.557551
,,,,,,,,,-0.203766,-0.358551,-1.065811,1.142818,39178.49607,2001-01-01 10:52:58.496 +0000,,,,414.557551
,,,,,,,,,-0.193527,-0.36908,-0.967178,1.053141,39178.48627,2001-01-01 10:52:58.486 +0000,,,,414.557551
,,,,,,,,,-0.230789,-0.371307,-0.910965,1.01044,39178.47648,2001-01-01 10:52:58.476 +0000,,,,414.557551
,,,,,,,,,-0.214996,-0.364685,-0.842758,0.943112,39178.46668,2001-01-01 10:52:58.467 +0000,,,,414.557551
,,,,,,,,,-0.213928,-0.37323,-0.803818,0.911696,39178.45685,2001-01-01 10:52:58.457 +0000,,,,414.557551
,,,,,,,,,-0.218597,-0.381561,-0.823318,0.933396,39178.44706,2001-01-01 10:52:58.447 +0000,,,,414.557551
,,,,,,,,,-0.226135,-0.386246,-0.845398,0.956567,39178.43726,2001-01-01 10:52:58.437 +0000,,,,414.557551
,,,,,,,,,-0.202774,-0.401031,-0.888443,0.995628,39178.42747,2001-01-01 10:52:58.427 +0000,,,,414.557551
,,,,,,,,,-0.179565,-0.409958,-0.933319,1.035082,39178.41767,2001-01-01 10:52:58.418 +0000,,,,414.557551
,,,,,,,,,-0.149261,-0.40596,-0.964417,1.056968,39178.40784,2001-01-01 10:52:58.408 +0000,,,,414.557551
,,,,,,,,,-0.094406,-0.343765,-0.987442,1.049823,39178.39805,2001-01-01 10:52:58.398 +0000,,,,414.557551
,,,,,,,,,-0.054947,-0.254745,-0.975754,1.009955,39178.38825,2001-01-01 10:52:58.388 +0000,,,,414.557551
,,,,,,,,,-0.020569,-0.220963,-0.943558,0.969303,39178.37842,2001-01-01 10:52:58.378 +0000,,,,414.557551
,,,,,,,,,-0.008499,-0.230804,-0.918579,0.94717,39178.36863,2001-01-01 10:52:58.369 +0000,,,,414.557551
,,,,,,,,,-0.032211,-0.256973,-0.913971,0.949956,39178.35883,2001-01-01 10:52:58.359 +0000,,,,414.557551
,,,,,,,,,-0.043198,-0.224167,-0.924713,0.952476,39178.34904,2001-01-01 10:52:58.349 +0000,,,,414.557551
,,,,,,,,,-0.050339,-0.198105,-0.949036,0.970798,39178.33921,2001-01-01 10:52:58.339 +0000,,,,414.557551
,,,,,,,,,-0.061661,-0.214371,-0.986603,1.011505,39178.32941,2001-01-01 10:52:58.329 +0000,,,,414.557551
,,,,,,,,,-0.036118,-0.222809,-1.000763,1.025902,39178.31962,2001-01-01 10:52:58.320 +0000,,,,414.557551
,,,,,,,,,-0.012177,-0.197113,-1.02623,1.04506,39178.30982,2001-01-01 10:52:58.310 +0000,,,,414.557551
,,,,,,,,,0.005615,-0.174377,-1.008545,1.023524,39178.29999,2001-01-01 10:52:58.300 +0000,,,,414.557551
,,,,,,,,,0.018677,-0.154984,-0.994614,1.006789,39178.2902,2001-01-01 10:52:58.290 +0000,,,,414.557551
,,,,,,,,,0.010376,-0.169846,-1.002304,1.016646,39178.2804,2001-01-01 10:52:58.280 +0000,,,,414.557551
,,,,,,,,,0.007843,-0.194229,-1.020676,1.039021,39178.27061,2001-01-01 10:52:58.271 +0000,,,,414.557551
,,,,,,,,,0.022415,-0.185837,-1.039703,1.056419,39178.26078,2001-01-01 10:52:58.261 +0000,,,,414.557551
,,,,,,,,,0.023865,-0.174088,-1.057632,1.07213,39178.25098,2001-01-01 10:52:58.251 +0000,,,,414.557551
,,,,,,,,,0.005157,-0.177017,-1.049805,1.064637,39178.24119,2001-01-01 10:52:58.241 +0000,,,,414.557551
,,,,,,,,,-0.01033,-0.207932,-1.034836,1.05557,39178.23139,2001-01-01 10:52:58.231 +0000,,,,414.557551
,,,,,,,,,0.006882,-0.248764,-1.044922,1.074147,39178.22156,2001-01-01 10:52:58.222 +0000,,,,414.557551
,,,,,,,,,0.023071,-0.264175,-1.038391,1.071717,39178.21177,2001-01-01 10:52:58.212 +0000,,,,414.557551
,,,,,,,,,0.026642,-0.279938,-1.019363,1.057439,39178.20197,2001-01-01 10:52:58.202 +0000,,,,414.557551
,,,,,,,,,0.014908,-0.299576,-0.962738,1.008381,39178.19218,2001-01-01 10:52:58.192 +0000,,,,414.557551
,,,,,,,,,-0.001541,-0.296539,-0.893005,0.940955,39178.18235,2001-01-01 10:52:58.182 +0000,,,,414.557551
,,,,,,,,,-0.016754,-0.267502,-0.860565,0.901338,39178.17255,2001-01-01 10:52:58.173 +0000,,,,414.557551
,,,,,,,,,-0.014984,-0.24408,-0.869156,0.902902,39178.16276,2001-01-01 10:52:58.163 +0000,,,,414.557551
,,,,,,,,,-0.028091,-0.264191,-0.93248,0.96959,39178.15296,2001-01-01 10:52:58.153 +0000,,,,414.557551
,,,,,,,,,-0.021439,-0.263748,-0.980331,1.015417,39178.14313,2001-01-01 10:52:58.143 +0000,,,,414.557551
,,,,,,,,,-0.003235,-0.255814,-1.032913,1.064124,39178.13334,2001-01-01 10:52:58.133 +0000,,,,414.557551
,,,,,,,,,0.001617,-0.252975,-1.021439,1.0523,39178.12354,2001-01-01 10:52:58.124 +0000,,,,414.557551
,,,,,,,,,-0.00676,-0.242798,-0.989365,1.018744,39178.11375,2001-01-01 10:52:58.114 +0000,,,,414.557551
,,,,,,,,,-0.016663,-0.252319,-0.959747,0.992501,39178.10392,2001-01-01 10:52:58.104 +0000,,,,414.557551
,,,,,,,,,-0.019302,-0.247726,-0.918823,0.951828,39178.09412,2001-01-01 10:52:58.094 +0000,,,,414.557551
,,,,,,,,,-0.008041,-0.234619,-0.884048,0.914687,39178.08433,2001-01-01 10:52:58.084 +0000,,,,414.557551
,,,,,,,,,-0.01918,-0.24054,-0.897354,0.929232,39178.07453,2001-01-01 10:52:58.075 +0000,,,,414.557551
,,,,,,,,,-0.016754,-0.234863,-0.932159,0.961438,39178.0647,2001-01-01 10:52:58.065 +0000,,,,414.557551
,,,,,,,,,0.014877,-0.204285,-0.965759,0.987241,39178.05491,2001-01-01 10:52:58.055 +0000,,,,414.557551
,,,,,,,,,0.030563,-0.204636,-1.020935,1.04169,39178.04511,2001-01-01 10:52:58.045 +0000,,,,414.557551
,,,,,,,,,0.040024,-0.220215,-1.062851,1.086162,39178.03532,2001-01-01 10:52:58.035 +0000,,,,414.557551
,,,,,,,,,0.035339,-0.261703,-1.083191,1.114917,39178.02549,2001-01-01 10:52:58.025 +0000,,,,414.557551
,,,,,,,,,0.03392,-0.286545,-1.05661,1.095301,39178.01569,2001-01-01 10:52:58.016 +0000,,,,414.557551
,,,,,,,,,0.037796,-0.283737,-0.997772,1.03802,39178.0059,2001-01-01 10:52:58.006 +0000,,,,414.557551
,,,,,,,,,0.037201,-0.29039,-0.962296,1.005844,39177.9961,2001-01-01 10:52:57.996 +0000,,,,414.557551
,,,,,,,,,0.014984,-0.300369,-0.928894,0.976366,39177.98627,2001-01-01 10:52:57.986 +0000,,,,414.557551
,,,,,,,,,0.010757,-0.290482,-0.895844,0.941823,39177.97648,2001-01-01 10:52:57.976 +0000,,,,414.557551
,,,,,,,,,0.026718,-0.278534,-0.913651,0.955538,39177.96668,2001-01-01 10:52:57.967 +0000,,,,414.557551
,,,,,,,,,0.032623,-0.269241,-0.960083,0.997655,39177.95689,2001-01-01 10:52:57.957 +0000,,,,414.557551
,,,,,,,,,0.020966,-0.280701,-1.015976,1.054248,39177.94706,2001-01-01 10:52:57.947 +0000,,,,414.557551
,,,,,,,,,0.004883,-0.274872,-1.039703,1.075435,39177.93726,2001-01-01 10:52:57.937 +0000,,,,414.557551
,,,,,,,,,0.023758,-0.233673,-1.035019,1.061335,39177.92747,2001-01-01 10:52:57.927 +0000,,,,414.557551
,,,,,,,,,0.042389,-0.181076,-1.090088,1.105838,39177.91767,2001-01-01 10:52:57.918 +0000,,,,414.557551
,,,,,,,,,0.055862,-0.163132,-1.13475,1.147777,39177.90784,2001-01-01 10:52:57.908 +0000,,,,414.557551
,,,,,,,,,0.027679,-0.181702,-1.154449,1.168989,39177.89805,2001-01-01 10:52:57.898 +0000,,,,414.557551
,,,,,,,,,0.034348,-0.148987,-1.066605,1.077507,39177.88825,2001-01-01 10:52:57.888 +0000,,,,414.557551
,,,,,,,,,0.046585,-0.113647,-0.828613,0.837667,39177.87846,2001-01-01 10:52:57.878 +0000,,,,414.557551
,,,,,,,,,0.019974,-0.152496,-0.744766,0.760481,39177.86863,2001-01-01 10:52:57.869 +0000,,,,414.557551
,,,,,,,,,-0.046158,-0.251587,-0.857285,0.89463,39177.85883,2001-01-01 10:52:57.859 +0000,,,,414.557551
,,,,,,,,,-0.075882,-0.361359,-0.881897,0.956076,39177.84904,2001-01-01 10:52:57.849 +0000,,,,414.557551
,,,,,,,,,-0.102036,-0.310394,-0.871033,0.930298,39177.83924,2001-01-01 10:52:57.839 +0000,,,,414.557551
,,,,,,,,,-0.072403,-0.242279,-0.890472,0.925679,39177.82941,2001-01-01 10:52:57.829 +0000,,,,414.557551
,,,,,,,,,-0.052994,-0.224594,-0.959732,0.987085,39177.81962,2001-01-01 10:52:57.820 +0000,,,,414.557551
,,,,,,,,,-0.032913,-0.202164,-1.032471,1.052592,39177.80982,2001-01-01 10:52:57.810 +0000,,,,414.557551
,,,,,,,,,-0.021515,-0.174866,-1.09079,1.104927,39177.80002,2001-01-01 10:52:57.800 +0000,,,,414.557551
,,,,,,,,,-0.01181,-0.146484,-1.114212,1.123862,39177.79023,2001-01-01 10:52:57.790 +0000,,,,414.557551
,,,,,,,,,-0.01857,-0.155228,-1.108154,1.119128,39177.7804,2001-01-01 10:52:57.780 +0000,,,,414.557551
,,,,,,,,,-0.033813,-0.147217,-1.083649,1.094125,39177.77061,2001-01-01 10:52:57.771 +0000,,,,414.557551
,,,,,,,,,-0.058411,-0.169022,-1.063751,1.078678,39177.76081,2001-01-01 10:52:57.761 +0000,,,,414.557551
,,,,,,,,,-0.068512,-0.201736,-1.045258,1.06675,39177.75101,2001-01-01 10:52:57.751 +0000,,,,414.557551
,,,,,,,,,-0.115723,-0.219681,-1.009933,1.040008,39177.74119,2001-01-01 10:52:57.741 +0000,,,,414.557551
,,,,,,,,,-0.157806,-0.260941,-0.959167,1.006477,39177.73139,2001-01-01 10:52:57.731 +0000,,,,414.557551
,,,,,,,,,-0.179657,-0.307053,-0.876633,0.946067,39177.72159,2001-01-01 10:52:57.722 +0000,,,,414.557551
,,,,,,,,,-0.175293,-0.327698,-0.80687,0.888342,39177.7118,2001-01-01 10:52:57.712 +0000,,,,414.557551
,,,,,,,,,-0.17363,-0.332138,-0.797913,0.881548,39177.70197,2001-01-01 10:52:57.702 +0000,,,,414.557551
,,,,,,,,,-0.1689,-0.345184,-0.829849,0.91451,39177.69218,2001-01-01 10:52:57.692 +0000,,,,414.557551
,,,,,,,,,-0.156998,-0.364029,-0.881241,0.966308,39177.68238,2001-01-01 10:52:57.682 +0000,,,,414.557551
,,,,,,,,,-0.121048,-0.362106,-0.92865,1.004074,39177.67258,2001-01-01 10:52:57.673 +0000,,,,414.557551
,,,,,,,,,-0.078568,-0.351349,-1.001328,1.064084,39177.66276,2001-01-01 10:52:57.663 +0000,,,,414.557551
,,,,,,,,,-0.039291,-0.349823,-1.090454,1.145867,39177.65296,2001-01-01 10:52:57.653 +0000,,,,414.557551
,,,,,,,,,-0.067978,-0.398819,-1.212952,1.278644,39177.64316,2001-01-01 10:52:57.643 +0000,,,,414.557551
,,,,,,,,,-0.139816,-0.504272,-1.295502,1.397199,39177.63337,2001-01-01 10:52:57.633 +0000,,,,414.557551
,,,,,,,,,-0.219376,-0.552917,-1.229324,1.36568,39177.62354,2001-01-01 10:52:57.624 +0000,,,,414.557551
,,,,,,,,,-0.358063,-0.568924,-1.080627,1.27265,39177.61375,2001-01-01 10:52:57.614 +0000,,,,414.557551
,,,,,,,,,-0.398788,-0.574905,-0.810532,1.070752,39177.60395,2001-01-01 10:52:57.604 +0000,,,,414.557551
,,,,,,,,,-0.308533,-0.498764,-0.505524,0.774282,39177.59415,2001-01-01 10:52:57.594 +0000,,,,414.557551
,,,,,,,,,-0.252975,-0.460587,-0.458908,0.697663,39177.58433,2001-01-01 10:52:57.584 +0000,,,,414.557551
,,,,,,,,,-0.362411,-0.494247,-0.637817,0.884553,39177.57453,2001-01-01 10:52:57.575 +0000,,,,414.557551
,,,,,,,,,-0.403687,-0.499466,-0.754623,0.990901,39177.56473,2001-01-01 10:52:57.565 +0000,,,,414.557551
,,,,,,,,,-0.396393,-0.491943,-0.7798,1.003606,39177.55494,2001-01-01 10:52:57.555 +0000,,,,414.557551
,,,,,,,,,-0.358566,-0.47673,-0.70578,0.924103,39177.54511,2001-01-01 10:52:57.545 +0000,,,,414.557551
,,,,,,,,,-0.38736,-0.459061,-0.701904,0.923826,39177.53532,2001-01-01 10:52:57.535 +0000,,,,414.557551
,,,,,,,,,-0.398956,-0.443344,-0.697311,0.917586,39177.52557,2001-01-01 10:52:57.526 +0000,,,,414.557551
,,,,,,,,,-0.379669,-0.409988,-0.629486,0.84172,39177.51578,2001-01-01 10:52:57.516 +0000,,,,414.557551
,,,,,,,,,-0.37326,-0.432144,-0.542694,0.787775,39177.50598,2001-01-01 10:52:57.506 +0000,,,,414.557551
,,,,,,,,,-0.440964,-0.510315,-0.511444,0.846431,39177.49615,2001-01-01 10:52:57.496 +0000,,,,414.557551
,,,,,,,,,-0.585602,-0.607971,-0.574646,1.021164,39177.48636,2001-01-01 10:52:57.486 +0000,,,,414.557551
,,,,,,,,,-0.65741,-0.611832,-0.586304,1.07251,39177.47656,2001-01-01 10:52:57.477 +0000,,,,414.557551
,,,,,,,,,-0.644867,-0.565033,-0.575653,1.032711,39177.46677,2001-01-01 10:52:57.467 +0000,,,,414.557551
,,,,,,,,,-0.62619,-0.530762,-0.573654,1.00145,39177.45694,2001-01-01 10:52:57.457 +0000,,,,414.557551
,,,,,,,,,-0.592819,-0.508835,-0.573593,0.969204,39177.44714,2001-01-01 10:52:57.447 +0000,,,,414.557551
,,,,,,,,,-0.558563,-0.497406,-0.587891,0.951326,39177.43735,2001-01-01 10:52:57.437 +0000,,,,414.557551
,,,,,,,,,-0.576782,-0.547485,-0.624847,1.011362,39177.42755,2001-01-01 10:52:57.428 +0000,,,,414.557551
,,,,,,,,,-0.58226,-0.596802,-0.623779,1.041297,39177.41775,2001-01-01 10:52:57.418 +0000,,,,414.557551
,,,,,,,,,-0.575806,-0.580551,-0.638245,1.037279,39177.40793,2001-01-01 10:52:57.408 +0000,,,,414.557551
,,,,,,,,,-0.562073,-0.54126,-0.66954,1.028189,39177.39813,2001-01-01 10:52:57.398 +0000,,,,414.557551
,,,,,,,,,-0.540939,-0.489166,-0.712631,1.019678,39177.38833,2001-01-01 10:52:57.388 +0000,,,,414.557551
,,,,,,,,,-0.547745,-0.478348,-0.775131,1.062859,39177.37854,2001-01-01 10:52:57.379 +0000,,,,414.557551
,,,,,,,,,-0.595139,-0.479034,-0.827087,1.125938,39177.36874,2001-01-01 10:52:57.369 +0000,,,,414.557551
,,,,,,,,,-0.612701,-0.508789,-0.768463,1.106709,39177.35892,2001-01-01 10:52:57.359 +0000,,,,414.557551
,,,,,,,,,-0.598373,-0.552948,-0.622574,1.025378,39177.34912,2001-01-01 10:52:57.349 +0000,,,,414.557551
,,,,,,,,,-0.637039,-0.591141,-0.535828,1.020969,39177.33932,2001-01-01 10:52:57.339 +0000,,,,414.557551
,,,,,,,,,-0.654083,-0.578857,-0.440079,0.978044,39177.32953,2001-01-01 10:52:57.330 +0000,,,,414.557551
,,,,,,,,,-0.661728,-0.534363,-0.360199,0.923672,39177.31973,2001-01-01 10:52:57.320 +0000,,,,414.557551
,,,,,,,,,-0.698563,-0.532318,-0.354263,0.947024,39177.30991,2001-01-01 10:52:57.310 +0000,,,,414.557551
,,,,,,,,,-0.718262,-0.524216,-0.383469,0.968375,39177.30011,2001-01-01 10:52:57.300 +0000,,,,414.557551
,,,,,,,,,-0.71637,-0.495743,-0.419418,0.966881,39177.29031,2001-01-01 10:52:57.290 +0000,,,,414.557551
,,,,,,,,,-0.727203,-0.465485,-0.452194,0.974669,39177.28052,2001-01-01 10:52:57.281 +0000,,,,414.557551
,,,,,,,,,-0.763901,-0.467728,-0.486465,1.019295,39177.27069,2001-01-01 10:52:57.271 +0000,,,,414.557551
,,,,,,,,,-0.792572,-0.460464,-0.52121,1.054447,39177.26089,2001-01-01 10:52:57.261 +0000,,,,414.557551
,,,,,,,,,-0.780579,-0.449829,-0.495117,1.028003,39177.2511,2001-01-01 10:52:57.251 +0000,,,,414.557551
,,,,,,,,,-0.738281,-0.482605,-0.417343,0.975778,39177.2413,2001-01-01 10:52:57.241 +0000,,,,414.557551
,,,,,,,,,-0.656174,-0.496841,-0.363388,0.899703,39177.2315,2001-01-01 10:52:57.232 +0000,,,,414.557551
,,,,,,,,,-0.61232,-0.527008,-0.363831,0.886028,39177.22168,2001-01-01 10:52:57.222 +0000,,,,414.557551
,,,,,,,,,-0.675293,-0.599823,-0.367355,0.975068,39177.21188,2001-01-01 10:52:57.212 +0000,,,,414.557551
,,,,,,,,,-0.652069,-0.570694,-0.492676,0.996802,39177.20209,2001-01-01 10:52:57.202 +0000,,,,414.557551
,,,,,,,,,-0.671082,-0.514465,-0.69899,1.097092,39177.19229,2001-01-01 10:52:57.192 +0000,,,,414.557551
,,,,,,,,,-0.667282,-0.483322,-0.633209,1.039144,39177.18246,2001-01-01 10:52:57.182 +0000,,,,414.557551
,,,,,,,,,-0.657959,-0.490936,-0.519516,0.971507,39177.17267,2001-01-01 10:52:57.173 +0000,,,,414.557551
,,,,,,,,,-0.647552,-0.535172,-0.428543,0.94307,39177.16287,2001-01-01 10:52:57.163 +0000,,,,414.557551
,,,,,,,,,-0.629333,-0.582916,-0.39299,0.943554,39177.15308,2001-01-01 10:52:57.153 +0000,,,,414.557551
,,,,,,,,,-0.608734,-0.61055,-0.426041,0.961686,39177.14325,2001-01-01 10:52:57.143 +0000,,,,414.557551
,,,,,,,,,-0.612808,-0.641617,-0.488602,1.012886,39177.13345,2001-01-01 10:52:57.133 +0000,,,,414.557551
,,,,,,,,,-0.612808,-0.625015,-0.558701,1.038424,39177.12366,2001-01-01 10:52:57.124 +0000,,,,414.557551
,,,,,,,,,-0.598419,-0.582062,-0.630875,1.046377,39177.11386,2001-01-01 10:52:57.114 +0000,,,,414.557551
,,,,,,,,,-0.575577,-0.534393,-0.654404,1.022306,39177.10403,2001-01-01 10:52:57.104 +0000,,,,414.557551
,,,,,,,,,-0.596222,-0.54509,-0.663528,1.045406,39177.09424,2001-01-01 10:52:57.094 +0000,,,,414.557551
,,,,,,,,,-0.619934,-0.544678,-0.664261,1.059356,39177.08444,2001-01-01 10:52:57.084 +0000,,,,414.557551
,,,,,,,,,-0.620132,-0.514099,-0.656342,1.03906,39177.07465,2001-01-01 10:52:57.075 +0000,,,,414.557551
,,,,,,,,,-0.597031,-0.502502,-0.627243,1.001193,39177.06482,2001-01-01 10:52:57.065 +0000,,,,414.557551
,,,,,,,,,-0.579132,-0.496826,-0.611664,0.977938,39177.05502,2001-01-01 10:52:57.055 +0000,,,,414.557551
,,,,,,,,,-0.575592,-0.512039,-0.601776,0.977561,39177.04523,2001-01-01 10:52:57.045 +0000,,,,414.557551
,,,,,,,,,-0.58493,-0.542572,-0.59552,0.995576,39177.03543,2001-01-01 10:52:57.035 +0000,,,,414.557551
,,,,,,,,,-0.597198,-0.573349,-0.592682,1.018159,39177.02563,2001-01-01 10:52:57.026 +0000,,,,414.557551
,,,,,,,,,-0.603363,-0.581894,-0.568787,1.012998,39177.01581,2001-01-01 10:52:57.016 +0000,,,,414.557551
,,,,,,,,,-0.612076,-0.573532,-0.566818,1.012353,39177.00601,2001-01-01 10:52:57.006 +0000,,,,414.557551
,,,,,,,,,-0.594391,-0.534164,-0.568268,0.980592,39176.99622,2001-01-01 10:52:56.996 +0000,,,,414.557551
,,,,,,,,,-0.574127,-0.517212,-0.582809,0.967883,39176.98642,2001-01-01 10:52:56.986 +0000,,,,414.557551
,,,,,,,,,-0.557983,-0.514877,-0.595108,0.964675,39176.97662,2001-01-01 10:52:56.977 +0000,,,,414.557551
,,,,,,,,,-0.54863,-0.520981,-0.626389,0.982231,39176.9668,2001-01-01 10:52:56.967 +0000,,,,414.557551
,,,,,,,,,-0.572571,-0.556534,-0.682358,1.050323,39176.957,2001-01-01 10:52:56.957 +0000,,,,414.557551
,,,,,,,,,-0.591125,-0.565247,-0.749466,1.109339,39176.9472,2001-01-01 10:52:56.947 +0000,,,,414.557551
,,,,,,,,,-0.570084,-0.551514,-0.732147,1.079445,39176.93741,2001-01-01 10:52:56.937 +0000,,,,414.557551
,,,,,,,,,-0.537369,-0.551483,-0.649521,1.007361,39176.92761,2001-01-01 10:52:56.928 +0000,,,,414.557551
,,,,,,,,,-0.539185,-0.585632,-0.549988,0.96756,39176.91779,2001-01-01 10:52:56.918 +0000,,,,414.557551
,,,,,,,,,-0.564163,-0.627487,-0.481293,0.971423,39176.90799,2001-01-01 10:52:56.908 +0000,,,,414.557551
,,,,,,,,,-0.584641,-0.63327,-0.480743,0.986889,39176.89819,2001-01-01 10:52:56.898 +0000,,,,414.557551
,,,,,,,,,-0.579239,-0.603973,-0.543945,0.998087,39176.8884,2001-01-01 10:52:56.888 +0000,,,,414.557551
,,,,,,,,,-0.518631,-0.527542,-0.658829,0.990623,39176.87857,2001-01-01 10:52:56.879 +0000,,,,414.557551
,,,,,,,,,-0.440231,-0.421448,-0.761948,0.975698,39176.86877,2001-01-01 10:52:56.869 +0000,,,,414.557551
,,,,,,,,,-0.452988,-0.371307,-0.859406,1.040022,39176.85898,2001-01-01 10:52:56.859 +0000,,,,414.557551
,,,,,,,,,-0.571518,-0.440933,-0.952362,1.19501,39176.84918,2001-01-01 10:52:56.849 +0000,,,,414.557551
,,,,,,,,,-0.645767,-0.516953,-0.908859,1.228935,39176.83935,2001-01-01 10:52:56.839 +0000,,,,414.557551
,,,,,,,,,-0.620819,-0.507751,-0.816223,1.144311,39176.82956,2001-01-01 10:52:56.830 +0000,,,,414.557551
,,,,,,,,,-0.553711,-0.4543,-0.750748,1.037596,39176.81976,2001-01-01 10:52:56.820 +0000,,,,414.557551
,,,,,,,,,-0.564819,-0.472214,-0.67868,1.001306,39176.80997,2001-01-01 10:52:56.810 +0000,,,,414.557551
,,,,,,,,,-0.583923,-0.547714,-0.594894,0.997425,39176.80014,2001-01-01 10:52:56.800 +0000,,,,414.557551
,,,,,,,,,-0.590988,-0.614395,-0.495438,0.986005,39176.79034,2001-01-01 10:52:56.790 +0000,,,,414.557551
,,,,,,,,,-0.53273,-0.553009,-0.432648,0.881365,39176.78055,2001-01-01 10:52:56.781 +0000,,,,414.557551
,,,,,,,,,-0.517731,-0.557236,-0.362579,0.842627,39176.77075,2001-01-01 10:52:56.771 +0000,,,,414.557551
,,,,,,,,,-0.590897,-0.598587,-0.507584,0.982398,39176.76092,2001-01-01 10:52:56.761 +0000,,,,414.557551
,,,,,,,,,-0.588425,-0.743256,-0.296478,0.993263,39176.75113,2001-01-01 10:52:56.751 +0000,,,,414.557551
,,,,,,,,,-0.628052,-0.830429,-0.306824,1.08545,39176.74133,2001-01-01 10:52:56.741 +0000,,,,414.557551
,,,,,,,,,-0.588608,-0.800415,-0.353607,1.054591,39176.73154,2001-01-01 10:52:56.732 +0000,,,,414.557551
,,,,,,,,,-0.544708,-0.763245,-0.414932,1.025387,39176.72174,2001-01-01 10:52:56.722 +0000,,,,414.557551
,,,,,,,,,-0.520905,-0.726074,-0.470062,1.009695,39176.71191,2001-01-01 10:52:56.712 +0000,,,,414.557551
,,,,,,,,,-0.516022,-0.679657,-0.541794,1.010818,39176.70212,2001-01-01 10:52:56.702 +0000,,,,414.557551
,,,,,,,,,-0.513138,-0.640793,-0.6203,1.028931,39176.69232,2001-01-01 10:52:56.692 +0000,,,,414.557551
,,,,,,,,,-0.51355,-0.602432,-0.681335,1.04445,39176.68252,2001-01-01 10:52:56.683 +0000,,,,414.557551
,,,,,,,,,-0.533051,-0.550125,-0.731598,1.059253,39176.6727,2001-01-01 10:52:56.673 +0000,,,,414.557551
,,,,,,,,,-0.556808,-0.480301,-0.773895,1.067539,39176.6629,2001-01-01 10:52:56.663 +0000,,,,414.557551
,,,,,,,,,-0.574707,-0.411194,-0.787964,1.058421,39176.65311,2001-01-01 10:52:56.653 +0000,,,,414.557551
,,,,,,,,,-0.591019,-0.365067,-0.778854,1.043643,39176.64331,2001-01-01 10:52:56.643 +0000,,,,414.557551
,,,,,,,,,-0.589645,-0.358505,-0.737183,1.009775,39176.63348,2001-01-01 10:52:56.633 +0000,,,,414.557551
,,,,,,,,,-0.563248,-0.391693,-0.639648,0.937988,39176.62369,2001-01-01 10:52:56.624 +0000,,,,414.557551
,,,,,,,,,-0.529419,-0.470688,-0.470703,0.850525,39176.61389,2001-01-01 10:52:56.614 +0000,,,,414.557551
,,,,,,,,,-0.54921,-0.536774,-0.379547,0.856629,39176.6041,2001-01-01 10:52:56.604 +0000,,,,414.557551
,,,,,,,,,-0.601791,-0.593292,-0.445038,0.955095,39176.59427,2001-01-01 10:52:56.594 +0000,,,,414.557551
,,,,,,,,,-0.565659,-0.625198,-0.491516,0.975926,39176.58447,2001-01-01 10:52:56.584 +0000,,,,414.557551
,,,,,,,,,-0.569229,-0.473145,-0.627075,0.970109,39176.57468,2001-01-01 10:52:56.575 +0000,,,,414.557551
,,,,,,,,,-0.526566,-0.497589,-0.74498,1.039164,39176.56488,2001-01-01 10:52:56.565 +0000,,,,414.557551
,,,,,,,,,-0.521118,-0.501282,-0.844437,1.11172,39176.55505,2001-01-01 10:52:56.555 +0000,,,,414.557551
,,,,,,,,,-0.51741,-0.615982,-0.909286,1.214063,39176.54526,2001-01-01 10:52:56.545 +0000,,,,414.557551
,,,,,,,,,-0.44545,-0.688461,-0.885193,1.206636,39176.53546,2001-01-01 10:52:56.535 +0000,,,,414.557551
,,,,,,,,,-0.40239,-0.611328,-0.850967,1.122401,39176.52568,2001-01-01 10:52:56.526 +0000,,,,414.557551
,,,,,,,,,-0.430161,-0.623444,-0.839584,1.130762,39176.51585,2001-01-01 10:52:56.516 +0000,,,,414.557551
,,,,,,,,,-0.46994,-0.599884,-0.748154,1.067913,39176.50606,2001-01-01 10:52:56.506 +0000,,,,414.557551
,,,,,,,,,-0.506302,-0.54953,-0.631836,0.97854,39176.49626,2001-01-01 10:52:56.496 +0000,,,,414.557551
