x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.189331,-0.294556,-0.963577,1.025227,117287.530763,2001-01-02 08:34:47.531 +0000
0.187286,-0.323212,-0.938507,1.010118,117287.511170,2001-01-02 08:34:47.511 +0000
0.207428,-0.338028,-0.932297,1.013147,117287.491578,2001-01-02 08:34:47.492 +0000
0.213104,-0.347275,-0.917542,1.003940,117287.471986,2001-01-02 08:34:47.472 +0000
0.183273,-0.367386,-0.915100,1.002980,117287.452424,2001-01-02 08:34:47.452 +0000
0.175827,-0.376831,-0.914749,1.004830,117287.432832,2001-01-02 08:34:47.433 +0000
0.195694,-0.394165,-0.908981,1.009906,117287.413240,2001-01-02 08:34:47.413 +0000
0.201218,-0.407425,-0.890259,0.999522,117287.393647,2001-01-02 08:34:47.394 +0000
0.202652,-0.423309,-0.895950,1.011427,117287.374055,2001-01-02 08:34:47.374 +0000
0.195755,-0.424423,-0.902618,1.016452,117287.354463,2001-01-02 08:34:47.354 +0000
0.164886,-0.425949,-0.885742,0.996574,117287.334870,2001-01-02 08:34:47.335 +0000
0.167038,-0.427505,-0.848877,0.965015,117287.315278,2001-01-02 08:34:47.315 +0000
0.177521,-0.423080,-0.841293,0.958272,117287.295686,2001-01-02 08:34:47.296 +0000
0.188980,-0.418808,-0.895325,1.006340,117287.276124,2001-01-02 08:34:47.276 +0000
0.180145,-0.416779,-0.933594,1.038149,117287.256532,2001-01-02 08:34:47.257 +0000
0.123444,-0.400604,-0.894501,0.987853,117287.236940,2001-01-02 08:34:47.237 +0000
0.126389,-0.373505,-0.881561,0.965728,117287.217347,2001-01-02 08:34:47.217 +0000
0.142334,-0.363541,-0.909988,0.990202,117287.197755,2001-01-02 08:34:47.198 +0000
0.156281,-0.347519,-0.913177,0.989488,117287.178163,2001-01-02 08:34:47.178 +0000
0.140701,-0.344559,-0.921387,0.993716,117287.158570,2001-01-02 08:34:47.159 +0000
0.123032,-0.329483,-0.944321,1.007689,117287.138978,2001-01-02 08:34:47.139 +0000
0.117767,-0.322037,-0.951035,1.010962,117287.119416,2001-01-02 08:34:47.119 +0000
0.115570,-0.287674,-0.967316,1.015782,117287.099824,2001-01-02 08:34:47.100 +0000
0.095261,-0.240463,-0.961243,0.995432,117287.080232,2001-01-02 08:34:47.080 +0000
0.086029,-0.222931,-0.957489,0.986856,117287.060639,2001-01-02 08:34:47.061 +0000
0.108078,-0.215775,-0.979706,1.008991,117287.041047,2001-01-02 08:34:47.041 +0000
0.114655,-0.207687,-0.987793,1.015881,117287.021455,2001-01-02 08:34:47.021 +0000
0.091782,-0.192764,-0.992798,1.015495,117287.001863,2001-01-02 08:34:47.002 +0000
0.094284,-0.169266,-0.987991,1.006810,117286.982270,2001-01-02 08:34:46.982 +0000
0.098038,-0.126328,-0.974976,0.988002,117286.962678,2001-01-02 08:34:46.963 +0000
0.088226,-0.118332,-0.978989,0.990053,117286.943086,2001-01-02 08:34:46.943 +0000
0.086639,-0.091721,-1.020874,1.028641,117286.923493,2001-01-02 08:34:46.923 +0000
0.091858,-0.068130,-1.026138,1.032492,117286.903932,2001-01-02 08:34:46.904 +0000
0.106598,-0.029510,-1.014267,1.020280,117286.884339,2001-01-02 08:34:46.884 +0000
0.122818,0.025070,-1.029816,1.037417,117286.864747,2001-01-02 08:34:46.865 +0000
0.146698,0.073807,-1.024124,1.037207,117286.845155,2001-01-02 08:34:46.845 +0000
0.170334,0.113724,-0.995895,1.016737,117286.825563,2001-01-02 08:34:46.826 +0000
0.158859,0.143936,-1.004150,1.026777,117286.805970,2001-01-02 08:34:46.806 +0000
0.136047,0.185135,-1.023727,1.049191,117286.786378,2001-01-02 08:34:46.786 +0000
0.123276,0.203491,-0.985458,1.013772,117286.766786,2001-01-02 08:34:46.767 +0000
0.136795,0.248993,-0.963776,1.004776,117286.747193,2001-01-02 08:34:46.747 +0000
